date,depth,temperature,density,salinity,latitude,longitude,region
2013-01-01,1366.0,1.762,1027.784058,34.743,-59.814,128.463,Indian Ocean
2013-01-01,90.0,15.558,1026.157959,35.402,-37.51,120.426,Indian Ocean
2013-01-01,46.2,27.931,1021.58197,33.886,10.161,88.489,Bay of Bengal
2013-01-01,39.3,22.744,1024.192017,35.241,-24.603,107.996,Indian Ocean
2013-01-01,120.3,0.637,1027.175049,33.89,-58.142,135.266,Indian Ocean
2013-01-01,1949.5,2.659,1027.708008,34.74,-19.25,76.942,Indian Ocean
2013-01-01,2000.3,2.441,1027.718994,34.73,-16.901,79.361,Indian Ocean
2013-01-01,4.1,27.325,1022.505005,34.853,-17.074,72.466,Indian Ocean
2013-01-01,3100.4,9.998,1025.973022,33.745,-28.936,99.922,Indian Ocean
2013-01-01,2001.6,2.512,1027.68103,34.69,-35.556,108.183,Indian Ocean
2013-01-01,474.2,8.981,1026.827026,34.624,-34.592,129.104,Indian Ocean
2013-01-01,9.2,26.904,1022.442993,34.592,-16.562,96.22,Indian Ocean
2013-01-01,340.0,11.189,1026.76001,35.024,12.113,88.725,Bay of Bengal
2013-01-01,20.1,29.356,1022.427979,35.641,-4.052,42.076,Equatorial Region
2013-01-01,10.3,26.638,1023.041992,35.275,-22.82,58.916,Indian Ocean
2013-01-01,83.7,23.609,1023.263977,34.348,-7.907,95.285,Equatorial Region
2013-01-01,5.0,27.963,1022.875,35.62,-0.176,58.739,Equatorial Region
2013-01-01,449.7,10.147,1026.771973,34.801,-41.135,105.411,Indian Ocean
2013-01-01,280.1,11.568,1026.678955,35.01,-43.645,80.902,Indian Ocean
2013-01-01,868.0,6.695,1027.015015,34.434,-44.825,135.389,Indian Ocean
2013-01-01,1899.8,2.54,1027.666016,34.674,-40.172,84.903,Indian Ocean
2013-01-01,2000.6,2.447,1027.725952,34.739,-14.24,98.378,Indian Ocean
2013-01-01,5.5,6.664,1026.639038,33.952,-51.523,136.006,Indian Ocean
2013-01-01,1422.0,3.86,1027.386963,34.48,-37.081,27.406,Indian Ocean
2013-01-01,99.0,19.016,1025.452026,35.568,-27.66,47.905,Indian Ocean
2013-01-01,1901.2,0.727,1027.81604,34.693,-52.903,26.979,Indian Ocean
2013-01-01,1449.3,3.63,1027.557007,34.665,-19.861,98.755,Indian Ocean
2013-01-01,139.6,11.036,1026.704956,34.917,-40.285,99.043,Indian Ocean
2013-01-01,100.0,8.086,1026.785034,34.394,-47.89,113.368,Indian Ocean
2013-01-01,950.2,5.514,1027.151978,34.417,-24.141,76.75,Indian Ocean
2013-01-01,780.0,5.931,1027.256958,34.615,-11.89,115.78,Indian Ocean
2013-01-01,1422.0,3.098,1027.546997,34.588,-31.082,114.209,Indian Ocean
2013-01-01,86.0,22.496,1024.342041,35.346,-17.654,71.381,Indian Ocean
2013-01-01,913.0,9.745,1027.383057,35.495,22.436,66.757,Arabian Sea
2013-01-01,1999.7,2.427,1027.754028,34.772,-32.242,105.672,Indian Ocean
2013-01-01,936.0,6.564,1027.024048,34.424,-37.948,103.58,Indian Ocean
2013-01-01,1466.0,2.878,1027.529053,34.54,-45.517,78.124,Indian Ocean
2013-01-01,1978.0,2.912,1027.720947,34.784,1.834,87.571,Equatorial Region
2013-01-01,1248.9,3.139,1027.484009,34.513,-35.307,133.067,Indian Ocean
2013-01-01,1149.5,4.258,1027.254028,34.365,-42.116,97.396,Indian Ocean
2013-01-01,814.0,7.773,1027.290039,34.977,-0.309,92.826,Equatorial Region
2013-01-01,80.9,4.956,1004.051025,5.127,-33.059,40.071,Indian Ocean
2013-01-01,5.9,28.75,1020.879028,33.308,-5.283,101.843,Equatorial Region
2013-01-01,59.3,23.544,1023.708984,34.91,-21.311,110.553,Indian Ocean
2013-01-01,84.0,23.285,1023.903992,35.067,-16.315,76.676,Indian Ocean
2013-01-01,747.9,6.579,1027.223022,34.678,-14.886,80.519,Indian Ocean
2013-01-01,89.6,28.096,1021.700989,34.116,-13.98,92.233,Indian Ocean
2013-01-01,0.0,28.61,1021.947021,34.669,-1.461,86.725,Equatorial Region
2013-01-01,110.0,20.702,1024.536011,34.948,-11.041,72.758,Indian Ocean
2013-01-01,1370.0,2.608,1027.640991,34.65,-47.025,38.526,Indian Ocean
2013-01-01,492.0,10.336,1026.750977,34.817,-21.243,102.111,Indian Ocean
2013-01-01,1786.0,2.713,1027.604004,34.615,-38.62,111.491,Indian Ocean
2013-01-01,1964.0,3.136,1027.75,34.846,17.386,55.74,Indian Ocean
2013-01-01,596.0,11.01,1026.713989,34.923,-28.735,59.963,Indian Ocean
2013-01-01,1112.0,6.189,1027.463989,34.918,3.389,94.766,Equatorial Region
2013-01-01,756.0,8.14,1026.892944,34.542,-30.026,91.04,Indian Ocean
2013-01-01,77.3,4.978,1026.760986,33.844,-50.133,112.58,Indian Ocean
2013-01-01,615.0,9.066,1026.832031,34.648,-29.62,88.306,Indian Ocean
2013-01-01,130.0,19.143,1024.869995,34.848,12.291,88.71,Bay of Bengal
2013-01-01,720.0,8.744,1026.86499,34.624,-21.213,73.98,Indian Ocean
2013-01-01,24.9,25.602,1024.008057,36.125,22.191,61.819,Arabian Sea
2013-01-01,1199.0,7.842,1027.597046,35.381,13.889,50.881,Indian Ocean
2013-01-01,10.4,13.03,1026.447998,35.078,-41.424,75.867,Indian Ocean
2013-01-01,27.6,27.807,1022.481018,35.028,-17.401,57.507,Indian Ocean
2013-01-01,1100.2,8.016,1027.520996,35.317,24.664,59.484,Indian Ocean
2013-01-01,1200.5,2.812,1027.543945,34.551,-46.472,92.541,Indian Ocean
2013-01-01,150.2,10.1,1026.713013,34.716,-43.034,122.12,Indian Ocean
2013-01-01,1991.7,2.923,1027.600952,34.635,-38.654,49.689,Indian Ocean
2013-01-01,119.4,19.868,1025.592041,36.041,23.061,62.543,Arabian Sea
2013-01-02,530.0,3.211,1027.17395,34.133,-46.165,82.937,Indian Ocean
2013-01-02,42.8,5.577,1026.625977,33.761,-51.485,85.432,Indian Ocean
2013-01-02,81.5,27.66,1021.736023,33.975,18.056,89.502,Bay of Bengal
2013-01-02,940.0,5.53,1027.100952,34.354,-44.029,108.628,Indian Ocean
2013-01-02,1368.0,4.991,1027.590942,34.892,0.646,49.896,Equatorial Region
2013-01-02,3.0,28.218,1021.14801,33.433,12.128,88.747,Bay of Bengal
2013-01-02,2.9,28.081,1021.234985,33.49,12.507,88.697,Bay of Bengal
2013-01-02,120.5,19.995,1025.589966,36.082,23.065,61.023,Arabian Sea
2013-01-02,1720.0,2.893,1027.55896,34.579,-34.672,55.351,Indian Ocean
2013-01-02,1699.6,3.385,1027.651978,34.754,-15.747,68.242,Indian Ocean
2013-01-02,1188.0,5.141,1025.890015,32.768,-5.492,67.128,Equatorial Region
2013-01-02,0.0,28.057,1021.117004,33.322,9.909,88.909,Bay of Bengal
2013-01-02,200.0,8.699,1026.797974,34.53,-44.182,29.673,Indian Ocean
2013-01-02,4.2,17.83,1025.744995,35.561,-37.335,50.921,Indian Ocean
2013-01-02,1199.7,7.136,1027.521973,35.155,9.918,61.875,Equatorial Region
2013-01-02,1198.9,7.735,1027.547974,35.298,14.604,54.907,Indian Ocean
2013-01-02,1088.0,5.152,1027.411011,34.689,-14.037,83.307,Indian Ocean
2013-01-02,434.0,2.289,1027.530029,34.478,-56.043,109.87,Indian Ocean
2013-01-02,184.0,16.38,1025.590942,34.909,18.038,89.518,Bay of Bengal
2013-01-02,1870.0,3.133,1027.708984,34.795,15.705,87.868,Bay of Bengal
2013-01-02,700.3,10.359,1027.198975,35.395,10.367,63.23,Arabian Sea
2013-01-02,0.0,28.261,1022.221008,34.88,-10.495,62.408,Indian Ocean
2013-01-02,160.5,16.227,1025.904053,35.27,7.106,64.057,Equatorial Region
2013-01-02,1250.3,5.722,1027.560059,34.965,4.02,62.782,Equatorial Region
2013-01-02,169.5,14.466,1026.312988,35.291,6.187,57.658,Equatorial Region
2013-01-02,638.0,4.676,1027.166016,34.311,-48.883,89.762,Indian Ocean
2013-01-02,500.4,12.217,1026.963013,35.535,8.348,50.452,Equatorial Region
2013-01-02,146.0,-1.833,1027.583008,34.263,-64.785,121.163,Indian Ocean
2013-01-02,714.0,8.786,1026.840942,34.602,-35.45,102.572,Indian Ocean
2013-01-02,1436.0,3.018,1027.427002,34.428,-48.542,130.762,Indian Ocean
2013-01-02,425.4,10.94,1026.718018,34.911,-26.048,96.123,Indian Ocean
2013-01-02,289.8,9.98,1026.779053,34.773,-42.725,110.237,Indian Ocean
2013-01-02,99.9,1.926,1027.041016,33.831,-53.237,70.462,Indian Ocean
2013-01-02,160.1,5.469,1026.864014,34.046,-46.397,102.114,Indian Ocean
2013-01-02,749.0,8.837,1026.837036,34.608,-37.037,99.394,Indian Ocean
2013-01-02,27.0,16.344,1025.848022,35.232,-41.387,27.096,Indian Ocean
2013-01-02,1800.4,2.736,1027.630005,34.651,-26.084,51.777,Indian Ocean
2013-01-02,239.5,11.604,1026.584961,34.897,-6.749,93.348,Equatorial Region
2013-01-02,1263.0,1.165,1027.812988,34.725,-56.152,41.522,Indian Ocean
2013-01-02,19.4,29.092,1021.452026,34.222,-6.23,97.498,Equatorial Region
2013-01-02,28.6,14.697,1026.083008,35.057,-38.944,99.055,Indian Ocean
2013-01-02,5.5,22.104,1024.718994,35.696,-33.534,45.068,Indian Ocean
2013-01-02,169.6,18.831,1025.503052,35.572,-28.812,49.669,Indian Ocean
2013-01-02,180.2,13.057,1026.589966,35.268,-35.366,99.807,Indian Ocean
2013-01-02,1899.4,2.654,1027.725952,34.761,-8.849,84.005,Equatorial Region
2013-01-02,78.0,10.719,1026.546997,34.641,-44.825,135.389,Indian Ocean
2013-01-02,5.5,25.864,1023.469971,35.52,-30.067,33.795,Indian Ocean
2013-01-02,18.9,24.689,1023.687988,35.331,-25.342,89.091,Indian Ocean
2013-01-02,1124.0,2.553,1027.605957,34.6,-46.575,99.655,Indian Ocean
2013-01-02,3051.7,12.319,1025.735962,33.979,-27.413,84.121,Indian Ocean
2013-01-02,544.1,9.137,1027.062012,34.956,-1.417,86.867,Equatorial Region
2013-01-02,4.6,29.083,1022.515015,35.635,-3.853,53.351,Equatorial Region
2013-01-02,447.0,13.6,1026.501953,35.298,-32.569,29.995,Indian Ocean
2013-01-02,9.0,18.972,1025.46106,35.564,-34.623,54.271,Indian Ocean
2013-01-02,696.0,8.596,1026.849976,34.576,-43.409,115.424,Indian Ocean
2013-01-02,5.5,6.848,1026.512939,33.824,-49.702,110.475,Indian Ocean
2013-01-02,10.4,28.225,1022.452026,35.172,-8.818,51.148,Equatorial Region
2013-01-02,1005.9,5.823,1027.415039,34.797,-5.35,66.178,Equatorial Region
2013-01-02,90.6,21.716,1024.855957,35.733,7.107,53.255,Equatorial Region
2013-01-02,2891.4,6.768,1027.588989,35.175,11.208,53.371,Indian Ocean
2013-01-02,149.0,18.089,1025.89502,35.841,-24.515,88.698,Indian Ocean
2013-01-02,1900.3,1.962,1027.77002,34.745,-50.454,108.798,Indian Ocean
2013-01-02,320.4,12.844,1026.511963,35.113,-16.201,102.52,Indian Ocean
2013-01-02,949.5,4.07,1027.370972,34.487,-41.753,41.503,Indian Ocean
2013-01-02,1776.0,2.776,1027.531982,34.532,-47.796,129.329,Indian Ocean
2013-01-02,209.4,19.67,1025.312012,35.606,-21.393,96.562,Indian Ocean
2013-01-02,4.9,27.866,1022.026001,34.449,-17.065,104.352,Indian Ocean
2013-01-02,996.0,5.124,1027.206055,34.426,-24.699,72.801,Indian Ocean
2013-01-02,1938.0,3.292,1027.73999,34.852,17.154,68.734,Arabian Sea
2013-01-02,99.6,10.667,1026.671021,34.788,-44.952,110.788,Indian Ocean
2013-01-02,0.0,59.798,1001.971008,25.326,-0.239,68.256,Equatorial Region
2013-01-02,96.0,11.616,1026.656982,34.993,-41.888,36.862,Indian Ocean
2013-01-02,299.5,12.506,1026.64502,35.198,6.942,70.818,Equatorial Region
2013-01-02,700.6,8.875,1027.199951,35.079,2.137,62.732,Equatorial Region
2013-01-02,27.0,26.108,1023.177002,35.232,-23.101,70.093,Indian Ocean
2013-01-02,1399.6,4.874,1027.593018,34.878,13.866,85.242,Bay of Bengal
2013-01-02,159.5,5.79,1026.828003,34.049,-49.781,135.847,Indian Ocean
2013-01-02,87.0,11.2,1026.540039,34.744,-43.194,130.206,Indian Ocean
2013-01-02,171.0,10.868,1026.666016,34.828,-42.583,118.376,Indian Ocean
2013-01-03,1498.0,2.912,1027.515015,34.526,-36.728,123.44,Indian Ocean
2013-01-03,156.0,16.191,1026.108032,35.525,-33.317,43.764,Indian Ocean
