date,depth,temperature,density,salinity,latitude,longitude,region
2012-01-01,0.0,26.923,1022.018005,34.036,12.41,83.67,Bay of Bengal
2012-01-01,1206.0,4.205,1027.490967,34.656,-18.768,104.571,Indian Ocean
2012-01-01,51.0,12.198,1026.362061,34.756,-41.095,132.384,Indian Ocean
2012-01-01,1422.0,3.52,1027.545044,34.636,-22.905,70.02,Indian Ocean
2012-01-01,258.0,17.525,1026.392944,36.309,20.629,65.266,Arabian Sea
2012-01-01,4.7,23.174,1024.133057,35.327,-25.693,94.287,Indian Ocean
2012-01-01,702.0,8.623,1026.917969,34.668,-26.54,44.024,Indian Ocean
2012-01-01,1476.0,3.228,1027.454956,34.488,-32.988,60.676,Indian Ocean
2012-01-01,33.0,10.552,1026.529053,34.58,-45.888,117.193,Indian Ocean
2012-01-01,499.8,12.065,1027.045044,35.602,16.551,65.557,Arabian Sea
2012-01-01,749.7,5.895,1027.264038,34.617,-17.897,103.644,Indian Ocean
2012-01-01,518.0,10.029,1026.968018,35.026,16.774,88.785,Bay of Bengal
2012-01-01,6.3,12.638,1026.381958,34.892,-42.052,97.405,Indian Ocean
2012-01-01,4.8,22.24,1024.493042,35.449,-26.612,97.176,Indian Ocean
2012-01-01,1979.6,2.65,1027.689941,34.716,-15.464,54.579,Indian Ocean
2012-01-01,1014.0,5.35,1027.387939,34.69,-10.147,104.055,Indian Ocean
2012-01-01,10.9,12.672,1026.202026,34.669,-44.82,134.19,Indian Ocean
2012-01-01,104.0,17.6,1025.802002,35.562,-28.835,59.332,Indian Ocean
2012-01-01,20.6,8.067,1026.647949,34.215,-47.537,101.988,Indian Ocean
2012-01-01,1998.0,2.529,1027.708984,34.727,-32.634,46.493,Indian Ocean
2012-01-01,1949.9,2.632,1027.685059,34.708,-24.67,77.314,Indian Ocean
2012-01-01,0.0,27.965,1021.221008,33.42,8.476,84.686,Bay of Bengal
2012-01-01,819.3,5.752,1027.155029,34.457,-21.907,91.457,Indian Ocean
2012-01-01,1497.2,4.996,1027.66394,34.985,12.725,57.259,Indian Ocean
2012-01-01,241.6,11.652,1026.666992,35.015,-4.406,81.101,Equatorial Region
2012-01-01,6.3,17.199,1025.880005,35.537,-39.256,53.966,Indian Ocean
2012-01-01,316.0,13.871,1026.482056,35.346,-23.801,62.982,Indian Ocean
2012-01-01,232.0,1.927,1027.19397,34.022,-48.959,74.369,Indian Ocean
2012-01-01,2001.6,2.514,1027.712036,34.729,-13.529,105.612,Indian Ocean
2012-01-01,5.3,24.669,1024.590942,36.517,24.902,60.165,Arabian Sea
2012-01-01,231.0,2.508,1027.307007,34.222,-53.148,84.146,Indian Ocean
2012-01-01,274.8,11.963,1026.621948,35.033,-3.805,62.884,Equatorial Region
2012-01-01,5.5,11.072,1026.563965,34.744,-43.976,105.566,Indian Ocean
2012-01-01,615.0,11.26,1026.678955,34.936,-38.635,63.553,Indian Ocean
2012-01-01,822.0,6.612,1027.043945,34.457,-21.319,76.845,Indian Ocean
2012-01-01,825.4,7.648,1027.282959,34.945,-2.354,65.162,Equatorial Region
2012-01-01,1200.3,4.339,1027.479004,34.659,-13.169,98.415,Indian Ocean
2012-01-01,9.0,17.522,1025.727051,35.44,-40.476,36.429,Indian Ocean
2012-01-01,60.6,23.194,1024.954956,36.419,21.756,61.501,Arabian Sea
2012-01-01,140.4,19.825,1025.593018,36.027,24.499,59.104,Indian Ocean
2012-01-01,289.1,12.213,1026.621948,35.095,-34.829,123.912,Indian Ocean
2012-01-01,288.0,11.521,1026.713989,35.043,12.075,85.98,Bay of Bengal
2012-01-01,1800.3,1.588,1027.805054,34.752,-52.509,54.733,Indian Ocean
2012-01-01,520.0,2.374,1027.519043,34.473,-53.206,63.527,Indian Ocean
2012-01-01,956.0,4.908,1027.374023,34.606,-23.799,108.593,Indian Ocean
2012-01-01,106.0,17.284,1025.88501,35.571,13.777,53.932,Indian Ocean
2012-01-01,1799.5,2.861,999.965027,0.0,-15.439,81.686,Indian Ocean
2012-01-01,1048.2,6.888,1027.376953,34.927,1.68,86.903,Equatorial Region
2012-01-01,25.5,29.304,1021.789001,34.766,-12.283,55.475,Indian Ocean
2012-01-01,1840.3,0.062,1027.833008,34.666,-64.338,52.07,Indian Ocean
2012-01-01,1549.2,2.455,1027.718994,34.731,-47.384,26.806,Indian Ocean
2012-01-01,1100.0,2.684,1027.555054,34.551,-46.091,63.472,Indian Ocean
2012-01-01,239.0,15.968,1026.090942,35.435,-12.093,46.921,Indian Ocean
2012-01-01,1888.0,2.111,1027.760986,34.748,-50.204,123.829,Indian Ocean
2012-01-01,329.5,11.188,1026.785034,35.055,0.489,72.128,Equatorial Region
2012-01-01,5.1,15.801,1026.125,35.43,-40.041,65.117,Indian Ocean
2012-01-01,799.5,7.942,1027.290039,35.009,0.138,82.131,Equatorial Region
2012-01-01,1400.3,4.764,1027.592041,34.861,9.187,88.221,Bay of Bengal
2012-01-01,1199.3,7.02,1027.581055,35.209,17.869,66.803,Arabian Sea
2012-01-01,147.0,17.342,1025.557983,35.163,0.623,86.573,Equatorial Region
2012-01-01,14.0,12.944,1026.098999,34.605,-44.804,136.122,Indian Ocean
2012-01-01,8.5,28.87,1021.703003,34.458,-0.922,86.504,Equatorial Region
2012-01-01,479.2,9.84,1027.010986,35.04,1.878,93.855,Equatorial Region
2012-01-01,419.5,10.154,1026.874023,34.934,-3.395,76.189,Equatorial Region
2012-01-01,2002.1,2.76,1027.737061,34.787,2.711,69.739,Equatorial Region
2012-01-01,158.0,19.191,1025.375977,35.527,-23.859,53.155,Indian Ocean
2012-01-01,1200.3,3.178,1027.506958,34.547,-31.954,107.391,Indian Ocean
2012-01-01,1250.2,2.278,1027.712036,34.704,-48.936,36.467,Indian Ocean
2012-01-01,0.0,16.311,1025.857056,35.234,-38.575,83.253,Indian Ocean
2012-01-01,27.0,20.136,1025.139038,35.54,-35.356,113.001,Indian Ocean
2012-01-01,20.6,2.142,1027.088013,33.911,-53.623,29.611,Indian Ocean
2012-01-01,577.9,2.156,1027.667969,34.637,-60.866,127.181,Indian Ocean
2012-01-01,772.0,2.371,1027.599976,34.574,-54.242,117.274,Indian Ocean
2012-01-01,648.9,10.323,1026.765015,34.831,-28.08,66.365,Indian Ocean
2012-01-01,470.0,4.382,1027.120972,34.214,-47.181,35.899,Indian Ocean
2012-01-01,1870.0,2.598,1027.722046,34.751,-43.185,28.815,Indian Ocean
2012-01-02,540.0,9.112,1026.823975,34.647,-40.691,90.124,Indian Ocean
2012-01-02,650.0,8.531,1026.858032,34.573,-32.016,109.784,Indian Ocean
2012-01-02,296.0,6.303,1026.988037,34.334,-46.261,36.367,Indian Ocean
2012-01-02,272.0,1.903,1027.23999,34.078,-49.121,74.24,Indian Ocean
2012-01-02,2026.0,3.212,1027.744019,34.848,18.975,58.387,Indian Ocean
2012-01-02,880.0,0.563,1027.807007,34.669,-65.84,59.015,Indian Ocean
2012-01-02,524.0,9.504,1027.05603,35.026,12.082,86.027,Bay of Bengal
2012-01-02,1916.0,1.155,1027.81604,34.727,-61.197,135.31,Indian Ocean
2012-01-02,1947.9,2.88,1027.722046,34.782,14.879,87.082,Bay of Bengal
2012-01-02,120.0,18.754,1025.267944,35.239,1.731,82.942,Equatorial Region
2012-01-02,479.4,9.855,1026.994019,35.022,16.15,90.218,Bay of Bengal
2012-01-02,1800.0,0.69,1027.833008,34.711,-63.188,70.904,Indian Ocean
2012-01-02,4.4,27.464,1021.840027,34.029,10.067,83.479,Bay of Bengal
2012-01-02,1238.0,5.701,1027.509033,34.897,1.211,89.228,Equatorial Region
2012-01-02,115.0,18.687,1025.287964,35.244,0.436,83.977,Equatorial Region
2012-01-02,140.3,16.544,1025.81897,35.255,-2.409,67.578,Equatorial Region
2012-01-02,1299.5,2.177,1027.744019,34.733,-48.894,73.75,Indian Ocean
2012-01-02,243.9,12.802,1026.521973,35.114,1.424,74.848,Equatorial Region
2012-01-02,1056.0,3.088,1027.38501,34.384,-46.407,117.592,Indian Ocean
2012-01-02,494.0,9.389,1026.937988,34.85,-6.488,97.361,Equatorial Region
2012-01-02,1776.0,3.044,1027.571045,34.612,-32.315,42.306,Indian Ocean
2012-01-02,122.7,12.714,1026.512939,35.081,-7.396,52.944,Equatorial Region
2012-01-02,230.1,16.373,1025.756958,35.123,-28.298,84.638,Indian Ocean
2012-01-02,651.2,4.105,1027.212036,34.292,-52.345,133.188,Indian Ocean
2012-01-02,738.0,2.125,1027.687988,34.658,-52.842,49.787,Indian Ocean
2012-01-02,1422.0,3.514,1027.514038,34.596,-25.02,69.53,Indian Ocean
2012-01-02,261.0,9.602,1026.762939,34.672,-40.48,120.604,Indian Ocean
2012-01-02,1836.0,2.512,1027.639038,34.638,-45.7,129.705,Indian Ocean
2012-01-02,150.3,19.123,1025.58606,35.779,-27.794,85.295,Indian Ocean
2012-01-02,4.7,6.21,1026.593994,33.82,-49.188,26.794,Indian Ocean
2012-01-02,85.0,5.311,1026.77002,33.903,-49.222,99.888,Indian Ocean
2012-01-02,1190.0,5.95,1027.484985,34.906,17.255,88.564,Bay of Bengal
2012-01-02,90.1,21.339,1024.258057,34.81,9.948,85.877,Bay of Bengal
2012-01-02,2012.0,1.683,1027.786987,34.739,-49.637,73.902,Indian Ocean
2012-01-02,98.6,22.33,1025.036987,36.198,22.843,63.457,Arabian Sea
2012-01-02,1870.0,2.712,1027.60498,34.617,-38.486,63.14,Indian Ocean
2012-01-02,70.6,26.121,1024.123047,36.491,18.675,65.529,Arabian Sea
2012-01-02,118.9,10.741,1026.719971,34.868,-44.475,98.357,Indian Ocean
2012-01-02,39.2,25.311,1018.666016,28.924,-20.128,105.037,Indian Ocean
2012-01-02,4.5,25.743,1023.416992,35.4,-22.55,63.939,Indian Ocean
2012-01-02,109.2,20.931,1025.008057,35.649,-24.175,68.195,Indian Ocean
2012-01-02,1399.5,3.684,1027.391968,34.464,-31.583,61.448,Indian Ocean
2012-01-02,463.0,2.647,1027.333984,34.271,-49.913,76.678,Indian Ocean
2012-01-02,260.0,12.554,1026.532959,35.065,-13.146,54.572,Indian Ocean
2012-01-02,1988.0,3.208,1027.75,34.855,24.244,64.27,Arabian Sea
2012-01-02,10.2,20.223,1025.116943,35.542,-36.608,35.359,Indian Ocean
2012-01-02,255.6,11.73,1026.642944,35.002,-4.452,81.178,Equatorial Region
2012-01-02,60.5,24.701,1024.583008,36.52,21.356,62.466,Arabian Sea
2012-01-02,1350.0,1.5,1027.800049,34.738,-56.171,84.772,Indian Ocean
2012-01-02,1199.1,4.14,1027.484009,34.639,-23.549,110.719,Indian Ocean
2012-01-02,359.3,12.176,1026.626953,35.091,-25.545,82.591,Indian Ocean
2012-01-02,1274.3,2.062,1027.76001,34.742,-51.996,52.41,Indian Ocean
2012-01-02,99.2,11.976,1026.635986,35.054,-38.3,90.398,Indian Ocean
2012-01-02,1349.4,3.506,1027.36499,34.408,-38.042,87.662,Indian Ocean
2012-01-02,1776.0,1.474,1027.800049,34.736,-58.955,125.672,Indian Ocean
2012-01-02,1499.4,0.511,1027.81604,34.676,-52.61,23.104,Indian Ocean
2012-01-02,1248.9,3.556,1027.44104,34.51,-30.895,102.926,Indian Ocean
2012-01-02,379.4,11.077,1026.708984,34.932,-17.949,113.474,Indian Ocean
2012-01-02,64.0,-1.812,0.0,34.404,-64.931,123.52,Indian Ocean
