date,depth,temperature,density,salinity,latitude,longitude,region
2006-09-12,21.0,11.848,1026.531982,34.888,-39.013,130.77,Indian Ocean
2006-09-13,69.0,11.5,1026.541016,34.816,-39.002,128.517,Indian Ocean
2006-09-14,87.0,13.56,1026.515015,35.304,-38.867,123.504,Indian Ocean
2006-09-22,21.0,19.712,1025.18396,35.452,-31.019,111.987,Indian Ocean
2006-09-23,15.0,19.564,1025.415039,35.704,-27.98,106.972,Indian Ocean
2006-09-24,33.0,20.74,1025.026001,35.604,-24.989,106.972,Indian Ocean
2006-09-28,15.0,22.8,1024.005005,35.016,-20.643,98.005,Indian Ocean
2006-10-03,39.0,18.752,1025.678955,35.776,-26.997,75.011,Indian Ocean
2006-10-05,63.0,18.828,1025.579956,35.672,-26.938,70.036,Indian Ocean
2006-10-06,15.0,20.904,1025.015015,35.648,-25.026,64.988,Indian Ocean
2006-10-13,81.0,21.804,1024.547974,35.36,-24.495,59.324,Indian Ocean
2006-10-17,99.0,15.06,1026.293945,35.434,-33.017,70.974,Indian Ocean
2006-10-18,45.0,14.174,1026.314941,35.212,-33.011,76.751,Indian Ocean
2006-10-19,99.0,13.472,1026.442993,35.188,-35.688,73.673,Indian Ocean
2006-10-20,63.0,12.668,1026.583984,35.16,-38.658,72.659,Indian Ocean
2006-10-22,51.0,9.428,1026.688965,34.54,-43.004,75.949,Indian Ocean
2006-10-25,63.0,14.376,1026.407959,35.388,-35.006,85.0,Indian Ocean
2006-10-25,117.0,13.044,1026.532959,35.192,-37.008,84.491,Indian Ocean
2006-10-26,93.0,13.768,1026.427979,35.248,-34.999,86.009,Indian Ocean
2006-10-28,39.0,13.728,1026.437012,35.248,-35.003,98.01,Indian Ocean
2006-10-30,51.0,11.504,1026.552979,34.832,-38.795,108.009,Indian Ocean
2006-10-31,105.0,9.892,1026.702026,34.656,-40.693,113.018,Indian Ocean
2006-11-02,75.0,9.364,1026.720947,34.568,-44.401,122.996,Indian Ocean
2006-11-03,5.5,9.792,1026.687988,34.616,-44.575,128.025,Indian Ocean
2006-11-04,9.0,9.432,1026.712036,34.57,-44.683,132.008,Indian Ocean
2006-11-05,99.0,9.288,1026.73999,34.576,-44.8,135.994,Indian Ocean
2008-11-18,63.0,3.592,1026.860962,33.786,-46.197,66.615,Indian Ocean
2008-11-19,81.0,5.976,1026.608032,33.8,-45.708,66.248,Indian Ocean
2008-11-20,111.0,5.952,1026.604004,33.792,-45.468,65.924,Indian Ocean
2008-11-21,33.0,7.128,1026.437012,33.776,-44.736,65.325,Indian Ocean
2008-11-23,99.0,5.66,1026.707031,33.876,-44.165,66.431,Indian Ocean
2008-11-23,123.0,4.472,1026.762939,33.776,-44.008,67.411,Indian Ocean
2008-11-24,81.0,11.286,1026.573975,34.808,-43.924,68.504,Indian Ocean
2008-11-25,99.0,11.7,1026.458008,34.758,-43.694,70.977,Indian Ocean
2008-11-26,81.0,10.73,1026.525024,34.616,-43.931,71.759,Indian Ocean
2009-01-01,39.3,28.188,1022.414001,35.105,-3.778,90.705,Equatorial Region
2009-01-01,110.6,20.641,1025.161987,35.748,-23.606,82.244,Indian Ocean
2009-01-01,24.3,5.104,1026.761963,33.863,-54.212,134.092,Indian Ocean
2009-01-01,999.3,6.738,1027.404053,34.935,12.215,86.557,Bay of Bengal
2009-01-01,319.2,11.277,1026.69397,34.96,-31.864,92.002,Indian Ocean
2009-01-01,39.2,16.937,1026.092041,35.732,-35.506,108.092,Indian Ocean
2009-01-01,1394.0,3.76,1027.537964,34.657,-20.442,109.05,Indian Ocean
2009-01-01,349.5,8.869,1026.791016,34.555,-46.019,106.19,Indian Ocean
2009-01-01,309.4,1.979,1027.694946,34.653,-61.955,125.164,Indian Ocean
2009-01-01,199.5,17.893,1025.723999,35.554,-37.953,34.806,Indian Ocean
2009-01-01,79.6,23.211,1024.380005,35.667,20.023,59.948,Indian Ocean
2009-01-01,5557.8,57.612,1023.370972,53.125,-42.801,53.529,Indian Ocean
2009-01-01,1256.0,5.484,1027.526978,34.886,-0.784,87.021,Equatorial Region
2009-01-01,800.0,2.752,1027.51001,34.502,-49.1,87.092,Indian Ocean
2009-01-01,1399.3,2.662,1027.628052,34.64,-44.413,35.68,Indian Ocean
2009-01-01,179.5,18.327,1025.881958,35.901,20.385,64.031,Arabian Sea
2009-01-01,69.4,25.197,1022.961975,34.575,-15.088,86.888,Indian Ocean
2009-01-01,308.8,10.843,1026.765015,34.95,-3.393,98.097,Equatorial Region
2009-01-01,0.0,2.569,1027.088989,33.956,-54.582,63.844,Indian Ocean
2009-01-01,54.8,26.155,1022.692993,34.611,-12.332,107.345,Indian Ocean
2009-01-01,224.5,17.862,1026.285034,36.276,23.686,62.1,Arabian Sea
2009-01-01,900.2,2.025,1027.737061,34.709,-54.009,33.367,Indian Ocean
2009-01-01,324.4,12.79,1026.911987,35.615,13.874,55.128,Indian Ocean
2009-01-01,4.3,4.892,1026.787964,33.865,-52.372,130.243,Indian Ocean
2009-01-01,500.0,8.686,1026.832031,34.571,-44.404,139.492,Indian Ocean
2009-01-01,378.9,9.68,1026.756958,34.68,-13.423,108.122,Indian Ocean
2009-01-01,1449.6,2.96,1027.545044,34.569,-32.67,109.102,Indian Ocean
2009-01-01,1977.5,2.318,1027.712036,34.708,-35.119,121.619,Indian Ocean
2009-01-01,158.9,11.368,1026.623047,34.89,-39.113,120.755,Indian Ocean
2009-01-01,8.4,16.391,1025.916992,35.337,-38.739,116.037,Indian Ocean
2009-01-01,299.3,12.582,1026.38501,34.882,-10.253,76.692,Indian Ocean
2009-01-01,179.4,20.745,1024.93103,35.481,-30.468,36.505,Indian Ocean
2009-01-01,749.6,7.491,1026.95105,34.494,-30.887,112.368,Indian Ocean
2009-01-01,499.6,8.894,1026.875,34.667,-14.182,117.416,Indian Ocean
2009-01-01,27.0,17.534,1025.712036,35.424,-37.476,122.264,Indian Ocean
2009-01-01,4.5,20.381,1025.116943,35.597,-36.38,27.201,Indian Ocean
2009-01-01,1990.8,2.494,1027.678955,34.685,-37.313,110.673,Indian Ocean
2009-01-01,339.5,10.599,1026.718018,34.833,-34.289,105.951,Indian Ocean
2009-01-01,239.4,13.723,1026.510986,35.343,-38.903,62.983,Indian Ocean
2009-01-01,179.2,13.796,1026.516968,35.37,-37.022,110.858,Indian Ocean
2009-01-01,150.4,20.63,1024.896973,35.396,-16.168,92.378,Indian Ocean
