date,depth,temperature,density,salinity,latitude,longitude,region
2017-01-01,404.0,14.339,1026.946045,36.075,22.932,61.483,Arabian Sea
2017-01-01,82.0,13.57,1026.416016,35.179,-42.004,74.179,Indian Ocean
2017-01-01,420.0,1.336,1027.795044,34.717,-65.165,62.7,Indian Ocean
2017-01-01,16.0,28.949,1021.30603,33.965,-10.478,102.024,Indian Ocean
2017-01-01,1998.3,2.482,1027.719971,34.736,-9.33,105.719,Equatorial Region
2017-01-01,1999.7,2.476,1027.687988,34.695,-36.536,99.429,Indian Ocean
2017-01-01,25.0,28.826,1020.252991,32.506,18.216,91.423,Bay of Bengal
2017-01-01,1958.0,1.812,1027.795044,34.761,-49.575,54.703,Indian Ocean
2017-01-01,45.0,13.772,1026.21106,34.968,-39.544,91.738,Indian Ocean
2017-01-01,256.4,16.529,1026.032959,35.529,-34.446,29.651,Indian Ocean
2017-01-01,849.3,7.958,1026.947021,34.576,-28.619,69.181,Indian Ocean
2017-01-01,348.9,11.221,1026.694946,34.948,-38.914,87.049,Indian Ocean
2017-01-01,400.0,14.289,1026.916016,36.021,18.684,62.251,Arabian Sea
2017-01-01,1866.0,2.05,1027.760986,34.742,-53.713,119.845,Indian Ocean
2017-01-01,1788.0,3.139,1027.687012,34.768,-5.342,51.908,Equatorial Region
2017-01-01,52.0,26.44,1022.377014,34.309,-15.727,106.348,Indian Ocean
2017-01-01,2013.0,2.422,1027.738037,34.751,-8.308,56.08,Equatorial Region
2017-01-01,388.0,10.99,1026.83606,35.074,14.187,88.085,Bay of Bengal
2017-01-01,475.4,10.076,1026.787964,34.806,-17.235,93.571,Indian Ocean
2017-01-01,79.5,19.381,1025.504028,35.758,-27.114,68.807,Indian Ocean
2017-01-01,439.7,12.927,1026.587036,35.231,-35.811,50.133,Indian Ocean
2017-01-01,20.0,28.06,1020.945984,33.096,11.83,88.535,Bay of Bengal
2017-01-01,4.1,25.462,1024.491943,36.708,24.262,65.857,Arabian Sea
2017-01-01,27.6,17.044,1025.944946,35.573,-39.076,55.452,Indian Ocean
2017-01-01,570.0,1.923,1027.755981,34.723,-62.047,119.177,Indian Ocean
2017-01-01,900.6,7.08,1027.307983,34.873,-3.39,55.59,Equatorial Region
2017-01-01,1488.1,4.229,1027.626953,34.83,-0.777,86.987,Equatorial Region
