date,depth,temperature,density,salinity,latitude,longitude,region
2002-11-11,23.1,28.892,1022.138,35.048,0.446,78.239,Equatorial Region
2002-11-15,27.5,28.871,1022.455017,35.46,0.275,77.817,Equatorial Region
2002-11-21,99.0,22.921,1024.312012,35.467,-0.001,77.767,Equatorial Region
2006-01-01,1399.3,2.226,1027.727051,34.717,-54.924,133.974,Indian Ocean
2006-01-01,8.8,11.855,1026.515991,34.87,-41.276,94.581,Indian Ocean
2006-01-01,109.3,-0.797,0.0,33.983,-61.913,134.024,Indian Ocean
2006-01-01,1003.6,9.424,1027.472046,35.54,13.074,53.371,Indian Ocean
2006-01-01,139.0,15.648,1026.203979,35.487,8.393,57.95,Equatorial Region
2006-01-01,0.0,27.097,1023.379028,35.916,10.186,86.943,Bay of Bengal
2006-01-01,198.8,12.911,1026.574951,35.211,4.711,52.669,Equatorial Region
2006-01-01,1963.0,2.689,1027.727051,34.767,-3.907,51.676,Equatorial Region
2006-01-01,379.3,10.568,1026.870972,35.022,1.957,80.13,Equatorial Region
2006-01-01,349.4,11.94,1026.595947,34.993,-8.22,97.694,Equatorial Region
2006-01-01,9.5,28.159,1022.328979,34.979,-6.534,58.424,Equatorial Region
2006-01-01,84.5,21.933,1024.510986,35.359,-24.884,66.116,Indian Ocean
2006-01-01,149.5,16.898,1025.452026,34.886,3.373,90.559,Equatorial Region
2006-01-01,349.4,11.107,1026.786011,35.038,10.011,95.462,Bay of Bengal
2006-01-01,4.2,26.965,1023.974976,36.651,9.331,60.106,Equatorial Region
2006-01-01,439.4,11.664,1026.702026,35.062,-19.606,89.278,Indian Ocean
2006-01-01,4.7,27.496,1022.393982,34.779,-14.829,67.198,Indian Ocean
2006-01-01,5.0,28.148,1022.515991,35.223,-2.156,66.378,Equatorial Region
2006-01-01,19.3,28.206,1022.51001,35.24,1.283,82.992,Equatorial Region
2006-01-01,4.5,28.745,1021.879028,34.638,-7.565,98.289,Equatorial Region
2006-01-01,1198.9,4.634,1027.496948,34.722,-13.383,67.908,Indian Ocean
2006-01-01,479.6,2.413,1027.494995,34.447,-57.759,120.871,Indian Ocean
2006-01-01,39.5,21.884,1024.031982,34.711,-11.018,76.092,Indian Ocean
2006-01-01,219.3,12.175,1026.573975,35.023,-9.819,68.681,Equatorial Region
2006-01-01,189.3,13.625,1026.526001,35.336,-35.721,63.818,Indian Ocean
2006-01-01,269.3,12.391,1026.48999,34.969,-12.016,63.75,Indian Ocean
2006-01-01,4.4,28.139,1022.080994,34.641,-11.797,76.376,Indian Ocean
2006-01-01,548.9,10.333,1027.055054,35.205,3.976,66.568,Equatorial Region
2006-01-01,0.0,28.57,996.137024,0.084,-5.631,38.911,Equatorial Region
2006-01-01,329.3,11.857,1026.708008,35.117,6.431,70.423,Equatorial Region
2006-01-01,449.0,9.655,1027.000977,34.987,-1.308,45.088,Equatorial Region
2006-01-01,4.2,27.803,1022.299011,34.784,-12.219,71.231,Indian Ocean
2006-01-01,479.2,9.635,1026.906006,34.861,-4.902,71.085,Equatorial Region
2006-01-01,339.2,11.717,1026.80603,35.209,9.057,53.522,Equatorial Region
2006-01-02,164.4,0.526,1027.265015,33.993,-56.507,117.018,Indian Ocean
2006-01-02,259.2,11.616,1026.567993,34.879,-8.944,87.361,Equatorial Region
2006-01-02,319.2,11.184,1026.543945,34.745,-11.908,86.214,Indian Ocean
2006-01-02,49.2,26.51,1022.492004,34.491,-15.262,92.855,Indian Ocean
2006-01-02,79.8,26.976,1022.687988,34.948,-9.912,94.986,Equatorial Region
2006-01-02,4.5,28.484,1021.60199,34.153,-11.658,76.783,Indian Ocean
2006-01-02,189.3,12.767,1026.547974,35.139,0.211,47.986,Equatorial Region
2006-01-02,2001.9,1.204,1027.814941,34.731,-51.369,43.215,Indian Ocean
2006-01-02,1102.4,35.584,1003.35199,12.89,6.649,52.54,Equatorial Region
2006-01-02,1999.7,3.316,1027.720947,34.831,7.91,59.653,Equatorial Region
2006-01-02,975.0,3.319,1027.015015,33.947,-45.311,31.384,Indian Ocean
2006-01-02,4.9,27.592,1020.465027,32.254,17.684,91.518,Bay of Bengal
2006-01-02,1638.0,2.339,1027.712036,34.71,-47.521,46.54,Indian Ocean
2006-01-02,119.3,20.094,1024.589966,34.806,-8.22,97.694,Equatorial Region
2006-01-02,579.5,9.024,1026.860962,34.676,-17.351,74.635,Indian Ocean
2006-01-02,999.1,5.233,1027.370972,34.651,-11.32,82.775,Indian Ocean
2006-01-02,119.4,17.731,1025.166016,34.774,-10.096,83.09,Indian Ocean
2006-01-02,129.0,17.955,1025.758057,35.618,13.074,53.371,Indian Ocean
2006-01-02,1999.0,2.337,1027.740967,34.746,-35.569,115.481,Indian Ocean
2006-01-02,999.0,5.344,1027.391968,34.694,-9.394,81.084,Equatorial Region
2006-01-02,1982.0,2.503,1027.682983,34.692,-38.742,74.078,Indian Ocean
2006-01-02,219.4,13.324,1026.055054,34.648,-9.531,105.776,Equatorial Region
2006-01-02,19.1,27.819,1022.888977,35.576,3.188,69.666,Equatorial Region
2006-01-02,2000.0,1.17,1027.813965,34.726,-58.478,106.689,Indian Ocean
2006-01-02,5.0,28.853,1021.505981,34.189,2.367,85.365,Equatorial Region
2006-01-02,1749.4,1.323,1027.812012,34.737,-58.024,113.142,Indian Ocean
2006-01-02,285.0,-2.0,0.0,54.756,-29.965,73.896,Indian Ocean
2006-01-02,38.8,28.045,1023.320984,36.248,6.432,70.407,Equatorial Region
2006-01-02,10.1,27.381,1022.197021,34.468,-12.791,103.37,Indian Ocean
2006-01-02,348.8,10.202,1026.730957,34.761,-9.824,96.152,Equatorial Region
2006-01-02,538.8,2.044,1027.708984,34.676,-57.113,104.616,Indian Ocean
2006-01-02,289.1,11.404,1026.743042,35.053,1.111,82.386,Equatorial Region
2006-01-02,2002.1,2.48,1027.687988,34.695,-37.242,111.198,Indian Ocean
2006-01-02,279.0,12.882,1026.703979,35.37,11.716,62.374,Arabian Sea
2006-01-02,159.5,13.642,1026.498047,35.304,6.843,59.627,Equatorial Region
2006-01-02,499.3,9.617,1027.166992,35.192,6.777,53.568,Equatorial Region
2006-01-02,2008.4,2.794,1027.727051,34.779,-1.156,65.866,Equatorial Region
2006-01-03,399.2,11.989,1026.912964,35.414,11.716,62.374,Arabian Sea
2006-01-03,4.4,26.517,1023.169006,35.393,-0.33,50.138,Equatorial Region
2006-01-03,299.2,11.98,1026.649048,35.071,5.935,87.687,Bay of Bengal
2006-01-03,289.4,3.813,1027.130981,34.152,-50.161,115.837,Indian Ocean
2006-01-03,898.9,10.953,1027.355957,35.733,12.564,52.818,Indian Ocean
2006-01-03,239.4,12.064,1026.524048,34.931,-7.659,85.958,Equatorial Region
2006-01-03,9.5,6.323,1026.977051,34.324,-45.084,50.824,Indian Ocean
2006-01-03,938.0,5.167,1027.137939,34.347,-45.282,119.521,Indian Ocean
2006-01-03,99.5,10.011,1026.602051,34.554,-47.319,124.168,Indian Ocean
2006-01-03,998.9,2.52,1027.593994,34.582,-45.011,68.549,Indian Ocean
2006-01-03,1001.1,7.075,1027.426025,35.022,3.188,69.666,Equatorial Region
2006-01-03,995.5,7.35,1027.458984,35.114,6.916,60.286,Equatorial Region
2006-01-03,179.5,17.605,1025.975952,35.79,-22.818,109.792,Indian Ocean
2006-01-03,34.6,24.858,1023.323975,34.918,-16.738,101.664,Indian Ocean
2006-01-03,269.2,15.212,1026.313965,35.503,-28.435,43.541,Indian Ocean
2006-01-03,599.4,9.777,1027.094971,35.134,4.149,55.746,Equatorial Region
2006-01-03,2739.5,27.783,1023.122986,35.871,-64.222,35.712,Indian Ocean
2006-01-03,4.6,26.421,1022.945984,35.056,-17.606,111.845,Indian Ocean
2006-01-03,119.7,19.597,1024.667969,34.737,-10.892,108.066,Indian Ocean
2006-01-03,299.3,12.376,1026.652954,35.175,-31.407,92.42,Indian Ocean
2006-01-03,998.7,8.714,1027.475952,35.398,19.84,63.652,Arabian Sea
2006-01-03,59.3,6.298,1026.656006,33.913,-53.657,137.179,Indian Ocean
2006-01-03,699.0,6.802,1027.18396,34.667,-16.571,104.884,Indian Ocean
2006-01-03,339.4,10.299,1026.709961,34.756,-9.824,96.152,Equatorial Region
2006-01-03,39.3,27.927,1022.525024,35.139,-0.023,79.448,Equatorial Region
2006-01-03,4.6,28.043,1022.455017,35.096,2.525,77.616,Equatorial Region
2006-01-03,59.0,27.528,1022.04303,34.326,-12.368,86.135,Indian Ocean
2006-01-03,129.6,17.046,1025.625977,35.158,0.506,74.829,Equatorial Region
2006-01-03,189.4,13.293,1026.369995,35.046,2.504,84.836,Equatorial Region
2006-01-03,4.5,28.588,1022.125,34.896,0.911,88.042,Equatorial Region
2006-01-03,79.1,23.406,1023.971985,35.204,-20.577,107.728,Indian Ocean
2006-01-03,68.9,28.261,1022.398987,35.117,0.939,88.18,Equatorial Region
2006-01-03,1008.7,6.804,1027.387939,34.926,-1.413,72.271,Equatorial Region
2006-01-03,239.4,15.601,1026.396973,35.725,14.818,60.502,Arabian Sea
2006-01-03,8.6,2.513,1027.079956,33.939,-60.623,88.366,Indian Ocean
2006-01-03,5.3,28.147,1022.440002,35.122,-2.474,70.967,Equatorial Region
2006-01-03,749.5,7.754,1027.097046,34.728,-20.206,39.794,Indian Ocean
2006-01-03,465.0,2.706,1027.328003,34.269,-46.622,48.816,Indian Ocean
2006-01-03,399.0,10.853,1026.827026,35.031,17.222,88.798,Bay of Bengal
2006-01-03,149.2,15.556,1025.987061,35.179,-0.192,62.827,Equatorial Region
2006-01-03,169.5,15.612,1025.925049,35.115,-2.732,86.102,Equatorial Region
2006-01-03,69.1,21.473,1024.572998,35.273,-0.176,58.58,Equatorial Region
2006-01-03,119.5,7.934,1026.567993,34.088,-44.854,73.951,Indian Ocean
2006-01-03,4.5,28.37,1021.051025,33.37,5.905,86.204,Bay of Bengal
2006-01-03,859.4,1.327,1027.80896,34.734,-63.541,125.411,Indian Ocean
2006-01-03,999.3,2.229,1027.687988,34.669,-54.049,117.201,Indian Ocean
2006-01-03,1006.3,6.809,1027.412964,34.959,-0.068,69.482,Equatorial Region
2006-01-03,549.2,9.227,1027.110962,35.037,3.69,84.961,Equatorial Region
2006-01-03,674.3,11.109,1027.223022,35.599,18.128,67.181,Arabian Sea
2006-01-03,0.0,28.656,996.062012,0.018,6.95,72.93,Equatorial Region
2006-01-03,959.4,3.447,1027.329956,34.357,-45.726,109.525,Indian Ocean
2006-01-03,2991.8,27.326,1002.077026,7.552,-17.297,60.526,Indian Ocean
2006-01-03,199.5,12.944,1026.614014,35.27,5.319,57.286,Equatorial Region
2006-01-03,9.4,14.843,1026.095947,35.115,-39.997,67.868,Indian Ocean
