date,depth,temperature,density,salinity,latitude,longitude,region
2006-09-12,57.0,11.848,1026.531982,34.888,-39.013,130.77,Indian Ocean
2006-09-14,99.0,13.564,1026.516968,35.308,-38.867,123.504,Indian Ocean
2006-09-15,99.0,11.6,1026.639038,34.966,-38.652,117.986,Indian Ocean
2006-09-24,27.0,20.744,1025.019043,35.596,-24.989,106.972,Indian Ocean
2006-09-28,69.0,22.812,1024.000977,35.016,-20.643,98.005,Indian Ocean
2006-10-01,69.0,20.472,1025.229004,35.776,-23.315,85.998,Indian Ocean
2006-10-03,15.0,19.794,1025.425049,35.796,-26.997,75.011,Indian Ocean
2006-10-05,63.0,18.828,1025.579956,35.672,-26.938,70.036,Indian Ocean
2006-10-17,51.0,15.206,1026.281982,35.46,-33.017,70.974,Indian Ocean
2006-10-18,33.0,14.228,1026.30603,35.216,-33.011,76.751,Indian Ocean
2006-10-22,87.0,11.016,1026.635986,34.824,-43.029,80.075,Indian Ocean
2006-10-23,75.0,9.658,1026.713013,34.62,-43.006,84.01,Indian Ocean
2006-11-03,5.5,9.792,1026.687988,34.616,-44.575,128.025,Indian Ocean
2006-11-05,5.5,9.552,1026.689941,34.568,-44.8,135.994,Indian Ocean
2008-01-01,436.0,1.33,1027.801025,34.724,-63.387,114.248,Indian Ocean
2008-01-01,260.0,12.201,1026.614014,35.081,0.939,87.294,Equatorial Region
2008-01-01,0.0,12.068,1026.212036,34.531,-43.708,121.398,Indian Ocean
2008-01-01,5.1,28.419,1022.625,35.487,2.46,81.907,Equatorial Region
2008-01-01,4.5,27.889,1021.840027,34.211,-5.294,85.129,Equatorial Region
2008-01-01,1899.0,2.777,1027.704956,34.749,-8.836,72.034,Equatorial Region
2008-01-01,4.9,27.783,1021.603027,33.851,-4.967,79.438,Equatorial Region
2008-01-01,1928.0,0.162,1027.828979,34.668,-64.603,125.953,Indian Ocean
2008-01-01,5.5,27.875,1021.828979,34.191,-6.443,89.358,Equatorial Region
2008-01-01,502.0,1.172,1027.803955,34.714,-63.431,115.941,Indian Ocean
2008-01-01,59.2,26.83,1022.963013,35.251,-4.401,47.778,Equatorial Region
2008-01-01,141.0,19.276,1025.52002,35.744,-28.005,65.653,Indian Ocean
2008-01-01,798.8,7.264,1027.250977,34.834,-5.323,70.972,Equatorial Region
2008-01-01,949.4,6.421,1027.404053,34.881,-3.414,72.552,Equatorial Region
2008-01-01,1750.5,2.955,1027.659058,34.711,-16.978,95.503,Indian Ocean
2008-01-01,321.0,11.472,1026.682007,34.99,-33.964,83.328,Indian Ocean
2008-01-01,87.0,13.664,1026.418945,35.208,-32.602,89.317,Indian Ocean
2008-01-01,4.8,14.058,1025.972046,34.737,-41.321,132.903,Indian Ocean
2008-01-01,279.4,15.029,1026.229004,35.341,-15.043,75.307,Indian Ocean
