ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
5901254_03/01/2012,636.0,9.684,1026.801025,34.738,5901254_03/01/2012,-29.692,88.217,2012-01-03,Indian Ocean
2901329_03/01/2012,290.0,11.333,1026.749023,35.044,2901329_03/01/2012,12.07,86.059,2012-01-03,Bay of Bengal
7900320_03/01/2012,170.0,-1.646,0.0,34.359,7900320_03/01/2012,-65.453,86.676,2012-01-03,Indian Ocean
1901147_03/01/2012,1049.8,1.453,1027.797974,34.731,1901147_03/01/2012,-60.062,102.188,2012-01-03,Indian Ocean
1901148_03/01/2012,4.1,18.188,1025.547974,35.42,1901148_03/01/2012,-40.464,42.493,2012-01-03,Indian Ocean
5901266_03/01/2012,1836.0,2.68,1027.598022,34.604,5901266_03/01/2012,-41.789,118.409,2012-01-03,Indian Ocean
5901255_03/01/2012,5.5,21.984,1024.759033,35.704,5901255_03/01/2012,-31.647,71.752,2012-01-03,Indian Ocean
5901677_03/01/2012,896.0,5.593,1027.31604,34.636,5901677_03/01/2012,-19.81,111.95,2012-01-03,Indian Ocean
1901508_03/01/2012,772.5,7.46,1027.266968,34.89,1901508_03/01/2012,-4.387,40.442,2012-01-03,Equatorial Region
5903258_03/01/2012,1480.0,3.135,1027.437012,34.454,5903258_03/01/2012,-45.789,132.821,2012-01-03,Indian Ocean
7900318_03/01/2012,1798.0,0.75,1027.824951,34.705,7900318_03/01/2012,-61.18,110.089,2012-01-03,Indian Ocean
1901439_03/01/2012,1836.0,2.606,1027.621948,34.626,1901439_03/01/2012,-40.319,94.041,2012-01-03,Indian Ocean
7900321_03/01/2012,526.0,0.874,1027.793945,34.677,7900321_03/01/2012,-64.747,126.27,2012-01-03,Indian Ocean
7900326_03/01/2012,990.0,1.455,1027.797974,34.731,7900326_03/01/2012,-60.903,101.372,2012-01-03,Indian Ocean
2901311_03/01/2012,6.9,29.294,1021.416016,34.265,2901311_03/01/2012,-8.896,72.173,2012-01-03,Equatorial Region
2900557_03/01/2012,79.3,26.647,1023.924988,36.45,2900557_03/01/2012,13.921,63.318,2012-01-03,Arabian Sea
2900563_03/01/2012,339.5,13.152,1026.842041,35.619,2900563_03/01/2012,11.239,52.78,2012-01-03,Indian Ocean
2900566_03/01/2012,29.1,29.077,1022.164978,35.166,2900566_03/01/2012,2.244,91.533,2012-01-03,Equatorial Region
2900562_03/01/2012,649.0,9.18,1027.073975,34.98,2900562_03/01/2012,-2.221,59.295,2012-01-03,Equatorial Region
2900569_03/01/2012,139.1,18.694,1025.005981,34.877,2900569_03/01/2012,-12.808,82.026,2012-01-03,Indian Ocean
2900559_03/01/2012,189.0,13.162,1026.472046,35.143,2900559_03/01/2012,0.265,68.53,2012-01-03,Equatorial Region
2900561_03/01/2012,996.4,6.869,1027.421021,34.98,2900561_03/01/2012,0.028,73.646,2012-01-03,Equatorial Region
1900854_03/01/2012,1.0,1.131,1027.094971,33.828,1900854_03/01/2012,-57.621,88.743,2012-01-03,Indian Ocean
5900849_03/01/2012,129.1,10.555,1026.624023,34.703,5900849_03/01/2012,-40.014,125.95,2012-01-03,Indian Ocean
1900270_03/01/2012,79.2,24.043,1023.844971,35.283,1900270_03/01/2012,-13.311,46.474,2012-01-03,Indian Ocean
2901324_03/01/2012,0.0,28.28,1021.72998,34.235,2901324_03/01/2012,-8.034,87.706,2012-01-03,Equatorial Region
2901307_03/01/2012,500.1,12.609,1026.994995,35.675,2901307_03/01/2012,18.492,66.93,2012-01-03,Arabian Sea
2901308_03/01/2012,44.0,28.421,1021.926025,34.557,2901308_03/01/2012,-14.298,82.264,2012-01-03,Indian Ocean
1900268_03/01/2012,4.3,28.225,1022.119995,34.73,1900268_03/01/2012,-13.301,65.417,2012-01-03,Indian Ocean
2901073_03/01/2012,14.0,28.556,1021.289001,33.768,2901073_03/01/2012,5.647,88.503,2012-01-03,Bay of Bengal
2900943_03/01/2012,1525.5,4.093,1027.651978,34.843,2900943_03/01/2012,1.215,94.1,2012-01-03,Equatorial Region
1900976_03/01/2012,298.0,6.377,1026.938965,34.284,1900976_03/01/2012,-43.559,38.002,2012-01-03,Indian Ocean
2901288_03/01/2012,160.0,15.601,1025.797974,34.947,2901288_03/01/2012,11.689,88.302,2012-01-03,Bay of Bengal
1900975_03/01/2012,163.5,1.903,1027.114014,33.92,1900975_03/01/2012,-51.542,54.021,2012-01-03,Indian Ocean
2901291_03/01/2012,1464.0,4.716,1027.592041,34.854,2901291_03/01/2012,19.569,90.401,2012-01-03,Bay of Bengal
2901107_03/01/2012,1199.0,7.097,1027.546021,35.178,2901107_03/01/2012,14.989,67.224,2012-01-03,Arabian Sea
2901309_03/01/2012,1847.6,2.858,1027.675049,34.721,2901309_03/01/2012,-15.394,74.983,2012-01-03,Indian Ocean
2900570_03/01/2012,799.2,7.004,1027.311035,34.864,2900570_03/01/2012,-4.271,98.297,2012-01-03,Equatorial Region
1901117_03/01/2012,140.1,17.079,1025.760986,35.345,1901117_03/01/2012,-28.062,68.78,2012-01-03,Indian Ocean
1901131_03/01/2012,199.7,9.209,1026.734985,34.553,1901131_03/01/2012,-47.568,134.351,2012-01-03,Indian Ocean
1900273_03/01/2012,949.1,5.063,1027.31897,34.56,1900273_03/01/2012,-18.831,66.47,2012-01-03,Indian Ocean
3900995_03/01/2012,388.0,2.426,1027.427979,34.364,3900995_03/01/2012,-50.209,42.946,2012-01-03,Indian Ocean
3900722_03/01/2012,1056.0,3.032,1027.428955,34.432,3900722_03/01/2012,-45.205,32.362,2012-01-03,Indian Ocean
5900863_03/01/2012,399.1,10.998,1026.725952,34.935,5900863_03/01/2012,-15.46,94.308,2012-01-03,Indian Ocean
1901062_03/01/2012,299.1,11.887,1026.64502,35.043,1901062_03/01/2012,-34.169,85.323,2012-01-03,Indian Ocean
1901064_03/01/2012,59.5,17.661,1025.998047,35.837,1901064_03/01/2012,-33.535,96.318,2012-01-03,Indian Ocean
5901171_03/01/2012,4.6,28.192,1021.544006,33.949,5901171_03/01/2012,-14.034,99.254,2012-01-03,Indian Ocean
3900720_03/01/2012,1836.0,2.664,1027.646973,34.664,3900720_03/01/2012,-44.088,61.991,2012-01-03,Indian Ocean
4900668_03/01/2012,599.5,8.965,1027.146973,35.029,4900668_03/01/2012,-0.995,87.552,2012-01-03,Equatorial Region
4900669_03/01/2012,119.0,16.982,1025.468994,34.934,4900669_03/01/2012,7.186,87.695,2012-01-03,Bay of Bengal
5900857_03/01/2012,99.6,24.007,1023.301025,34.551,5900857_03/01/2012,-12.734,108.072,2012-01-03,Indian Ocean
5900859_03/01/2012,459.2,11.374,1026.714966,35.009,5900859_03/01/2012,-18.541,85.321,2012-01-03,Indian Ocean
4900486_03/01/2012,309.6,11.15,1026.699951,34.937,4900486_03/01/2012,-34.584,103.574,2012-01-03,Indian Ocean
1901083_03/01/2012,99.5,7.027,1026.71106,34.106,1901083_03/01/2012,-46.882,81.648,2012-01-03,Indian Ocean
2901331_03/01/2012,1792.0,3.325,1027.698975,34.805,2901331_03/01/2012,10.876,87.046,2012-01-03,Bay of Bengal
5901480_03/01/2012,1549.4,2.907,1027.526001,34.54,5901480_03/01/2012,-36.073,69.157,2012-01-03,Indian Ocean
2901333_03/01/2012,190.0,15.012,1025.932007,34.951,2901333_03/01/2012,15.118,89.236,2012-01-03,Bay of Bengal
5903915_03/01/2012,1514.0,3.465,1027.593994,34.69,5903915_03/01/2012,-14.673,104.229,2012-01-03,Indian Ocean
2901370_03/01/2012,199.2,18.962,1026.165039,36.482,2901370_03/01/2012,24.77,58.192,2012-01-03,Indian Ocean
5901497_03/01/2012,849.6,2.042,1027.733032,34.706,5901497_03/01/2012,-56.067,89.84,2012-01-03,Indian Ocean
5901498_03/01/2012,6.2,5.671,1026.55896,33.691,5901498_03/01/2012,-49.266,66.371,2012-01-03,Indian Ocean
5901495_03/01/2012,209.6,1.826,1027.516968,34.416,5901495_03/01/2012,-59.179,69.189,2012-01-03,Indian Ocean
2901511_03/01/2012,750.3,10.391,1027.212036,35.42,2901511_03/01/2012,11.621,62.578,2012-01-03,Arabian Sea
2901512_03/01/2012,25.4,26.919,1005.802002,12.386,2901512_03/01/2012,11.765,63.454,2012-01-03,Arabian Sea
2901510_03/01/2012,1400.3,5.665,1027.625977,35.039,2901510_03/01/2012,12.027,61.46,2012-01-03,Arabian Sea
1901329_03/01/2012,138.0,2.22,1027.072021,33.898,1901329_03/01/2012,-49.302,74.232,2012-01-03,Indian Ocean
1900808_03/01/2012,99.0,12.674,1026.53894,35.104,1900808_03/01/2012,-38.055,100.662,2012-01-03,Indian Ocean
2901506_03/01/2012,231.6,15.921,1026.295044,35.687,2901506_03/01/2012,12.825,46.17,2012-01-03,Indian Ocean
5901679_03/01/2012,200.0,18.25,1025.593018,35.499,5901679_03/01/2012,-15.727,104.504,2012-01-03,Indian Ocean
6900726_03/01/2012,0.0,25.401,1023.940002,35.952,6900726_03/01/2012,16.907,64.841,2012-01-03,Arabian Sea
1900861_03/01/2012,496.0,6.522,1027.009033,34.397,1900861_03/01/2012,-48.847,115.387,2012-01-03,Indian Ocean
