ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
3900437_01/01/2010,1750.0,0.768,1027.812012,34.691,3900437_01/01/2010,-54.785,42.046,2010-01-01,Indian Ocean
6900730_01/01/2010,1005.8,4.39,1027.254028,34.383,6900730_01/01/2010,-40.371,36.755,2010-01-01,Indian Ocean
2900757_01/01/2010,0.1,27.26,996.455017,0.013,2900757_01/01/2010,6.975,79.87,2010-01-01,Equatorial Region
2900759_01/01/2010,4.6,28.622,1022.208984,35.022,2900759_01/01/2010,-3.725,80.982,2010-01-01,Equatorial Region
5901261_01/01/2010,105.0,10.936,1026.631958,34.8,5901261_01/01/2010,-38.851,119.655,2010-01-01,Indian Ocean
2901255_01/01/2010,2001.5,2.853,1027.719971,34.776,2901255_01/01/2010,16.698,88.071,2010-01-01,Bay of Bengal
1900575_01/01/2010,175.0,14.49,1026.409058,35.422,1900575_01/01/2010,-33.329,57.705,2010-01-01,Indian Ocean
2900939_01/01/2010,419.2,10.169,1026.920044,34.996,2900939_01/01/2010,-0.329,90.871,2010-01-01,Equatorial Region
1901174_01/01/2010,713.0,3.317,1027.295044,34.297,1901174_01/01/2010,-45.73,98.374,2010-01-01,Indian Ocean
2900768_01/01/2010,749.2,8.344,1027.215942,34.993,2900768_01/01/2010,12.168,84.454,2010-01-01,Bay of Bengal
1901400_01/01/2010,800.4,9.911,1026.770996,34.748,1901400_01/01/2010,-29.065,47.85,2010-01-01,Indian Ocean
1900969_01/01/2010,1596.0,2.822,1027.660034,34.698,1900969_01/01/2010,-40.066,27.187,2010-01-01,Indian Ocean
2901254_01/01/2010,850.4,7.579,1027.30603,34.961,2901254_01/01/2010,6.365,85.298,2010-01-01,Bay of Bengal
2901149_01/01/2010,450.4,11.4,1026.937012,35.301,2901149_01/01/2010,9.986,53.746,2010-01-01,Equatorial Region
2901370_01/01/2010,89.1,22.171,1025.146973,36.284,2901370_01/01/2010,24.533,58.724,2010-01-01,Indian Ocean
2900760_01/01/2010,5.8,28.636,1021.497009,34.081,2900760_01/01/2010,-6.359,74.336,2010-01-01,Equatorial Region
1901395_01/01/2010,130.0,20.57,1025.13501,35.687,1901395_01/01/2010,-23.81,86.978,2010-01-01,Indian Ocean
3900197_01/01/2010,117.5,12.95,1026.515015,35.144,3900197_01/01/2010,-40.063,131.314,2010-01-01,Indian Ocean
5903222_01/01/2010,2000.2,2.506,1027.702026,34.715,5903222_01/01/2010,-13.381,117.496,2010-01-01,Indian Ocean
2901076_01/01/2010,339.4,11.77,1026.740967,35.139,2901076_01/01/2010,5.21,68.075,2010-01-01,Equatorial Region
5901238_01/01/2010,1296.0,3.33,1027.415039,34.45,5901238_01/01/2010,-38.724,134.136,2010-01-01,Indian Ocean
7900117_01/01/2010,1788.0,7.451,1026.947021,34.481,7900117_01/01/2010,-46.797,128.224,2010-01-01,Indian Ocean
1901120_01/01/2010,4.3,26.339,1023.111023,35.241,1901120_01/01/2010,-24.205,63.04,2010-01-01,Indian Ocean
4901014_01/01/2010,920.0,3.04,1027.386963,34.38,4901014_01/01/2010,-44.986,28.527,2010-01-01,Indian Ocean
1901375_01/01/2010,100.2,17.837,1025.765015,35.589,1901375_01/01/2010,-32.906,36.069,2010-01-01,Indian Ocean
5900256_01/01/2010,19.9,26.253,1023.021973,35.087,5900256_01/01/2010,-18.285,60.787,2010-01-01,Indian Ocean
5901505_01/01/2010,679.1,7.323,1027.152954,34.72,5901505_01/01/2010,-12.683,85.946,2010-01-01,Indian Ocean
5901928_01/01/2010,210.1,18.558,1025.81897,35.895,5901928_01/01/2010,-23.271,99.993,2010-01-01,Indian Ocean
1901117_01/01/2010,1050.5,5.366,1027.160034,34.404,1901117_01/01/2010,-29.509,78.748,2010-01-01,Indian Ocean
2901148_01/01/2010,375.5,15.277,1026.839966,36.204,2901148_01/01/2010,11.004,45.691,2010-01-01,Indian Ocean
1900870_01/01/2010,159.4,14.516,1026.375977,35.386,1900870_01/01/2010,-30.061,64.854,2010-01-01,Indian Ocean
1901063_01/01/2010,1978.9,2.371,1027.69104,34.687,1901063_01/01/2010,-28.529,69.222,2010-01-01,Indian Ocean
2901074_01/01/2010,4.5,23.29,1019.195984,28.849,2901074_01/01/2010,20.547,91.256,2010-01-01,Bay of Bengal
5900926_01/01/2010,259.5,12.754,1026.23999,34.739,5900926_01/01/2010,-11.854,77.519,2010-01-01,Indian Ocean
2901082_01/01/2010,279.3,11.941,1026.656006,35.071,2901082_01/01/2010,-0.804,60.981,2010-01-01,Equatorial Region
2901089_01/01/2010,240.4,16.764,1026.016968,35.581,2901089_01/01/2010,-12.502,60.799,2010-01-01,Indian Ocean
2900673_01/01/2010,482.0,9.822,1026.968994,34.983,2900673_01/01/2010,-1.416,93.447,2010-01-01,Equatorial Region
1900406_01/01/2010,649.5,8.734,1026.842041,34.593,1900406_01/01/2010,-36.677,101.12,2010-01-01,Indian Ocean
1900920_01/01/2010,963.0,3.857,1027.296997,34.366,1900920_01/01/2010,-41.484,62.721,2010-01-01,Indian Ocean
1901170_01/01/2010,814.0,1.94,1027.746948,34.713,1901170_01/01/2010,-55.894,94.136,2010-01-01,Indian Ocean
2901081_01/01/2010,276.9,12.324,1026.594971,35.087,2901081_01/01/2010,-0.115,66.275,2010-01-01,Equatorial Region
1900807_01/01/2010,5.5,12.584,1026.401978,34.904,1900807_01/01/2010,-41.24,96.885,2010-01-01,Indian Ocean
5901495_01/01/2010,10.3,0.417,1027.047974,33.716,5901495_01/01/2010,-56.224,41.194,2010-01-01,Indian Ocean
3900369_01/01/2010,5.0,17.01,1022.661011,31.282,3900369_01/01/2010,-39.982,76.18,2010-01-01,Indian Ocean
5903310_01/01/2010,45.0,24.528,1023.776001,35.384,5903310_01/01/2010,-23.328,80.669,2010-01-01,Indian Ocean
3900424_01/01/2010,411.0,2.004,1027.53894,34.46,3900424_01/01/2010,-49.514,24.467,2010-01-01,Indian Ocean
1901125_01/01/2010,229.6,16.364,1026.073975,35.532,1901125_01/01/2010,-24.659,55.48,2010-01-01,Indian Ocean
1901426_01/01/2010,87.0,20.72,1024.937012,35.48,1901426_01/01/2010,-29.988,42.499,2010-01-01,Indian Ocean
1900585_01/01/2010,449.2,10.657,1026.928955,35.117,1900585_01/01/2010,4.058,61.724,2010-01-01,Equatorial Region
5900034_01/01/2010,1698.8,3.083,1027.671997,34.742,5900034_01/01/2010,-17.092,86.891,2010-01-01,Indian Ocean
5901497_01/01/2010,1450.2,2.09,1027.766968,34.753,5901497_01/01/2010,-50.894,53.852,2010-01-01,Indian Ocean
5901265_01/01/2010,756.0,8.036,1026.875977,34.5,5901265_01/01/2010,-43.0,127.691,2010-01-01,Indian Ocean
5900335_01/01/2010,4.9,21.539,1025.204956,36.127,5900335_01/01/2010,-29.93,92.702,2010-01-01,Indian Ocean
2901257_01/01/2010,1050.4,6.32,1027.44397,34.915,2901257_01/01/2010,5.163,88.665,2010-01-01,Bay of Bengal
2901256_01/01/2010,130.8,19.268,1024.843994,34.856,2901256_01/01/2010,15.684,86.995,2010-01-01,Bay of Bengal
1900808_01/01/2010,5.5,13.232,1026.271973,34.904,1900808_01/01/2010,-42.059,92.417,2010-01-01,Indian Ocean
1901135_01/01/2010,5.9,1.283,1027.093018,33.839,1901135_01/01/2010,-55.906,96.892,2010-01-01,Indian Ocean
1900357_01/01/2010,29.5,27.865,1022.517029,35.101,1900357_01/01/2010,-15.066,61.12,2010-01-01,Indian Ocean
5901369_02/01/2010,674.0,8.221,1027.161011,34.898,5901369_02/01/2010,-4.247,95.228,2010-01-02,Equatorial Region
1901118_02/01/2010,700.3,9.909,1026.78894,34.771,1901118_02/01/2010,-29.256,74.468,2010-01-02,Indian Ocean
1900178_02/01/2010,699.3,8.38,1026.94104,34.649,1900178_02/01/2010,-24.55,40.66,2010-01-02,Indian Ocean
2900671_02/01/2010,309.4,11.725,1026.499023,34.816,2900671_02/01/2010,-10.555,76.227,2010-01-02,Indian Ocean
5901445_02/01/2010,1250.0,0.675,1027.822998,34.697,5901445_02/01/2010,-63.265,39.001,2010-01-02,Indian Ocean
2901368_02/01/2010,179.1,19.302,1025.722046,36.017,2901368_02/01/2010,24.279,62.721,2010-01-02,Arabian Sea
1901129_02/01/2010,117.8,13.639,1026.503052,35.31,1901129_02/01/2010,-41.093,67.366,2010-01-02,Indian Ocean
5901491_02/01/2010,1592.7,3.049,1027.505005,34.529,5901491_02/01/2010,-39.341,64.279,2010-01-02,Indian Ocean
1901171_02/01/2010,463.0,2.446,1027.498047,34.454,1901171_02/01/2010,-52.634,94.38,2010-01-02,Indian Ocean
1901130_02/01/2010,130.6,3.595,1026.954956,33.905,1901130_02/01/2010,-51.145,81.205,2010-01-02,Indian Ocean
1900586_02/01/2010,749.0,9.574,1027.222046,35.253,1900586_02/01/2010,8.697,53.113,2010-01-02,Equatorial Region
1901121_02/01/2010,4.5,25.801,1023.375,35.368,1901121_02/01/2010,-27.486,70.518,2010-01-02,Indian Ocean
5900414_02/01/2010,700.2,6.75,1027.124023,34.582,5900414_02/01/2010,-16.469,96.064,2010-01-02,Indian Ocean
1901126_02/01/2010,4.4,25.616,1023.570984,35.552,1901126_02/01/2010,-26.685,64.968,2010-01-02,Indian Ocean
5901095_02/01/2010,279.2,12.702,1026.569946,35.151,5901095_02/01/2010,-34.386,130.767,2010-01-02,Indian Ocean
1900694_02/01/2010,117.0,17.672,1025.791992,35.572,1900694_02/01/2010,-30.152,48.214,2010-01-02,Indian Ocean
2901365_02/01/2010,549.2,13.771,1026.985962,35.97,2901365_02/01/2010,23.648,61.237,2010-01-02,Arabian Sea
5901187_02/01/2010,1299.2,3.355,1027.412964,34.45,5901187_02/01/2010,-44.718,128.653,2010-01-02,Indian Ocean
2901369_02/01/2010,199.6,18.898,1026.052979,36.313,2901369_02/01/2010,24.127,57.831,2010-01-02,Indian Ocean
5901233_02/01/2010,201.0,12.382,1026.574951,35.076,5901233_02/01/2010,-34.746,125.199,2010-01-02,Indian Ocean
5901647_02/01/2010,25.1,6.301,1026.69104,33.958,5901647_02/01/2010,-52.173,139.519,2010-01-02,Indian Ocean
5900260_02/01/2010,0.0,23.333,1024.347046,35.67,5900260_02/01/2010,-27.86,88.368,2010-01-02,Indian Ocean
5901190_02/01/2010,4.8,29.457,1021.651001,34.651,5901190_02/01/2010,-11.708,114.211,2010-01-02,Indian Ocean
5901191_02/01/2010,34.5,27.007,1022.713989,34.995,5901191_02/01/2010,-18.931,115.323,2010-01-02,Indian Ocean
2901108_02/01/2010,69.3,25.721,1024.447998,36.756,2901108_02/01/2010,20.318,65.836,2010-01-02,Arabian Sea
1901384_02/01/2010,1949.9,2.71,1027.686035,34.718,1901384_02/01/2010,-23.935,83.111,2010-01-02,Indian Ocean
2900598_02/01/2010,1655.0,3.256,1027.687012,34.782,2900598_02/01/2010,-5.722,65.047,2010-01-02,Equatorial Region
2901150_02/01/2010,20.6,28.145,1022.690979,35.454,2901150_02/01/2010,1.361,58.196,2010-01-02,Equatorial Region
5900580_02/01/2010,99.5,23.505,1023.960999,35.228,5900580_02/01/2010,-23.379,50.862,2010-01-02,Indian Ocean
1900413_02/01/2010,86.0,16.034,1026.144043,35.524,1900413_02/01/2010,-32.044,58.507,2010-01-02,Indian Ocean
2900392_02/01/2010,19.3,27.914,1023.189026,36.016,2900392_02/01/2010,9.648,57.466,2010-01-02,Equatorial Region
5901715_02/01/2010,189.9,0.502,1027.256958,33.982,5901715_02/01/2010,-54.846,57.336,2010-01-02,Indian Ocean
1901060_02/01/2010,139.1,14.277,1026.428955,35.388,1901060_02/01/2010,-31.038,88.118,2010-01-02,Indian Ocean
2901107_02/01/2010,109.5,21.823,1025.135986,36.14,2901107_02/01/2010,17.099,66.183,2010-01-02,Arabian Sea
5901260_02/01/2010,141.0,14.084,1026.515015,35.446,5901260_02/01/2010,-32.52,104.118,2010-01-02,Indian Ocean
2900882_02/01/2010,74.2,25.776,1023.018982,34.886,2900882_02/01/2010,11.526,84.56,2010-01-02,Bay of Bengal
1901416_02/01/2010,105.0,20.636,1025.118042,35.688,1901416_02/01/2010,-23.74,76.74,2010-01-02,Indian Ocean
1901065_02/01/2010,5.0,21.659,1024.787964,35.623,1901065_02/01/2010,-33.582,88.196,2010-01-02,Indian Ocean
1900461_02/01/2010,2001.3,2.522,1027.685059,34.696,1900461_02/01/2010,-35.588,65.656,2010-01-02,Indian Ocean
1901175_02/01/2010,1989.0,1.214,1027.79895,34.712,1901175_02/01/2010,-57.041,85.062,2010-01-02,Indian Ocean
5901622_02/01/2010,1499.2,3.062,1027.53894,34.574,5901622_02/01/2010,-35.375,106.516,2010-01-02,Indian Ocean
2900756_02/01/2010,298.4,11.388,1026.723999,35.024,2900756_02/01/2010,18.5,93.253,2010-01-02,Bay of Bengal
5901553_02/01/2010,14.3,23.126,1024.417969,35.684,5901553_02/01/2010,-25.161,88.646,2010-01-02,Indian Ocean
1900050_02/01/2010,49.4,14.411,1026.328979,35.296,1900050_02/01/2010,-42.421,53.685,2010-01-02,Indian Ocean
1900407_02/01/2010,79.4,11.971,1026.636963,35.054,1900407_02/01/2010,-38.752,108.219,2010-01-02,Indian Ocean
2900755_02/01/2010,419.2,10.702,1026.850952,35.027,2900755_02/01/2010,16.953,90.419,2010-01-02,Bay of Bengal
5900848_02/01/2010,219.3,12.76,1026.563965,35.158,5900848_02/01/2010,-36.38,130.176,2010-01-02,Indian Ocean
1901427_02/01/2010,5.5,24.792,1023.642029,35.312,1901427_02/01/2010,-30.011,39.504,2010-01-02,Indian Ocean
5900863_02/01/2010,279.5,14.088,1026.23999,35.091,5900863_02/01/2010,-12.845,92.617,2010-01-02,Indian Ocean
2900675_02/01/2010,5.1,28.971,1021.226013,33.867,2900675_02/01/2010,-7.993,78.024,2010-01-02,Equatorial Region
5900032_02/01/2010,919.5,5.643,1027.380005,34.725,5900032_02/01/2010,-14.497,69.606,2010-01-02,Indian Ocean
2901151_02/01/2010,85.5,20.936,1024.777954,35.349,2901151_02/01/2010,0.798,48.153,2010-01-02,Equatorial Region
5900582_02/01/2010,849.5,6.181,1027.187012,34.566,5900582_02/01/2010,-27.113,40.87,2010-01-02,Indian Ocean
5900856_02/01/2010,179.5,19.409,1025.214966,35.39,5900856_02/01/2010,-19.114,109.289,2010-01-02,Indian Ocean
4900487_02/01/2010,1899.6,2.522,1027.665039,34.671,4900487_02/01/2010,-27.244,102.444,2010-01-02,Indian Ocean
5901267_02/01/2010,93.0,11.558,1026.647949,34.968,5901267_02/01/2010,-41.761,134.992,2010-01-02,Indian Ocean
4901015_02/01/2010,820.0,2.373,1027.680054,34.674,4901015_02/01/2010,-49.986,39.15,2010-01-02,Indian Ocean
4901016_02/01/2010,35.0,11.215,1026.442993,34.622,4901016_02/01/2010,-42.334,29.05,2010-01-02,Indian Ocean
5900044_02/01/2010,418.8,11.78,1026.707031,35.097,5900044_02/01/2010,-20.174,99.889,2010-01-02,Indian Ocean
5901585_03/01/2010,1950.2,1.421,1027.802002,34.734,5901585_03/01/2010,-53.592,97.361,2010-01-03,Indian Ocean
2901151_03/01/2010,5.7,27.248,1022.984985,35.457,2901151_03/01/2010,0.798,48.153,2010-01-03,Equatorial Region
1900861_03/01/2010,346.0,3.343,1027.16394,34.136,1900861_03/01/2010,-46.667,50.297,2010-01-03,Indian Ocean
2901133_03/01/2010,34.4,26.721,1024.119019,36.738,2901133_03/01/2010,19.149,67.15,2010-01-03,Arabian Sea
5901070_03/01/2010,1949.4,2.557,1027.667969,34.678,5901070_03/01/2010,-33.809,97.992,2010-01-03,Indian Ocean
5900859_03/01/2010,499.1,9.409,1026.844971,34.736,5900859_03/01/2010,-15.034,90.957,2010-01-03,Indian Ocean
5901262_03/01/2010,111.0,9.448,1026.697998,34.556,5901262_03/01/2010,-45.73,127.556,2010-01-03,Indian Ocean
2900557_03/01/2010,8.8,26.68,1023.947021,36.492,2900557_03/01/2010,14.933,62.757,2010-01-03,Arabian Sea
1900695_03/01/2010,297.0,13.1,1026.555054,35.234,1900695_03/01/2010,-28.544,60.64,2010-01-03,Indian Ocean
5901263_03/01/2010,9.0,13.972,1026.008057,34.76,5901263_03/01/2010,-39.509,117.634,2010-01-03,Indian Ocean
5901253_03/01/2010,1116.0,4.162,1027.28894,34.396,5901253_03/01/2010,-28.816,75.112,2010-01-03,Indian Ocean
2900678_03/01/2010,1082.0,6.439,1027.44104,34.931,2900678_03/01/2010,1.241,93.609,2010-01-03,Equatorial Region
2900120_03/01/2010,1892.0,0.345,1027.833984,34.687,2900120_03/01/2010,-62.92,108.088,2010-01-03,Indian Ocean
1900935_03/01/2010,4.8,21.876,1024.63501,35.501,1900935_03/01/2010,-36.846,25.875,2010-01-03,Indian Ocean
2900566_03/01/2010,189.4,13.835,1026.340942,35.153,2900566_03/01/2010,-0.55,87.834,2010-01-03,Equatorial Region
5900849_03/01/2010,89.5,13.323,1026.555054,35.293,5900849_03/01/2010,-38.513,136.893,2010-01-03,Indian Ocean
5903219_03/01/2010,1808.0,2.715,1027.682983,34.714,5903219_03/01/2010,-11.404,121.177,2010-01-03,Indian Ocean
4900510_03/01/2010,1004.7,6.639,1027.436035,34.959,4900510_03/01/2010,0.264,84.546,2010-01-03,Equatorial Region
1901374_03/01/2010,700.3,10.164,1026.775024,34.809,1901374_03/01/2010,-33.22,58.496,2010-01-03,Indian Ocean
1901127_03/01/2010,1399.4,3.53,1027.498047,34.578,1901127_03/01/2010,-27.353,80.088,2010-01-03,Indian Ocean
1900438_03/01/2010,11.2,26.752,1023.406982,35.807,1900438_03/01/2010,7.164,51.34,2010-01-03,Equatorial Region
2900560_03/01/2010,849.3,7.306,1027.374023,34.997,2900560_03/01/2010,-0.262,89.54,2010-01-03,Equatorial Region
5900857_03/01/2010,298.8,12.699,1026.478027,35.031,5900857_03/01/2010,-15.088,112.114,2010-01-03,Indian Ocean
4900668_03/01/2010,1003.9,6.52,1027.449951,34.956,4900668_03/01/2010,1.102,85.428,2010-01-03,Equatorial Region
5901635_03/01/2010,4.3,20.452,1025.172974,35.695,5901635_03/01/2010,-34.349,114.221,2010-01-03,Indian Ocean
2901132_03/01/2010,549.1,12.328,1027.105957,35.747,2901132_03/01/2010,21.928,64.849,2010-01-03,Arabian Sea
5900581_03/01/2010,299.0,17.566,1025.972046,35.773,5900581_03/01/2010,-22.13,69.486,2010-01-03,Indian Ocean
2901134_03/01/2010,74.0,22.868,1024.777954,36.06,2901134_03/01/2010,20.68,63.836,2010-01-03,Arabian Sea
1900760_03/01/2010,50.0,13.667,1026.363037,35.136,1900760_03/01/2010,-40.783,42.539,2010-01-03,Indian Ocean
2900943_03/01/2010,249.5,12.414,1026.56604,35.072,2900943_03/01/2010,-0.399,95.874,2010-01-03,Equatorial Region
2900570_03/01/2010,58.9,28.951,1022.030029,34.93,2900570_03/01/2010,-1.913,90.566,2010-01-03,Equatorial Region
1901131_03/01/2010,1999.0,1.929,1027.784058,34.759,1901131_03/01/2010,-48.194,78.066,2010-01-03,Indian Ocean
4900669_03/01/2010,89.2,23.387,1023.913025,35.119,4900669_03/01/2010,3.116,88.065,2010-01-03,Equatorial Region
5901631_03/01/2010,89.5,14.541,1026.376953,35.394,5901631_03/01/2010,-36.024,123.762,2010-01-03,Indian Ocean
2900565_03/01/2010,79.7,28.709,1022.536987,35.498,2900565_03/01/2010,2.362,91.783,2010-01-03,Equatorial Region
5901586_03/01/2010,1750.3,1.777,1027.785034,34.745,5901586_03/01/2010,-55.008,123.673,2010-01-03,Indian Ocean
1901372_03/01/2010,177.9,16.879,1025.984985,35.574,1901372_03/01/2010,-34.078,44.608,2010-01-03,Indian Ocean
6900733_03/01/2010,599.2,1.765,1027.755005,34.707,6900733_03/01/2010,-55.499,27.834,2010-01-03,Indian Ocean
1901010_03/01/2010,608.0,1.679,1027.765991,34.712,1901010_03/01/2010,-62.666,114.107,2010-01-03,Indian Ocean
1900722_03/01/2010,2000.0,2.523,1027.659058,34.663,1900722_03/01/2010,-39.749,86.644,2010-01-03,Indian Ocean
5901669_03/01/2010,59.7,24.07,1023.817993,35.258,5901669_03/01/2010,-22.98,84.233,2010-01-03,Indian Ocean
1900809_03/01/2010,141.0,10.372,1026.723022,34.788,1900809_03/01/2010,-44.088,96.249,2010-01-03,Indian Ocean
1900854_03/01/2010,915.0,1.927,1027.762939,34.732,1900854_03/01/2010,-53.323,46.199,2010-01-03,Indian Ocean
1901045_03/01/2010,19.1,27.139,1023.119019,35.589,1901045_03/01/2010,2.327,48.69,2010-01-03,Equatorial Region
5901101_03/01/2010,1799.3,2.705,1027.592041,34.6,5901101_03/01/2010,-37.544,89.942,2010-01-03,Indian Ocean
5901489_03/01/2010,650.5,2.421,1027.494995,34.448,5901489_03/01/2010,-52.158,68.226,2010-01-03,Indian Ocean
2900571_03/01/2010,169.5,15.713,1025.910034,35.125,2900571_03/01/2010,2.275,95.552,2010-01-03,Equatorial Region
1901046_03/01/2010,2009.1,2.7,1027.729004,34.77,1901046_03/01/2010,-2.556,41.525,2010-01-03,Equatorial Region
1900053_03/01/2010,279.2,15.981,1026.171997,35.545,1900053_03/01/2010,-19.007,49.481,2010-01-03,Indian Ocean
1901083_03/01/2010,949.3,3.021,1027.404053,34.4,1901083_03/01/2010,-46.304,34.366,2010-01-03,Indian Ocean
2900563_03/01/2010,4.4,26.129,1023.525024,35.702,2900563_03/01/2010,9.4,51.637,2010-01-03,Equatorial Region
2900558_03/01/2010,179.0,16.741,1026.107056,35.691,2900558_03/01/2010,12.428,60.642,2010-01-03,Arabian Sea
1901174_03/01/2010,1976.0,2.258,1027.735962,34.732,1901174_03/01/2010,-45.603,98.363,2010-01-03,Indian Ocean
1901197_03/01/2010,538.0,2.263,1027.644043,34.617,1901197_03/01/2010,-55.907,77.502,2010-01-03,Indian Ocean
1900443_03/01/2010,64.9,20.227,1024.889038,35.244,1900443_03/01/2010,-4.46,47.48,2010-01-03,Equatorial Region
1901062_03/01/2010,199.4,13.855,1026.501953,35.367,1901062_03/01/2010,-32.571,89.035,2010-01-03,Indian Ocean
2900569_03/01/2010,59.6,25.938,1022.718018,34.554,2900569_03/01/2010,-9.319,86.151,2010-01-03,Equatorial Region
1901064_03/01/2010,199.1,14.536,1026.494995,35.546,1901064_03/01/2010,-30.161,101.67,2010-01-03,Indian Ocean
2901129_03/01/2010,1199.6,7.326,1027.56897,35.249,2901129_03/01/2010,21.851,62.876,2010-01-03,Arabian Sea
1901417_03/01/2010,93.0,20.972,1025.017944,35.676,1901417_03/01/2010,-23.346,73.615,2010-01-03,Indian Ocean
2900562_03/01/2010,99.6,19.873,1025.043945,35.325,2900562_03/01/2010,2.953,58.128,2010-01-03,Equatorial Region
2901366_03/01/2010,54.5,24.892,1024.764038,36.836,2901366_03/01/2010,24.851,60.417,2010-01-03,Arabian Sea
1900442_03/01/2010,139.4,19.725,1025.272949,35.574,1900442_03/01/2010,13.285,62.114,2010-01-03,Arabian Sea
5901240_03/01/2010,1296.0,3.452,1027.442993,34.5,5901240_03/01/2010,-30.177,101.552,2010-01-03,Indian Ocean
1901404_03/01/2010,1998.1,2.804,1027.680054,34.721,1901404_03/01/2010,-29.8,37.95,2010-01-03,Indian Ocean
1900266_03/01/2010,359.2,9.738,1026.792969,34.739,1900266_03/01/2010,-40.271,32.973,2010-01-03,Indian Ocean
2900567_03/01/2010,219.3,12.773,1026.541016,35.132,2900567_03/01/2010,-1.619,68.47,2010-01-03,Equatorial Region
5901663_03/01/2010,59.5,20.67,1025.208984,35.82,5901663_03/01/2010,-29.159,82.704,2010-01-03,Indian Ocean
2900568_03/01/2010,1001.3,5.778,1027.399048,34.77,2900568_03/01/2010,-7.724,79.155,2010-01-03,Equatorial Region
2901111_03/01/2010,99.6,21.024,1025.353027,36.135,2901111_03/01/2010,20.974,64.353,2010-01-03,Arabian Sea
5901096_03/01/2010,309.0,12.098,1026.68396,35.146,5901096_03/01/2010,-37.009,132.172,2010-01-03,Indian Ocean
2900561_03/01/2010,4.4,28.723,1022.432007,35.364,2900561_03/01/2010,1.442,65.056,2010-01-03,Equatorial Region
2900559_03/01/2010,309.2,11.712,1026.71106,35.086,2900559_03/01/2010,1.803,63.353,2010-01-03,Equatorial Region
1901383_03/01/2010,199.5,19.724,1025.416016,35.76,1901383_03/01/2010,-23.826,78.821,2010-01-03,Indian Ocean
1901011_04/01/2010,1040.0,0.857,1027.822021,34.71,1901011_04/01/2010,-63.826,112.746,2010-01-04,Indian Ocean
1901175_04/01/2010,838.0,2.151,1027.689941,34.664,1901175_04/01/2010,-56.968,85.001,2010-01-04,Indian Ocean
5901487_04/01/2010,149.9,17.058,1025.948975,35.583,5901487_04/01/2010,-38.736,48.489,2010-01-04,Indian Ocean
1901418_04/01/2010,123.0,21.356,1024.765991,35.484,1901418_04/01/2010,-23.407,68.975,2010-01-04,Indian Ocean
5901633_04/01/2010,899.5,4.852,1027.192017,34.369,5901633_04/01/2010,-40.452,110.815,2010-01-04,Indian Ocean
6900735_04/01/2010,89.3,6.598,1026.645996,33.95,6900735_04/01/2010,-47.505,31.275,2010-01-04,Indian Ocean
5901548_04/01/2010,154.6,17.229,1025.156006,34.603,5901548_04/01/2010,-10.154,85.865,2010-01-04,Indian Ocean
1900649_04/01/2010,1350.0,2.473,1027.640015,34.634,1900649_04/01/2010,-47.966,94.729,2010-01-04,Indian Ocean
1900871_04/01/2010,64.4,16.696,1026.02002,35.564,1900871_04/01/2010,-38.282,58.054,2010-01-04,Indian Ocean
2900783_04/01/2010,738.9,8.264,1030.333008,38.944,2900783_04/01/2010,12.356,86.691,2010-01-04,Bay of Bengal
1901049_04/01/2010,138.4,13.197,1026.448975,35.123,1901049_04/01/2010,-2.272,46.246,2010-01-04,Equatorial Region
