ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
2900256_02/01/2004,16.1,26.5,1024.192017,36.741,2900256_02/01/2004,15.352,65.162,2004-01-02,Arabian Sea
1900170_02/01/2004,269.4,11.732,1026.77002,35.166,1900170_02/01/2004,3.794,48.607,2004-01-02,Equatorial Region
1900124_02/01/2004,355.0,23.449,1018.41803,27.878,1900124_02/01/2004,-22.545,42.938,2004-01-02,Indian Ocean
1900056_02/01/2004,599.3,8.15,1027.090942,34.796,1900056_02/01/2004,-8.206,70.13,2004-01-02,Equatorial Region
1900172_02/01/2004,4.5,28.75,1022.036987,34.85,1900172_02/01/2004,-5.62,49.144,2004-01-02,Equatorial Region
1900169_02/01/2004,77.9,26.867,1023.038025,35.366,1900169_02/01/2004,5.112,59.777,2004-01-02,Equatorial Region
1900181_02/01/2004,109.2,21.155,1024.589966,35.18,1900181_02/01/2004,-11.208,40.948,2004-01-02,Indian Ocean
1900097_02/01/2004,449.1,13.079,1026.597046,35.283,1900097_02/01/2004,-35.477,65.648,2004-01-02,Indian Ocean
2900276_02/01/2004,1991.3,3.188,1027.733032,34.831,2900276_02/01/2004,11.497,65.873,2004-01-02,Arabian Sea
5900036_02/01/2004,19.7,28.12,1022.08197,34.634,5900036_02/01/2004,-9.539,112.67,2004-01-02,Equatorial Region
2900269_02/01/2004,4.3,27.849,1020.388,32.262,2900269_02/01/2004,15.566,89.23,2004-01-02,Bay of Bengal
2900261_02/01/2004,159.5,15.892,1026.026001,35.328,2900261_02/01/2004,8.863,67.544,2004-01-02,Equatorial Region
2900262_02/01/2004,1348.5,5.395,1027.583008,34.943,2900262_02/01/2004,5.522,68.1,2004-01-02,Equatorial Region
5900237_02/01/2004,649.3,9.934,1026.790039,34.778,5900237_02/01/2004,-33.937,85.231,2004-01-02,Indian Ocean
1900230_02/01/2004,398.9,9.955,1026.868042,34.882,1900230_02/01/2004,-2.765,60.582,2004-01-02,Equatorial Region
5900236_02/01/2004,69.2,13.484,1026.474976,35.232,5900236_02/01/2004,-36.507,78.824,2004-01-02,Indian Ocean
2900080_02/01/2004,274.3,13.143,1026.51001,35.187,2900080_02/01/2004,2.802,66.556,2004-01-02,Equatorial Region
1900180_02/01/2004,228.9,12.074,1026.631958,35.073,1900180_02/01/2004,-7.314,41.455,2004-01-02,Equatorial Region
1900225_02/01/2004,129.3,15.915,1025.937988,35.221,1900225_02/01/2004,-0.755,54.542,2004-01-02,Equatorial Region
1900227_02/01/2004,439.3,9.475,1026.936035,34.866,1900227_02/01/2004,-4.833,50.649,2004-01-02,Equatorial Region
1900125_02/01/2004,1463.0,3.225,1027.494995,34.538,1900125_02/01/2004,-28.455,53.671,2004-01-02,Indian Ocean
5900178_03/01/2004,169.1,13.341,1026.56897,35.316,5900178_03/01/2004,-33.96,99.098,2004-01-03,Indian Ocean
1900135_03/01/2004,1412.0,4.793,1026.126953,33.018,1900135_03/01/2004,-34.154,79.223,2004-01-03,Indian Ocean
5900034_03/01/2004,1799.5,2.932,1027.677002,34.732,5900034_03/01/2004,-8.724,106.442,2004-01-03,Equatorial Region
1900134_03/01/2004,1712.0,1.218,1046.774048,58.214,1900134_03/01/2004,-30.414,64.1,2004-01-03,Indian Ocean
1900143_03/01/2004,19.5,27.259,1022.327026,34.588,1900143_03/01/2004,-8.246,69.057,2004-01-03,Equatorial Region
5900037_03/01/2004,2004.2,2.463,1027.714966,34.727,5900037_03/01/2004,-10.62,111.677,2004-01-03,Indian Ocean
5900240_03/01/2004,1449.5,3.195,1027.46106,34.491,5900240_03/01/2004,-34.142,84.19,2004-01-03,Indian Ocean
5900239_03/01/2004,6.7,17.683,1025.628052,35.361,5900239_03/01/2004,-36.503,95.099,2004-01-03,Indian Ocean
5900229_03/01/2004,10.3,29.089,1021.710999,34.566,5900229_03/01/2004,-2.679,87.265,2004-01-03,Equatorial Region
2900263_03/01/2004,1798.8,3.452,1027.708984,34.833,2900263_03/01/2004,6.392,71.396,2004-01-03,Equatorial Region
2900085_03/01/2004,248.6,15.19,1010.523987,14.93,2900085_03/01/2004,16.95,57.15,2004-01-03,Indian Ocean
2900088_03/01/2004,9.1,25.41,1024.365967,36.52,2900088_03/01/2004,17.9,63.95,2004-01-03,Arabian Sea
1900127_03/01/2004,1188.0,5.978,1026.849976,34.107,1900127_03/01/2004,-38.868,49.148,2004-01-03,Indian Ocean
5900179_04/01/2004,399.1,10.733,1026.740967,34.893,5900179_04/01/2004,-34.637,93.474,2004-01-04,Indian Ocean
1900129_04/01/2004,185.0,14.231,1026.503052,35.471,1900129_04/01/2004,-39.966,58.822,2004-01-04,Indian Ocean
5900182_04/01/2004,899.4,4.004,1027.368042,34.475,5900182_04/01/2004,-31.988,99.371,2004-01-04,Indian Ocean
2900089_04/01/2004,7.8,24.77,1024.723022,36.732,2900089_04/01/2004,22.169,65.537,2004-01-04,Arabian Sea
5900180_04/01/2004,279.2,11.222,1026.874023,35.178,5900180_04/01/2004,-36.957,87.695,2004-01-04,Indian Ocean
1900136_04/01/2004,1512.0,2.552,1027.427979,34.378,1900136_04/01/2004,-33.52,78.928,2004-01-04,Indian Ocean
1900305_04/01/2004,4.0,27.335,1022.562988,34.934,1900305_04/01/2004,-20.491,59.562,2004-01-04,Indian Ocean
5900241_04/01/2004,7.7,14.906,1025.942017,34.933,5900241_04/01/2004,-37.59,100.053,2004-01-04,Indian Ocean
1900137_04/01/2004,4.0,17.496,1025.588013,35.25,1900137_04/01/2004,-36.16,85.252,2004-01-04,Indian Ocean
2900099_04/01/2004,219.1,12.115,1026.522949,34.943,2900099_04/01/2004,-4.745,82.564,2004-01-04,Equatorial Region
1900122_04/01/2004,1299.7,4.907,1027.514038,34.783,1900122_04/01/2004,-5.481,82.225,2004-01-04,Equatorial Region
2900105_04/01/2004,699.4,9.028,1027.18396,35.089,2900105_04/01/2004,3.764,72.281,2004-01-04,Equatorial Region
2900264_04/01/2004,79.5,22.742,1024.293945,35.375,2900264_04/01/2004,1.999,68.702,2004-01-04,Equatorial Region
5900044_04/01/2004,499.5,9.008,1026.869995,34.684,5900044_04/01/2004,-16.453,102.244,2004-01-04,Indian Ocean
1900144_04/01/2004,89.5,18.792,1025.082031,35.009,1900144_04/01/2004,-6.016,83.36,2004-01-04,Equatorial Region
1900092_04/01/2004,8.9,20.426,1025.072021,35.553,1900092_04/01/2004,-33.864,50.538,2004-01-04,Indian Ocean
5900032_04/01/2004,1799.1,2.976,1027.685059,34.747,5900032_04/01/2004,-9.946,97.998,2004-01-04,Equatorial Region
5900148_04/01/2004,1449.3,2.96,1027.435059,34.431,5900148_04/01/2004,-45.367,108.672,2004-01-04,Indian Ocean
2900102_04/01/2004,3.7,28.185,1022.557983,35.295,2900102_04/01/2004,1.483,70.946,2004-01-04,Equatorial Region
2900091_04/01/2004,48.9,27.625,1023.98999,36.954,2900091_04/01/2004,13.688,68.732,2004-01-04,Arabian Sea
1900042_04/01/2004,8.5,8.867,1026.250977,33.865,1900042_04/01/2004,-46.555,74.578,2004-01-04,Indian Ocean
7900022_04/01/2004,94.5,-1.748,0.0,34.194,7900022_04/01/2004,-63.4,35.456,2004-01-04,Indian Ocean
2900260_05/01/2004,449.2,11.128,1026.953003,35.257,2900260_05/01/2004,8.966,65.311,2004-01-05,Equatorial Region
1900156_05/01/2004,189.5,13.848,1026.407959,35.244,1900156_05/01/2004,4.781,59.045,2004-01-05,Equatorial Region
2900259_05/01/2004,849.4,8.82,1027.317017,35.217,2900259_05/01/2004,9.361,66.555,2004-01-05,Equatorial Region
5900167_05/01/2004,480.5,9.26,1026.936035,34.821,5900167_05/01/2004,-9.398,93.889,2004-01-05,Equatorial Region
2900100_05/01/2004,279.0,11.867,1026.64502,35.038,2900100_05/01/2004,-2.677,83.573,2004-01-05,Equatorial Region
5900149_05/01/2004,1099.2,2.25,1027.718018,34.708,5900149_05/01/2004,-50.748,114.59,2004-01-05,Indian Ocean
1900157_05/01/2004,69.7,27.925,1022.784973,35.484,1900157_05/01/2004,3.706,67.407,2004-01-05,Equatorial Region
2900194_05/01/2004,199.5,15.915,1026.108032,35.442,2900194_05/01/2004,10.407,57.145,2004-01-05,Indian Ocean
5900035_05/01/2004,10.3,26.603,1022.65802,34.751,5900035_05/01/2004,-15.605,112.171,2004-01-05,Indian Ocean
1900164_05/01/2004,240.0,16.484,1026.104004,35.608,1900164_05/01/2004,-36.498,25.022,2004-01-05,Indian Ocean
1900130_05/01/2004,425.0,13.021,1025.631958,34.022,1900130_05/01/2004,-39.346,65.27,2004-01-05,Indian Ocean
2900103_05/01/2004,308.9,11.812,1026.706055,35.104,2900103_05/01/2004,2.58,67.455,2004-01-05,Equatorial Region
2900270_05/01/2004,179.7,16.484,1025.551025,34.889,2900270_05/01/2004,9.251,87.117,2004-01-05,Bay of Bengal
2900101_05/01/2004,949.2,7.277,1027.364014,34.979,2900101_05/01/2004,-0.208,65.477,2004-01-05,Equatorial Region
2900134_05/01/2004,79.5,22.38,1025.167969,36.39,2900134_05/01/2004,24.09,58.77,2004-01-05,Indian Ocean
1900184_06/01/2004,298.9,12.067,1026.640015,35.081,1900184_06/01/2004,-1.052,53.272,2004-01-06,Equatorial Region
5900155_06/01/2004,774.3,2.115,1027.719971,34.697,5900155_06/01/2004,-56.361,109.205,2004-01-06,Indian Ocean
2900168_06/01/2004,149.4,16.674,1025.807007,35.279,2900168_06/01/2004,8.999,64.523,2004-01-06,Equatorial Region
1900121_06/01/2004,2006.9,2.453,1027.724976,34.738,1900121_06/01/2004,-10.321,49.139,2004-01-06,Indian Ocean
1900043_06/01/2004,239.4,2.436,1027.130005,33.993,1900043_06/01/2004,-46.258,66.303,2004-01-06,Indian Ocean
5900145_06/01/2004,599.0,8.47,1027.037964,34.79,5900145_06/01/2004,-6.97,98.073,2004-01-06,Equatorial Region
2900104_06/01/2004,9.5,26.738,1023.10498,35.401,2900104_06/01/2004,0.05,53.23,2004-01-06,Equatorial Region
1900177_06/01/2004,3025.5,15.334,1025.579956,34.586,1900177_06/01/2004,-23.396,51.816,2004-01-06,Indian Ocean
1900183_06/01/2004,0.0,28.635,1003.112,9.458,1900183_06/01/2004,2.926,73.948,2004-01-06,Equatorial Region
1900173_06/01/2004,599.0,2.48,1027.469971,34.423,1900173_06/01/2004,-47.093,50.254,2004-01-06,Indian Ocean
53548_06/01/2004,238.3,11.589,1028.829956,37.779,53548_06/01/2004,-14.145,113.624,2004-01-06,Indian Ocean
1900158_06/01/2004,99.3,21.158,1024.702026,35.328,1900158_06/01/2004,-0.253,68.711,2004-01-06,Equatorial Region
5900033_06/01/2004,179.1,14.628,1025.724976,34.574,5900033_06/01/2004,-9.874,100.186,2004-01-06,Equatorial Region
2900261_06/01/2004,1003.5,7.333,1027.400024,35.036,2900261_06/01/2004,8.775,67.609,2004-01-06,Equatorial Region
1900159_06/01/2004,278.7,12.02,1026.619019,35.043,1900159_06/01/2004,-1.151,64.03,2004-01-06,Equatorial Region
5900234_06/01/2004,29.6,29.0,1021.776978,34.614,5900234_06/01/2004,2.485,92.001,2004-01-06,Equatorial Region
2900228_06/01/2004,4.1,28.409,1022.284973,35.03,2900228_06/01/2004,1.495,80.538,2004-01-06,Equatorial Region
5900184_07/01/2004,1299.5,3.359,1027.453979,34.502,5900184_07/01/2004,-32.802,107.139,2004-01-07,Indian Ocean
5900276_07/01/2004,1194.5,2.247,1027.723999,34.716,5900276_07/01/2004,-51.041,106.017,2004-01-07,Indian Ocean
1900306_07/01/2004,499.0,11.852,1026.686035,35.087,1900306_07/01/2004,-20.182,62.755,2004-01-07,Indian Ocean
1900155_07/01/2004,749.0,7.476,1027.232056,34.848,1900155_07/01/2004,-5.069,82.574,2004-01-07,Equatorial Region
1900186_07/01/2004,269.2,11.326,1026.735962,35.025,1900186_07/01/2004,-3.998,43.354,2004-01-07,Equatorial Region
5900159_07/01/2004,379.0,1.884,1027.709961,34.662,5900159_07/01/2004,-60.385,104.035,2004-01-07,Indian Ocean
1900185_07/01/2004,549.2,9.805,1026.97998,34.993,1900185_07/01/2004,-0.034,50.048,2004-01-07,Equatorial Region
1900046_07/01/2004,359.8,8.101,1026.895996,34.538,1900046_07/01/2004,-46.725,83.521,2004-01-07,Indian Ocean
2900080_07/01/2004,59.4,28.171,1022.606018,35.352,2900080_07/01/2004,2.895,66.716,2004-01-07,Equatorial Region
2900159_07/01/2004,139.2,18.662,1025.626953,35.678,2900159_07/01/2004,11.945,66.011,2004-01-07,Arabian Sea
2900256_07/01/2004,120.5,21.276,1025.180054,35.998,2900256_07/01/2004,15.501,65.158,2004-01-07,Arabian Sea
1900146_07/01/2004,9.4,13.061,1026.296021,34.89,1900146_07/01/2004,-42.154,95.619,2004-01-07,Indian Ocean
1900101_07/01/2004,129.0,3.533,1026.883057,33.806,1900101_07/01/2004,-48.185,66.105,2004-01-07,Indian Ocean
1900099_07/01/2004,1898.8,2.671,1027.662964,34.685,1900099_07/01/2004,-29.506,81.275,2004-01-07,Indian Ocean
1900102_07/01/2004,0.0,0.0,999.843018,0.0,1900102_07/01/2004,-51.936,53.196,2004-01-07,Indian Ocean
1900103_07/01/2004,159.7,1.034,1027.347046,34.134,1900103_07/01/2004,-54.865,84.198,2004-01-07,Indian Ocean
1900089_07/01/2004,1999.1,2.845,1027.702026,34.753,1900089_07/01/2004,-23.652,39.494,2004-01-07,Indian Ocean
2900276_07/01/2004,150.4,17.431,1025.73999,35.428,2900276_07/01/2004,11.439,65.697,2004-01-07,Arabian Sea
1900094_07/01/2004,798.9,9.267,1026.842041,34.702,1900094_07/01/2004,-36.557,63.375,2004-01-07,Indian Ocean
2900262_07/01/2004,149.3,20.033,1025.036987,35.371,2900262_07/01/2004,5.671,67.853,2004-01-07,Equatorial Region
1900149_07/01/2004,149.3,2.735,1027.088989,33.973,1900149_07/01/2004,-55.057,88.09,2004-01-07,Indian Ocean
5900041_07/01/2004,619.1,9.154,1026.81897,34.649,5900041_07/01/2004,-36.497,120.592,2004-01-07,Indian Ocean
1900154_07/01/2004,119.4,14.963,1025.759033,34.712,1900154_07/01/2004,-7.51,76.363,2004-01-07,Equatorial Region
1900044_07/01/2004,699.2,4.701,1027.162964,34.311,1900044_07/01/2004,-46.744,79.626,2004-01-07,Indian Ocean
2900167_08/01/2004,1399.5,5.381,1027.598022,34.959,2900167_08/01/2004,6.872,59.348,2004-01-08,Equatorial Region
5900278_08/01/2004,1995.0,2.481,1027.670044,34.673,5900278_08/01/2004,-41.482,106.092,2004-01-08,Indian Ocean
2900088_08/01/2004,39.2,25.22,1024.425049,36.52,2900088_08/01/2004,18.01,63.9,2004-01-08,Arabian Sea
2900263_08/01/2004,1006.0,7.049,1027.43396,35.027,2900263_08/01/2004,6.58,71.589,2004-01-08,Equatorial Region
2900085_08/01/2004,89.6,20.31,1009.390015,14.85,2900085_08/01/2004,16.94,57.01,2004-01-08,Indian Ocean
5900039_08/01/2004,19.0,18.059,1025.852051,35.775,5900039_08/01/2004,-34.339,112.781,2004-01-08,Indian Ocean
1900148_08/01/2004,129.0,10.465,1026.751953,34.846,1900148_08/01/2004,-43.738,103.992,2004-01-08,Indian Ocean
1900047_08/01/2004,999.1,2.292,1027.676025,34.661,1900047_08/01/2004,-50.979,79.43,2004-01-08,Indian Ocean
2900269_08/01/2004,170.0,16.118,1025.665039,34.926,2900269_08/01/2004,15.394,89.293,2004-01-08,Bay of Bengal
2900163_08/01/2004,359.4,13.158,1026.868042,35.653,2900163_08/01/2004,16.361,67.726,2004-01-08,Arabian Sea
1900147_08/01/2004,139.2,10.131,1026.734985,34.751,1900147_08/01/2004,-45.561,109.565,2004-01-08,Indian Ocean
2900162_08/01/2004,1999.2,3.13,1027.748047,34.843,2900162_08/01/2004,17.525,64.74,2004-01-08,Arabian Sea
1900153_08/01/2004,6.8,8.727,1026.493042,34.146,1900153_08/01/2004,-46.325,102.903,2004-01-08,Indian Ocean
1900307_08/01/2004,469.3,11.541,1026.708984,35.042,1900307_08/01/2004,-19.621,66.159,2004-01-08,Indian Ocean
5900254_08/01/2004,449.4,9.288,1026.849976,34.717,5900254_08/01/2004,-13.508,93.672,2004-01-08,Indian Ocean
1900045_08/01/2004,399.3,4.3,1027.126953,34.211,1900045_08/01/2004,-46.091,77.889,2004-01-08,Indian Ocean
1900187_08/01/2004,799.2,8.14,1027.292969,35.051,1900187_08/01/2004,-0.617,47.498,2004-01-08,Equatorial Region
1900188_08/01/2004,141.3,29.871,998.29303,3.485,1900188_08/01/2004,-2.289,81.431,2004-01-08,Equatorial Region
2900091_09/01/2004,49.5,27.537,1023.901001,36.798,2900091_09/01/2004,13.689,68.685,2004-01-09,Arabian Sea
5900185_09/01/2004,7.8,17.355,1025.823975,35.513,5900185_09/01/2004,-35.224,108.206,2004-01-09,Indian Ocean
5900030_09/01/2004,1399.3,3.67,1027.524048,34.628,5900030_09/01/2004,-24.997,105.291,2004-01-09,Indian Ocean
5900040_09/01/2004,559.0,9.36,1026.805054,34.674,5900040_09/01/2004,-38.146,112.902,2004-01-09,Indian Ocean
2900164_09/01/2004,59.2,27.246,1023.768982,36.497,2900164_09/01/2004,8.227,62.882,2004-01-09,Equatorial Region
1900151_09/01/2004,189.3,11.989,1026.676025,35.108,1900151_09/01/2004,-41.712,78.647,2004-01-09,Indian Ocean
5900279_09/01/2004,432.8,9.549,1026.805054,34.714,5900279_09/01/2004,-44.99,107.707,2004-01-09,Indian Ocean
2900089_09/01/2004,59.6,24.592,1024.718994,36.655,2900089_09/01/2004,22.174,65.517,2004-01-09,Arabian Sea
2900264_09/01/2004,179.3,13.705,1026.365967,35.151,2900264_09/01/2004,1.545,68.367,2004-01-09,Equatorial Region
1900308_09/01/2004,4.6,27.024,1022.656982,34.927,1900308_09/01/2004,-20.092,68.827,2004-01-09,Indian Ocean
2900229_09/01/2004,229.3,12.121,1026.633057,35.086,2900229_09/01/2004,0.038,76.102,2004-01-09,Equatorial Region
1900222_09/01/2004,899.0,6.794,1027.036987,34.479,1900222_09/01/2004,-34.454,31.026,2004-01-09,Indian Ocean
1900152_09/01/2004,59.5,13.912,1026.250977,35.058,1900152_09/01/2004,-39.457,84.342,2004-01-09,Indian Ocean
5900256_09/01/2004,999.1,5.278,1027.375,34.662,5900256_09/01/2004,-15.987,99.231,2004-01-09,Indian Ocean
5900257_09/01/2004,948.8,5.355,1027.340942,34.631,5900257_09/01/2004,-18.813,92.998,2004-01-09,Indian Ocean
1900150_09/01/2004,849.1,8.148,1026.922974,34.581,1900150_09/01/2004,-37.53,73.406,2004-01-09,Indian Ocean
5900255_09/01/2004,4.6,26.391,1022.583008,34.562,5900255_09/01/2004,-15.705,94.926,2004-01-09,Indian Ocean
5900038_09/01/2004,24.3,18.621,1025.787964,35.875,5900038_09/01/2004,-34.788,112.283,2004-01-09,Indian Ocean
7900023_10/01/2004,1149.8,1.08,1027.817017,34.722,7900023_10/01/2004,-61.302,88.958,2004-01-10,Indian Ocean
5900045_10/01/2004,1698.9,3.061,1027.656006,34.72,5900045_10/01/2004,-12.445,100.233,2004-01-10,Indian Ocean
5900280_10/01/2004,696.0,7.657,1026.932007,34.5,5900280_10/01/2004,-43.471,102.588,2004-01-10,Indian Ocean
2900134_10/01/2004,299.1,18.42,1026.478027,36.71,2900134_10/01/2004,24.7,59.17,2004-01-10,Indian Ocean
5900258_10/01/2004,348.8,15.898,1026.250977,35.623,5900258_10/01/2004,-22.546,98.881,2004-01-10,Indian Ocean
5900259_10/01/2004,215.0,21.287,1025.073975,35.864,5900259_10/01/2004,-29.112,99.949,2004-01-10,Indian Ocean
5900029_10/01/2004,459.0,11.354,1026.71106,35.0,5900029_10/01/2004,-24.254,102.293,2004-01-10,Indian Ocean
2900230_10/01/2004,9.4,28.563,1022.312012,35.134,2900230_10/01/2004,-2.004,69.379,2004-01-10,Equatorial Region
5900260_10/01/2004,319.1,13.591,1026.532959,35.336,5900260_10/01/2004,-21.384,106.904,2004-01-10,Indian Ocean
5900026_10/01/2004,339.3,10.348,1026.540039,34.549,5900026_10/01/2004,-11.837,117.81,2004-01-10,Indian Ocean
2900260_10/01/2004,799.6,8.781,1027.269043,35.147,2900260_10/01/2004,8.937,65.165,2004-01-10,Equatorial Region
1900171_10/01/2004,79.4,18.805,1025.224976,35.2,1900171_10/01/2004,-5.043,51.837,2004-01-10,Equatorial Region
1900051_10/01/2004,59.7,24.53,1023.468018,34.978,1900051_10/01/2004,-22.379,52.263,2004-01-10,Indian Ocean
1900050_10/01/2004,379.2,13.605,1026.536011,35.343,1900050_10/01/2004,-27.469,54.549,2004-01-10,Indian Ocean
2900259_10/01/2004,149.3,16.208,1025.944946,35.317,2900259_10/01/2004,9.243,66.543,2004-01-10,Equatorial Region
5900043_10/01/2004,19.4,26.058,1022.875977,34.813,5900043_10/01/2004,-15.166,109.509,2004-01-10,Indian Ocean
1900175_10/01/2004,599.2,4.5,1027.141968,34.257,1900175_10/01/2004,-41.709,39.399,2004-01-10,Indian Ocean
1900090_10/01/2004,11.5,22.546,1024.416992,35.464,1900090_10/01/2004,-34.917,32.926,2004-01-10,Indian Ocean
2900270_10/01/2004,139.7,20.016,1024.593018,34.783,2900270_10/01/2004,9.04,86.681,2004-01-10,Bay of Bengal
1900223_10/01/2004,39.6,22.166,1024.483032,35.409,1900223_10/01/2004,-37.966,20.454,2004-01-10,Indian Ocean
2900228_11/01/2004,459.3,10.089,1026.949951,35.017,2900228_11/01/2004,1.569,80.344,2004-01-11,Equatorial Region
5900027_11/01/2004,558.7,7.938,1027.046021,34.698,5900027_11/01/2004,-10.277,103.452,2004-01-11,Indian Ocean
1900132_11/01/2004,1362.0,3.348,1023.992004,30.156,1900132_11/01/2004,-36.794,90.643,2004-01-11,Indian Ocean
1900052_11/01/2004,289.2,15.729,1026.11499,35.396,1900052_11/01/2004,-15.559,54.372,2004-01-11,Indian Ocean
2900166_11/01/2004,419.4,10.956,1026.855957,35.093,2900166_11/01/2004,4.274,65.378,2004-01-11,Equatorial Region
1900123_11/01/2004,1063.0,5.138,1027.194946,34.414,1900123_11/01/2004,-26.47,55.282,2004-01-11,Indian Ocean
1900133_11/01/2004,2012.0,2.559,1027.651001,34.658,1900133_11/01/2004,-38.118,77.158,2004-01-11,Indian Ocean
1900053_11/01/2004,29.4,26.807,1022.731995,34.935,1900053_11/01/2004,-17.845,61.338,2004-01-11,Indian Ocean
5900235_11/01/2004,999.0,5.613,1027.120972,34.392,5900235_11/01/2004,-38.322,78.952,2004-01-11,Indian Ocean
2900261_11/01/2004,318.4,11.949,1026.765015,35.213,2900261_11/01/2004,8.535,67.61,2004-01-11,Equatorial Region
5900261_11/01/2004,4.9,20.345,1025.342041,35.879,5900261_11/01/2004,-30.16,109.132,2004-01-11,Indian Ocean
1900309_11/01/2004,1749.2,3.043,1027.647949,34.708,1900309_11/01/2004,-19.744,71.891,2004-01-11,Indian Ocean
5900238_11/01/2004,699.5,9.787,1026.801025,34.76,5900238_11/01/2004,-26.3,73.801,2004-01-11,Indian Ocean
5900144_11/01/2004,119.6,19.938,1024.526001,34.668,5900144_11/01/2004,-4.895,93.999,2004-01-11,Equatorial Region
2900165_11/01/2004,1999.4,2.884,1027.723999,34.785,2900165_11/01/2004,0.22,63.973,2004-01-11,Equatorial Region
5900031_11/01/2004,379.3,11.038,1026.723999,34.942,5900031_11/01/2004,-18.991,100.475,2004-01-11,Indian Ocean
1900226_11/01/2004,979.0,8.276,1027.331055,35.126,1900226_11/01/2004,5.036,62.037,2004-01-11,Equatorial Region
5900186_11/01/2004,139.0,14.268,1026.505005,35.484,5900186_11/01/2004,-33.233,106.611,2004-01-11,Indian Ocean
5900143_11/01/2004,849.5,6.564,1027.307007,34.782,5900143_11/01/2004,-6.011,91.048,2004-01-11,Equatorial Region
5900262_11/01/2004,998.6,4.09,1027.350952,34.464,5900262_11/01/2004,-29.684,112.611,2004-01-11,Indian Ocean
1900310_12/01/2004,439.1,12.359,1026.650024,35.167,1900310_12/01/2004,-19.917,75.027,2004-01-12,Indian Ocean
5900036_12/01/2004,440.2,8.44,1026.952026,34.675,5900036_12/01/2004,-9.369,113.055,2004-01-12,Equatorial Region
1900124_12/01/2004,1238.0,14.359,1019.560974,26.502,1900124_12/01/2004,-22.32,42.036,2004-01-12,Indian Ocean
1900162_12/01/2004,289.0,13.128,1026.749023,35.492,1900162_12/01/2004,5.869,49.519,2004-01-12,Equatorial Region
1900125_12/01/2004,195.0,16.263,1026.18103,35.641,1900125_12/01/2004,-28.494,53.663,2004-01-12,Indian Ocean
