ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
1900317_02/01/2005,5.0,19.563,1025.286011,35.535,1900317_02/01/2005,-37.009,62.551,2005-01-02,Indian Ocean
1900193_02/01/2005,498.9,2.384,1027.427979,34.36,1900193_02/01/2005,-50.922,49.162,2005-01-02,Indian Ocean
1900224_02/01/2005,275.0,15.395,1026.235962,35.455,1900224_02/01/2005,-33.784,35.911,2005-01-02,Indian Ocean
1900453_02/01/2005,59.3,5.602,1026.697998,33.856,1900453_02/01/2005,-45.377,50.747,2005-01-02,Indian Ocean
1900053_02/01/2005,8.9,28.192,1022.224976,34.855,1900053_02/01/2005,-16.919,66.077,2005-01-02,Indian Ocean
1900052_02/01/2005,8.0,27.475,1022.322021,34.674,1900052_02/01/2005,-18.123,51.368,2005-01-02,Indian Ocean
1900454_02/01/2005,1430.0,2.289,1027.735962,34.735,1900454_02/01/2005,-47.88,53.254,2005-01-02,Indian Ocean
5900039_02/01/2005,859.0,6.118,1027.078979,34.419,5900039_02/01/2005,-33.687,108.874,2005-01-02,Indian Ocean
2900088_02/01/2005,108.7,23.13,1024.98999,36.44,2900088_02/01/2005,18.26,64.03,2005-01-02,Arabian Sea
2900085_02/01/2005,59.4,25.02,1006.130981,12.11,2900085_02/01/2005,15.88,52.76,2005-01-02,Indian Ocean
2900424_02/01/2005,155.0,15.322,1026.060059,35.205,2900424_02/01/2005,-2.991,52.369,2005-01-02,Equatorial Region
1900190_02/01/2005,1948.8,1.962,1027.786011,34.764,1900190_02/01/2005,-43.924,50.9,2005-01-02,Indian Ocean
1900221_02/01/2005,8.0,15.439,1026.022949,35.192,1900221_02/01/2005,-42.042,24.0,2005-01-02,Indian Ocean
1900315_02/01/2005,762.0,9.88,1026.748047,34.712,1900315_02/01/2005,-36.873,57.643,2005-01-02,Indian Ocean
1900314_02/01/2005,2010.0,1.352,1027.758057,34.673,1900314_02/01/2005,-56.14,72.247,2005-01-02,Indian Ocean
5900278_02/01/2005,774.6,8.087,1026.885986,34.522,5900278_02/01/2005,-40.985,107.879,2005-01-02,Indian Ocean
1900089_02/01/2005,49.4,23.46,1024.051025,35.329,1900089_02/01/2005,-24.706,42.375,2005-01-02,Indian Ocean
1900307_02/01/2005,1349.0,3.911,1027.55603,34.699,1900307_02/01/2005,-15.797,62.581,2005-01-02,Indian Ocean
2900167_02/01/2005,149.3,14.944,1026.187012,35.262,2900167_02/01/2005,4.528,53.665,2005-01-02,Equatorial Region
1900383_02/01/2005,85.0,17.104,1025.620972,35.17,1900383_02/01/2005,-4.012,58.8,2005-01-02,Equatorial Region
5900583_02/01/2005,1999.0,2.402,1027.706055,34.709,5900583_02/01/2005,-29.696,107.711,2005-01-02,Indian Ocean
5900332_03/01/2005,524.3,8.944,1026.842041,34.635,5900332_03/01/2005,-37.901,139.638,2005-01-03,Indian Ocean
2900230_03/01/2005,7.7,28.793,1022.237,35.135,2900230_03/01/2005,-1.886,74.509,2005-01-03,Equatorial Region
1900419_03/01/2005,58.9,24.752,1023.296997,34.84,1900419_03/01/2005,-18.893,52.148,2005-01-03,Indian Ocean
5900578_03/01/2005,1498.9,3.114,1027.577026,34.627,5900578_03/01/2005,-27.476,95.864,2005-01-03,Indian Ocean
1900308_03/01/2005,1249.4,4.237,1027.503052,34.675,1900308_03/01/2005,-18.381,61.858,2005-01-03,Indian Ocean
2900343_03/01/2005,269.4,13.216,1026.499023,35.192,2900343_03/01/2005,4.016,63.069,2005-01-03,Equatorial Region
1900182_03/01/2005,329.5,11.482,1026.911987,35.288,1900182_03/01/2005,6.29,50.079,2005-01-03,Equatorial Region
5900040_03/01/2005,1899.4,2.491,1027.677002,34.683,5900040_03/01/2005,-40.454,111.378,2005-01-03,Indian Ocean
2900337_03/01/2005,4.3,26.117,1024.13501,36.506,2900337_03/01/2005,14.124,63.761,2005-01-03,Arabian Sea
5900279_03/01/2005,2002.2,2.423,1027.685059,34.686,5900279_03/01/2005,-46.347,112.229,2005-01-03,Indian Ocean
1900316_03/01/2005,1412.0,4.269,1027.31897,34.448,1900316_03/01/2005,-35.456,42.116,2005-01-03,Indian Ocean
5900038_03/01/2005,79.5,17.413,1026.045044,35.82,5900038_03/01/2005,-33.77,108.361,2005-01-03,Indian Ocean
5900030_03/01/2005,478.9,11.355,1026.71106,35.0,5900030_03/01/2005,-24.681,99.394,2005-01-03,Indian Ocean
1900341_03/01/2005,65.0,12.42,1026.365967,34.817,1900341_03/01/2005,-42.986,23.076,2005-01-03,Indian Ocean
1900054_03/01/2005,7.2,25.032,1023.44397,35.147,1900054_03/01/2005,-19.845,74.708,2005-01-03,Indian Ocean
2900267_03/01/2005,849.7,7.484,1027.314941,34.955,2900267_03/01/2005,16.029,88.296,2005-01-03,Bay of Bengal
1900452_03/01/2005,470.0,2.563,1027.274048,34.186,1900452_03/01/2005,-43.965,50.311,2005-01-03,Indian Ocean
1900342_03/01/2005,384.0,8.47,1026.878052,34.587,1900342_03/01/2005,-44.614,26.99,2005-01-03,Indian Ocean
5900235_03/01/2005,109.5,12.504,1026.493042,35.001,5900235_03/01/2005,-40.468,75.253,2005-01-03,Indian Ocean
2900394_03/01/2005,299.1,15.718,1026.725952,36.186,2900394_03/01/2005,19.407,61.145,2005-01-03,Arabian Sea
5900577_03/01/2005,1499.4,3.202,1027.557983,34.614,5900577_03/01/2005,-30.681,100.315,2005-01-03,Indian Ocean
2900350_03/01/2005,329.1,11.535,1026.728027,35.065,2900350_03/01/2005,0.862,68.07,2005-01-03,Equatorial Region
1900161_03/01/2005,43.1,20.587,1024.953979,35.456,1900161_03/01/2005,3.576,54.803,2005-01-03,Equatorial Region
1900160_03/01/2005,26.2,25.042,1023.512024,35.241,1900160_03/01/2005,-2.854,62.166,2005-01-03,Equatorial Region
1900162_03/01/2005,0.0,26.232,1023.369019,35.539,1900162_03/01/2005,-0.726,43.466,2005-01-03,Equatorial Region
2900339_04/01/2005,449.0,11.592,1026.973022,35.393,2900339_04/01/2005,10.817,63.575,2005-01-04,Arabian Sea
2900338_04/01/2005,159.5,17.282,1025.792969,35.45,2900338_04/01/2005,12.489,63.357,2005-01-04,Arabian Sea
2900398_04/01/2005,48.8,27.842,1023.646973,36.593,2900398_04/01/2005,11.044,67.057,2005-01-04,Arabian Sea
5900579_04/01/2005,4.2,21.478,1025.16394,36.051,5900579_04/01/2005,-30.316,88.475,2005-01-04,Indian Ocean
5900785_04/01/2005,1898.5,2.62,1027.63501,34.644,5900785_04/01/2005,-39.59,109.387,2005-01-04,Indian Ocean
2900228_04/01/2005,299.0,11.787,1026.69104,35.078,2900228_04/01/2005,2.125,85.811,2005-01-04,Equatorial Region
5900045_04/01/2005,14.5,28.03,1021.994019,34.477,5900045_04/01/2005,-11.381,97.179,2005-01-04,Indian Ocean
5900580_04/01/2005,239.1,17.852,1025.994995,35.895,5900580_04/01/2005,-25.223,88.85,2005-01-04,Indian Ocean
5900238_04/01/2005,19.4,24.209,1024.151001,35.753,5900238_04/01/2005,-25.97,77.81,2005-01-04,Indian Ocean
1900056_04/01/2005,949.1,5.983,1027.38501,34.785,1900056_04/01/2005,-7.345,69.349,2005-01-04,Equatorial Region
2900259_04/01/2005,299.0,12.107,1026.725952,35.202,2900259_04/01/2005,8.216,66.042,2005-01-04,Equatorial Region
1900223_04/01/2005,1299.5,5.031,1027.166992,34.363,1900223_04/01/2005,-36.884,23.937,2005-01-04,Indian Ocean
5900026_04/01/2005,1645.3,3.097,1027.637939,34.701,5900026_04/01/2005,-12.175,115.566,2005-01-04,Indian Ocean
1900090_04/01/2005,849.2,3.211,1027.340942,34.343,1900090_04/01/2005,-41.076,47.391,2005-01-04,Indian Ocean
2900134_04/01/2005,198.4,19.39,1025.807983,36.16,2900134_04/01/2005,23.66,60.51,2005-01-04,Arabian Sea
1900456_04/01/2005,129.2,10.223,1026.651978,34.665,1900456_04/01/2005,-40.819,46.423,2005-01-04,Indian Ocean
1900171_04/01/2005,948.7,6.709,1027.375977,34.895,1900171_04/01/2005,-3.769,51.093,2005-01-04,Equatorial Region
5900029_04/01/2005,479.2,10.241,1026.776001,34.827,5900029_04/01/2005,-23.544,104.0,2005-01-04,Indian Ocean
5900280_04/01/2005,920.3,3.215,1027.35498,34.361,5900280_04/01/2005,-48.576,116.103,2005-01-04,Indian Ocean
1900181_04/01/2005,59.1,21.07,1024.714966,35.313,1900181_04/01/2005,0.949,50.054,2005-01-04,Equatorial Region
1900164_04/01/2005,30.0,20.104,1025.162964,35.56,1900164_04/01/2005,-37.885,47.663,2005-01-04,Indian Ocean
1900180_04/01/2005,259.5,14.769,1026.272949,35.324,1900180_04/01/2005,-19.9,40.27,2005-01-04,Indian Ocean
2900270_04/01/2005,399.6,10.728,1026.85498,35.039,2900270_04/01/2005,7.638,88.385,2005-01-04,Bay of Bengal
2900345_04/01/2005,229.5,13.303,1026.459961,35.165,2900345_04/01/2005,7.418,71.812,2005-01-04,Equatorial Region
5900478_04/01/2005,9.0,24.295,1023.851013,35.39,5900478_04/01/2005,-21.379,91.748,2005-01-04,Indian Ocean
5900786_04/01/2005,329.4,9.596,1026.807983,34.728,5900786_04/01/2005,-43.58,109.624,2005-01-04,Indian Ocean
1900418_04/01/2005,549.3,8.8,1026.904053,34.686,1900418_04/01/2005,-14.28,57.502,2005-01-04,Indian Ocean
1900175_04/01/2005,329.2,14.34,1026.448975,35.431,1900175_04/01/2005,-41.951,64.173,2005-01-04,Indian Ocean
5900043_04/01/2005,69.3,25.957,1022.698975,34.537,5900043_04/01/2005,-13.305,108.731,2005-01-04,Indian Ocean
1900170_04/01/2005,3038.3,28.471,1000.747009,6.216,1900170_04/01/2005,-4.89,44.705,2005-01-04,Equatorial Region
1900169_04/01/2005,0.0,24.189,997.262024,0.012,1900169_04/01/2005,5.957,80.711,2005-01-04,Bay of Bengal
2900351_04/01/2005,2000.0,2.665,1027.737061,34.777,2900351_04/01/2005,6.521,87.146,2005-01-04,Bay of Bengal
1900312_04/01/2005,612.0,11.997,1026.655029,35.083,1900312_04/01/2005,-35.652,45.199,2005-01-04,Indian Ocean
2900166_04/01/2005,359.5,11.857,1026.728027,35.143,2900166_04/01/2005,4.934,63.604,2005-01-04,Equatorial Region
2900357_04/01/2005,139.5,14.841,1026.031006,35.031,2900357_04/01/2005,1.157,92.258,2005-01-04,Equatorial Region
1900381_04/01/2005,935.2,2.571,1027.526978,34.504,1900381_04/01/2005,-49.354,38.091,2005-01-04,Indian Ocean
5900027_05/01/2005,559.3,7.736,1027.025024,34.633,5900027_05/01/2005,-12.118,104.144,2005-01-05,Indian Ocean
1900313_05/01/2005,255.0,4.747,1027.036011,34.157,1900313_05/01/2005,-44.24,55.395,2005-01-05,Indian Ocean
1900226_05/01/2005,9.1,28.805,1022.288025,35.208,1900226_05/01/2005,0.218,61.631,2005-01-05,Equatorial Region
2900462_05/01/2005,499.4,9.297,1026.921021,34.809,2900462_05/01/2005,-9.605,75.494,2005-01-05,Equatorial Region
1900318_05/01/2005,888.0,9.066,1026.866943,34.693,1900318_05/01/2005,-28.321,43.907,2005-01-05,Indian Ocean
1900319_05/01/2005,1587.0,2.966,1027.546021,34.571,1900319_05/01/2005,-28.485,55.004,2005-01-05,Indian Ocean
5900237_05/01/2005,7.9,23.104,1024.522949,35.815,5900237_05/01/2005,-26.74,88.411,2005-01-05,Indian Ocean
5900334_05/01/2005,649.4,8.323,1026.878052,34.558,5900334_05/01/2005,-36.867,114.803,2005-01-05,Indian Ocean
2900463_05/01/2005,649.0,8.644,1027.026978,34.811,2900463_05/01/2005,-10.541,72.856,2005-01-05,Indian Ocean
5900236_05/01/2005,49.5,20.555,1025.237061,35.815,5900236_05/01/2005,-30.778,69.906,2005-01-05,Indian Ocean
5900186_05/01/2005,1499.3,2.984,1027.578003,34.613,5900186_05/01/2005,-31.194,111.307,2005-01-05,Indian Ocean
5900031_05/01/2005,399.4,11.415,1026.708008,35.011,5900031_05/01/2005,-19.861,100.993,2005-01-05,Indian Ocean
2900464_05/01/2005,179.2,16.203,1025.733032,35.04,2900464_05/01/2005,-13.252,76.68,2005-01-05,Indian Ocean
1900309_05/01/2005,1198.9,4.302,1027.444946,34.611,1900309_05/01/2005,-20.839,59.971,2005-01-05,Indian Ocean
1900133_05/01/2005,1862.0,2.61,1027.624023,34.629,1900133_05/01/2005,-35.492,75.033,2005-01-05,Indian Ocean
1900391_05/01/2005,255.0,12.984,1026.526001,35.167,1900391_05/01/2005,-12.165,56.036,2005-01-05,Indian Ocean
2900352_05/01/2005,1198.8,5.705,1027.506958,34.895,2900352_05/01/2005,4.768,86.991,2005-01-05,Equatorial Region
1900132_05/01/2005,225.0,10.629,1025.781982,33.639,1900132_05/01/2005,-39.389,95.457,2005-01-05,Indian Ocean
1900457_05/01/2005,139.1,12.472,1026.505981,35.01,1900457_05/01/2005,-40.447,37.828,2005-01-05,Indian Ocean
1900389_05/01/2005,1738.0,3.172,1027.667969,34.748,1900389_05/01/2005,-9.293,54.43,2005-01-05,Equatorial Region
1900382_05/01/2005,269.5,3.046,1027.14502,34.078,1900382_05/01/2005,-44.242,47.563,2005-01-05,Indian Ocean
2900346_05/01/2005,4.3,27.487,1023.119019,35.738,2900346_05/01/2005,9.083,61.01,2005-01-05,Equatorial Region
5900479_05/01/2005,538.5,9.634,1026.812988,34.742,5900479_05/01/2005,-21.81,93.701,2005-01-05,Indian Ocean
5900788_05/01/2005,919.0,2.486,1027.598022,34.583,5900788_05/01/2005,-50.224,111.774,2005-01-05,Indian Ocean
2900271_05/01/2005,3.7,27.885,1021.685974,34.005,2900271_05/01/2005,13.383,87.831,2005-01-05,Bay of Bengal
1900144_05/01/2005,239.4,11.804,1026.621948,34.994,1900144_05/01/2005,-7.012,91.096,2005-01-05,Equatorial Region
2900347_05/01/2005,999.5,7.604,1027.404053,35.091,2900347_05/01/2005,4.075,63.502,2005-01-05,Equatorial Region
1900143_05/01/2005,999.0,6.127,1025.390991,32.283,1900143_05/01/2005,-8.131,69.18,2005-01-05,Equatorial Region
5900787_05/01/2005,94.0,9.704,1026.759033,34.688,5900787_05/01/2005,-46.614,110.108,2005-01-05,Indian Ocean
5900582_05/01/2005,1399.5,3.4,1027.520996,34.591,5900582_05/01/2005,-26.275,81.645,2005-01-05,Indian Ocean
5900143_05/01/2005,849.1,6.865,1027.255981,34.77,5900143_05/01/2005,-6.937,95.804,2005-01-05,Equatorial Region
5900581_05/01/2005,229.3,15.815,1026.301025,35.663,5900581_05/01/2005,-23.969,80.711,2005-01-05,Indian Ocean
2900461_05/01/2005,319.0,11.264,1026.694946,34.958,2900461_05/01/2005,-6.244,75.109,2005-01-05,Equatorial Region
5900144_05/01/2005,499.0,9.127,1026.977051,34.845,5900144_05/01/2005,-6.055,91.815,2005-01-05,Equatorial Region
5900700_06/01/2005,1799.4,2.616,1027.618042,34.622,5900700_06/01/2005,-41.093,95.49,2005-01-06,Indian Ocean
5900701_06/01/2005,49.1,13.178,1026.279053,34.898,5900701_06/01/2005,-40.058,98.416,2005-01-06,Indian Ocean
5900480_06/01/2005,849.1,5.813,1027.251953,34.59,5900480_06/01/2005,-19.816,92.781,2005-01-06,Indian Ocean
5900697_06/01/2005,49.4,6.296,1026.626953,33.876,5900697_06/01/2005,-49.183,93.596,2005-01-06,Indian Ocean
2900348_06/01/2005,229.3,14.711,1026.203003,35.217,2900348_06/01/2005,3.801,63.377,2005-01-06,Equatorial Region
2900353_06/01/2005,9.3,28.989,1021.773987,34.606,2900353_06/01/2005,4.185,91.106,2005-01-06,Equatorial Region
1900395_06/01/2005,15.0,27.812,1022.357971,34.867,1900395_06/01/2005,-3.027,59.034,2005-01-06,Equatorial Region
5900240_06/01/2005,19.2,20.878,1025.311035,36.028,5900240_06/01/2005,-31.395,84.245,2005-01-06,Indian Ocean
1900368_06/01/2005,179.3,12.966,1026.511963,35.144,1900368_06/01/2005,-2.851,41.896,2005-01-06,Equatorial Region
5900695_06/01/2005,449.0,2.041,1027.421021,34.317,5900695_06/01/2005,-51.37,88.786,2005-01-06,Indian Ocean
1900156_06/01/2005,4.5,26.675,1023.096008,35.362,1900156_06/01/2005,5.799,57.51,2005-01-06,Equatorial Region
5900687_06/01/2005,278.9,2.036,1027.715942,34.684,5900687_06/01/2005,-56.43,80.303,2005-01-06,Indian Ocean
1900310_06/01/2005,84.3,23.379,1023.98999,35.217,1900310_06/01/2005,-22.251,73.99,2005-01-06,Indian Ocean
5900686_06/01/2005,1749.3,1.427,1027.598022,34.48,5900686_06/01/2005,-56.715,87.318,2005-01-06,Indian Ocean
5900789_06/01/2005,83.8,2.804,1027.095947,33.99,5900789_06/01/2005,-50.947,113.762,2005-01-06,Indian Ocean
1900401_06/01/2005,15.0,28.272,1022.557007,35.331,1900401_06/01/2005,-3.227,52.748,2005-01-06,Equatorial Region
1900320_06/01/2005,245.0,15.151,1026.350952,35.534,1900320_06/01/2005,-27.1,53.261,2005-01-06,Indian Ocean
2900342_06/01/2005,399.2,10.529,1026.94104,35.103,2900342_06/01/2005,6.314,53.904,2005-01-06,Equatorial Region
1900267_06/01/2005,1699.2,3.135,1027.63501,34.702,1900267_06/01/2005,-23.374,73.394,2005-01-06,Indian Ocean
1900230_06/01/2005,399.2,9.847,1026.871948,34.864,1900230_06/01/2005,-2.703,44.325,2005-01-06,Equatorial Region
2900099_06/01/2005,139.6,13.957,1026.006958,34.755,2900099_06/01/2005,-6.095,86.636,2005-01-06,Equatorial Region
2900341_06/01/2005,229.0,13.839,1026.52002,35.386,2900341_06/01/2005,9.997,58.184,2005-01-06,Equatorial Region
1900266_06/01/2005,4.4,24.902,1023.575012,35.267,1900266_06/01/2005,-23.101,76.878,2005-01-06,Indian Ocean
1900125_06/01/2005,588.0,10.694,1027.067017,35.303,1900125_06/01/2005,-28.806,59.75,2005-01-06,Indian Ocean
2900335_06/01/2005,4.0,27.997,1023.434021,36.377,2900335_06/01/2005,13.93,69.712,2005-01-06,Arabian Sea
1900450_06/01/2005,1570.0,3.891,1027.38501,34.482,1900450_06/01/2005,-37.196,24.474,2005-01-06,Indian Ocean
1900225_06/01/2005,1429.0,4.531,1027.619019,34.861,1900225_06/01/2005,-1.556,54.978,2005-01-06,Equatorial Region
2900100_06/01/2005,7.4,28.866,1022.145996,35.046,2900100_06/01/2005,-1.592,76.507,2005-01-06,Equatorial Region
1900124_06/01/2005,115.0,-2.0,0.0,70.584,1900124_06/01/2005,-19.155,40.012,2005-01-06,Indian Ocean
5900790_06/01/2005,124.1,0.761,1027.220947,33.956,5900790_06/01/2005,-55.439,110.501,2005-01-06,Indian Ocean
1900227_06/01/2005,379.2,9.995,1026.863037,34.884,1900227_06/01/2005,-3.639,57.674,2005-01-06,Equatorial Region
5900239_06/01/2005,499.5,9.912,1026.790039,34.773,5900239_06/01/2005,-34.077,95.649,2005-01-06,Indian Ocean
5900685_06/01/2005,4.5,27.254,1022.340027,34.603,5900685_06/01/2005,-15.589,91.481,2005-01-06,Indian Ocean
5900696_06/01/2005,339.0,2.176,1027.359009,34.253,5900696_06/01/2005,-55.731,83.513,2005-01-06,Indian Ocean
5900689_06/01/2005,209.1,3.923,1026.94104,33.927,5900689_06/01/2005,-51.016,89.752,2005-01-06,Indian Ocean
5900037_06/01/2005,619.4,7.521,1027.099976,34.689,5900037_06/01/2005,-9.816,109.341,2005-01-06,Equatorial Region
2900354_06/01/2005,2001.3,2.63,1027.729004,34.763,2900354_06/01/2005,-4.203,98.074,2005-01-06,Equatorial Region
2900080_06/01/2005,89.2,18.681,1025.375977,35.356,2900080_06/01/2005,5.54,57.472,2005-01-06,Equatorial Region
1900097_06/01/2005,239.3,13.8,1026.529053,35.387,1900097_06/01/2005,-37.078,62.606,2005-01-06,Indian Ocean
2900103_06/01/2005,4.2,28.363,1022.211975,34.913,2900103_06/01/2005,0.598,73.7,2005-01-06,Equatorial Region
5900699_06/01/2005,4.8,9.394,1026.478027,34.263,5900699_06/01/2005,-45.02,94.384,2005-01-06,Indian Ocean
1900199_06/01/2005,1849.1,2.806,1027.670044,34.708,1900199_06/01/2005,-22.174,73.158,2005-01-06,Indian Ocean
5900241_07/01/2005,449.5,10.052,1026.782959,34.795,5900241_07/01/2005,-37.518,97.663,2005-01-07,Indian Ocean
2900336_07/01/2005,1994.1,3.005,1027.725952,34.801,2900336_07/01/2005,8.666,64.989,2005-01-07,Equatorial Region
5900791_07/01/2005,339.3,2.122,1027.541016,34.475,5900791_07/01/2005,-55.827,110.896,2005-01-07,Indian Ocean
1900311_07/01/2005,1983.2,2.537,1027.712036,34.731,1900311_07/01/2005,-19.163,73.666,2005-01-07,Indian Ocean
5900688_07/01/2005,899.0,1.735,1027.78894,34.746,5900688_07/01/2005,-57.339,84.0,2005-01-07,Indian Ocean
1900375_07/01/2005,199.0,14.499,1026.259033,35.23,1900375_07/01/2005,4.965,56.606,2005-01-07,Equatorial Region
5900792_07/01/2005,1948.8,1.065,1027.819946,34.725,5900792_07/01/2005,-58.612,113.079,2005-01-07,Indian Ocean
1900376_07/01/2005,59.5,25.193,1023.492004,35.275,1900376_07/01/2005,-0.714,64.896,2005-01-07,Equatorial Region
1900042_07/01/2005,8.4,11.137,1026.468018,34.637,1900042_07/01/2005,-42.404,91.227,2005-01-07,Indian Ocean
1900201_07/01/2005,775.0,9.72,1026.805054,34.75,1900201_07/01/2005,-37.314,28.638,2005-01-07,Indian Ocean
2900457_07/01/2005,1899.8,2.539,1027.708008,34.727,2900457_07/01/2005,-11.37,114.998,2005-01-07,Indian Ocean
5900178_07/01/2005,9.6,17.14,1025.740967,35.337,5900178_07/01/2005,-36.389,104.143,2005-01-07,Indian Ocean
2900101_07/01/2005,59.4,25.682,1023.356018,35.294,2900101_07/01/2005,1.682,67.999,2005-01-07,Equatorial Region
5900034_07/01/2005,1800.8,2.904,1027.692993,34.748,5900034_07/01/2005,-10.043,97.7,2005-01-07,Indian Ocean
1900127_07/01/2005,55.0,18.039,1026.064941,36.046,1900127_07/01/2005,-35.172,48.912,2005-01-07,Indian Ocean
1900157_07/01/2005,309.5,11.836,1026.708984,35.113,1900157_07/01/2005,2.112,62.179,2005-01-07,Equatorial Region
1900158_07/01/2005,28.6,28.504,1022.366028,35.18,1900158_07/01/2005,0.563,83.641,2005-01-07,Equatorial Region
5900698_07/01/2005,69.5,8.173,1026.685059,34.283,5900698_07/01/2005,-44.939,92.61,2005-01-07,Indian Ocean
5900335_07/01/2005,474.3,9.282,1026.817017,34.673,5900335_07/01/2005,-37.895,115.212,2005-01-07,Indian Ocean
2900355_07/01/2005,1199.2,5.094,1027.504028,34.798,2900355_07/01/2005,-4.96,94.005,2005-01-07,Equatorial Region
1900322_07/01/2005,134.0,14.127,1026.452026,35.376,1900322_07/01/2005,-38.543,70.041,2005-01-07,Indian Ocean
2900088_07/01/2005,11.1,25.59,1024.401001,36.64,2900088_07/01/2005,18.06,64.01,2005-01-07,Arabian Sea
2900356_07/01/2005,219.2,12.281,1026.521973,34.983,2900356_07/01/2005,-4.718,95.617,2005-01-07,Equatorial Region
2900085_07/01/2005,69.4,24.2,1006.239014,11.96,2900085_07/01/2005,15.36,52.41,2005-01-07,Indian Ocean
1900200_07/01/2005,1049.5,4.602,1027.347046,34.529,1900200_07/01/2005,-20.408,63.404,2005-01-07,Indian Ocean
1900183_07/01/2005,0.0,26.689,996.622986,0.028,1900183_07/01/2005,3.059,72.894,2005-01-07,Equatorial Region
1900372_07/01/2005,1249.1,5.531,1027.546021,34.917,1900372_07/01/2005,0.524,56.026,2005-01-07,Equatorial Region
2900274_07/01/2005,4.4,28.824,1021.377014,34.003,2900274_07/01/2005,6.285,89.479,2005-01-07,Bay of Bengal
2900349_07/01/2005,399.2,10.726,1026.862061,35.047,2900349_07/01/2005,1.322,66.595,2005-01-07,Equatorial Region
1900135_07/01/2005,1437.0,2.635,1027.925049,35.009,1900135_07/01/2005,-31.013,76.453,2005-01-07,Indian Ocean
1900274_07/01/2005,4.5,28.327,1022.125977,34.782,1900274_07/01/2005,-15.194,66.94,2005-01-07,Indian Ocean
