ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
1901162_01/01/2015,89.9,26.24,1022.98,35.04,1901162_01/01/2015,-11.945,44.907,2015-01-01,Indian Ocean
1901432_01/01/2015,141.0,15.78,1026.2,35.53,1901432_01/01/2015,-35.237,52.469,2015-01-01,Indian Ocean
1901437_01/01/2015,1836.0,2.52,1027.66,34.66,1901437_01/01/2015,-30.243,74.648,2015-01-01,Indian Ocean
2901639_01/01/2015,29.6,25.02,1024.24,36.19,2901639_01/01/2015,19.146,59.02,2015-01-01,Indian Ocean
5903856_01/01/2015,256.0,12.57,1026.58,35.13,5903856_01/01/2015,-31.78,89.22,2015-01-01,Indian Ocean
5900703_01/01/2015,1749.0,2.2,1027.73,34.72,5900703_01/01/2015,-50.492,86.076,2015-01-01,Indian Ocean
5904465_01/01/2015,494.0,10.71,1026.72,34.87,5904465_01/01/2015,-24.657,82.826,2015-01-01,Indian Ocean
1901664_01/01/2015,688.0,11.4,1026.68,34.98,1901664_01/01/2015,-36.844,36.552,2015-01-01,Indian Ocean
5902358_01/01/2015,68.0,22.41,1024.49,35.51,5902358_01/01/2015,-25.13,83.745,2015-01-01,Indian Ocean
1901799_01/01/2015,1428.0,3.35,1027.45,34.5,1901799_01/01/2015,-32.662,79.408,2015-01-01,Indian Ocean
5903302_01/01/2015,381.0,9.8,1026.79,34.75,5903302_01/01/2015,-37.855,139.837,2015-01-01,Indian Ocean
6901587_01/01/2015,1235.0,6.68,1027.6,35.17,6901587_01/01/2015,22.615,62.927,2015-01-01,Arabian Sea
5901309_01/01/2015,399.2,11.73,1026.67,35.03,5901309_01/01/2015,-30.128,80.347,2015-01-01,Indian Ocean
5901438_01/01/2015,170.2,5.03,1026.93,34.06,5901438_01/01/2015,-48.905,97.609,2015-01-01,Indian Ocean
5903312_01/01/2015,516.0,10.17,1026.74,34.77,5903312_01/01/2015,-41.764,95.544,2015-01-01,Indian Ocean
1900975_01/01/2015,383.4,6.09,1026.98,34.29,1900975_01/01/2015,-48.19,92.679,2015-01-01,Indian Ocean
5903307_01/01/2015,615.0,10.65,1026.73,34.87,5903307_01/01/2015,-22.839,68.853,2015-01-01,Indian Ocean
5903685_01/01/2015,180.1,12.73,1026.58,35.18,5903685_01/01/2015,-37.259,107.633,2015-01-01,Indian Ocean
5902360_01/01/2015,9.0,21.68,1024.65,35.46,5902360_01/01/2015,-35.336,79.872,2015-01-01,Indian Ocean
1901324_01/01/2015,1800.2,2.67,1027.68,34.7,1901324_01/01/2015,-20.392,53.332,2015-01-01,Indian Ocean
1901327_01/01/2015,60.6,21.65,1024.57,35.34,1901327_01/01/2015,4.427,50.316,2015-01-01,Equatorial Region
5902359_01/01/2015,100.0,20.23,1025.25,35.72,5902359_01/01/2015,-24.731,81.493,2015-01-01,Indian Ocean
1901330_01/01/2015,219.8,12.6,1026.65,35.23,1901330_01/01/2015,0.507,58.07,2015-01-01,Equatorial Region
3901007_01/01/2015,1026.0,5.96,1027.09,34.42,3901007_01/01/2015,-36.293,46.059,2015-01-01,Indian Ocean
5904243_01/01/2015,1272.0,3.17,1027.53,34.57,5904243_01/01/2015,-32.15,86.385,2015-01-01,Indian Ocean
7900602_01/01/2015,464.0,-1.78,1027.6,34.29,7900602_01/01/2015,-66.599,116.42,2015-01-01,Indian Ocean
2902589_01/01/2015,938.0,5.06,1027.2,34.41,2902589_01/01/2015,-27.88,97.721,2015-01-01,Indian Ocean
2902096_01/01/2015,588.0,8.91,1027.07,34.92,2902096_01/01/2015,-2.417,96.882,2015-01-01,Equatorial Region
5903909_01/01/2015,4.4,25.78,1022.75,34.54,5903909_01/01/2015,-18.618,99.203,2015-01-01,Indian Ocean
1901553_01/01/2015,1866.0,2.54,1027.66,34.67,1901553_01/01/2015,-45.584,84.852,2015-01-01,Indian Ocean
1900974_01/01/2015,1998.1,2.3,1027.72,34.72,1900974_01/01/2015,-47.036,114.186,2015-01-01,Indian Ocean
2902570_01/01/2015,1488.0,4.46,1027.6,34.84,2902570_01/01/2015,1.854,96.23,2015-01-01,Equatorial Region
5901494_01/01/2015,850.0,7.39,1026.95,34.48,5901494_01/01/2015,-41.869,113.495,2015-01-01,Indian Ocean
7900319_02/01/2015,1610.0,0.05,1027.82,34.66,7900319_02/01/2015,-65.82,47.193,2015-01-02,Indian Ocean
2901860_02/01/2015,496.0,13.73,1026.98,35.95,2901860_02/01/2015,23.463,59.731,2015-01-02,Indian Ocean
5904096_02/01/2015,1448.1,0.52,1027.82,34.68,5904096_02/01/2015,-64.629,137.153,2015-01-02,Indian Ocean
6901558_02/01/2015,1789.0,3.39,1027.68,34.8,6901558_02/01/2015,16.418,89.695,2015-01-02,Bay of Bengal
2902087_02/01/2015,1.4,26.69,1019.52,30.62,2902087_02/01/2015,17.45,91.395,2015-01-02,Bay of Bengal
5904466_02/01/2015,356.0,14.1,1026.47,35.39,5904466_02/01/2015,-23.934,82.432,2015-01-02,Indian Ocean
2901859_02/01/2015,1654.0,4.59,1027.69,34.97,2901859_02/01/2015,18.729,59.924,2015-01-02,Indian Ocean
2901857_02/01/2015,166.0,19.27,1025.5,35.72,2901857_02/01/2015,13.081,62.304,2015-01-02,Arabian Sea
2902086_02/01/2015,1978.7,2.79,1027.73,34.78,2902086_02/01/2015,13.475,85.774,2015-01-02,Bay of Bengal
2901856_02/01/2015,1991.9,3.11,1027.74,34.83,2901856_02/01/2015,14.851,63.125,2015-01-02,Arabian Sea
6901560_02/01/2015,1613.0,4.02,1027.63,34.81,6901560_02/01/2015,17.21,89.898,2015-01-02,Bay of Bengal
1901247_02/01/2015,240.4,1.67,1027.15,33.95,1901247_02/01/2015,-52.2,63.772,2015-01-02,Indian Ocean
2901886_02/01/2015,24.1,24.93,1023.9,35.71,2901886_02/01/2015,4.473,56.882,2015-01-02,Equatorial Region
2902070_02/01/2015,463.0,11.02,1026.72,34.93,2902070_02/01/2015,-17.228,80.442,2015-01-02,Indian Ocean
1900977_02/01/2015,123.1,3.75,1026.91,33.87,1900977_02/01/2015,-54.546,119.948,2015-01-02,Indian Ocean
7900320_02/01/2015,138.0,-0.23,1027.6,34.36,7900320_02/01/2015,-64.61,73.658,2015-01-02,Indian Ocean
1900978_02/01/2015,10.5,6.23,1026.59,33.82,1900978_02/01/2015,-53.718,139.533,2015-01-02,Indian Ocean
5903915_02/01/2015,1968.0,2.64,1027.69,34.72,5903915_02/01/2015,-15.46,109.338,2015-01-02,Indian Ocean
2901303_02/01/2015,1899.6,0.91,1027.82,34.71,2901303_02/01/2015,-57.55,104.889,2015-01-02,Indian Ocean
2901299_02/01/2015,1899.8,2.78,1027.68,34.72,2901299_02/01/2015,-40.657,41.4,2015-01-02,Indian Ocean
2901102_02/01/2015,120.1,15.83,1025.98,35.26,2901102_02/01/2015,2.23,50.854,2015-01-02,Equatorial Region
2901101_02/01/2015,1994.1,2.82,1027.75,34.82,2901101_02/01/2015,11.454,58.155,2015-01-02,Indian Ocean
2901099_02/01/2015,1986.7,2.98,1027.72,34.8,2901099_02/01/2015,2.076,54.038,2015-01-02,Equatorial Region
2901260_02/01/2015,1005.8,6.03,1027.39,34.79,2901260_02/01/2015,-7.035,69.532,2015-01-02,Equatorial Region
5904901_02/01/2015,1074.0,4.16,1027.31,34.42,5904901_02/01/2015,-29.396,106.439,2015-01-02,Indian Ocean
1901369_02/01/2015,1999.7,2.34,1024.68,30.92,1901369_02/01/2015,-30.619,74.798,2015-01-02,Indian Ocean
5904899_02/01/2015,1740.0,2.66,1027.59,34.6,5904899_02/01/2015,-43.57,98.274,2015-01-02,Indian Ocean
1901396_02/01/2015,140.1,20.19,1025.26,35.72,1901396_02/01/2015,-26.134,84.024,2015-01-02,Indian Ocean
1901401_02/01/2015,550.0,6.27,1027.07,34.43,1901401_02/01/2015,-39.839,30.635,2015-01-02,Indian Ocean
2901315_02/01/2015,42.0,28.14,1022.22,34.83,2901315_02/01/2015,-13.354,82.309,2015-01-02,Indian Ocean
2901313_02/01/2015,18.0,28.0,1022.3,34.88,2901313_02/01/2015,-16.054,72.106,2015-01-02,Indian Ocean
2901318_02/01/2015,2000.9,2.73,1027.71,34.75,2901318_02/01/2015,-6.18,84.415,2015-01-02,Equatorial Region
2901324_02/01/2015,0.0,28.94,1021.9,34.75,2901324_02/01/2015,-17.288,53.463,2015-01-02,Indian Ocean
1901786_02/01/2015,1818.0,2.65,1027.68,34.71,1901786_02/01/2015,-24.907,78.893,2015-01-02,Indian Ocean
5902361_02/01/2015,1892.0,2.6,1027.64,34.65,5902361_02/01/2015,-35.533,81.925,2015-01-02,Indian Ocean
5903918_02/01/2015,169.8,20.6,1024.76,35.21,5903918_02/01/2015,-14.626,97.202,2015-01-02,Indian Ocean
1901320_02/01/2015,550.2,11.59,1026.68,35.02,1901320_02/01/2015,-23.595,52.042,2015-01-02,Indian Ocean
5903948_02/01/2015,1314.0,4.06,1027.5,34.65,5903948_02/01/2015,-17.159,109.422,2015-01-02,Indian Ocean
6900717_02/01/2015,5.0,12.59,1026.11,34.53,6900717_02/01/2015,-43.173,84.742,2015-01-02,Indian Ocean
6901493_02/01/2015,324.8,5.71,1027.02,34.28,6901493_02/01/2015,-46.265,29.861,2015-01-02,Indian Ocean
5904892_02/01/2015,1908.0,2.64,1027.66,34.68,5904892_02/01/2015,-31.659,103.35,2015-01-02,Indian Ocean
2901643_02/01/2015,110.2,20.35,1025.6,36.23,2901643_02/01/2015,22.962,62.189,2015-01-02,Arabian Sea
2901642_02/01/2015,1199.2,7.44,1027.55,35.25,2901642_02/01/2015,20.593,61.48,2015-01-02,Arabian Sea
2901644_02/01/2015,600.2,13.61,1026.99,35.94,2901644_02/01/2015,21.286,61.62,2015-01-02,Arabian Sea
1901148_02/01/2015,1572.1,2.94,1027.5,34.51,1901148_02/01/2015,-39.517,95.723,2015-01-02,Indian Ocean
2901624_02/01/2015,738.0,8.13,1027.23,34.97,2901624_02/01/2015,10.402,87.774,2015-01-02,Bay of Bengal
1901425_02/01/2015,702.0,10.78,1026.74,34.9,1901425_02/01/2015,-30.133,35.498,2015-01-02,Indian Ocean
1901163_02/01/2015,1500.0,3.61,1027.63,34.75,1901163_02/01/2015,-9.357,51.284,2015-01-02,Equatorial Region
1901424_02/01/2015,762.0,10.35,1026.76,34.83,1901424_02/01/2015,-32.504,53.686,2015-01-02,Indian Ocean
1901319_02/01/2015,1124.0,4.0,1027.36,34.47,1901319_02/01/2015,-41.345,26.321,2015-01-02,Indian Ocean
6901547_02/01/2015,513.0,6.42,1027.04,34.42,6901547_02/01/2015,-41.591,23.201,2015-01-02,Indian Ocean
2901848_02/01/2015,250.0,12.15,1026.68,35.15,2901848_02/01/2015,4.737,58.292,2015-01-02,Equatorial Region
2901849_02/01/2015,1899.5,3.09,1027.74,34.83,2901849_02/01/2015,5.132,62.134,2015-01-02,Equatorial Region
1901696_02/01/2015,1058.0,3.5,1028.13,35.37,1901696_02/01/2015,-44.762,22.042,2015-01-02,Indian Ocean
2901459_02/01/2015,64.9,26.08,1023.67,35.88,2901459_02/01/2015,12.766,55.105,2015-01-02,Indian Ocean
2901351_02/01/2015,2.0,27.43,1020.9,32.76,2901351_02/01/2015,-4.071,62.996,2015-01-02,Equatorial Region
2901415_02/01/2015,37.3,25.02,1024.3,36.28,2901415_02/01/2015,18.519,61.191,2015-01-02,Arabian Sea
2901418_02/01/2015,825.2,10.43,1027.28,35.52,2901418_02/01/2015,23.513,59.686,2015-01-02,Indian Ocean
2901473_02/01/2015,498.4,12.47,1027.01,35.66,2901473_02/01/2015,12.919,54.286,2015-01-02,Indian Ocean
2901474_02/01/2015,85.5,24.36,1024.11,35.76,2901474_02/01/2015,12.533,52.074,2015-01-02,Indian Ocean
2901472_02/01/2015,129.5,19.89,1025.27,35.63,2901472_02/01/2015,10.036,51.642,2015-01-02,Indian Ocean
6901010_02/01/2015,5.0,4.82,1026.74,33.8,6901010_02/01/2015,-47.579,53.967,2015-01-02,Indian Ocean
2901476_02/01/2015,1200.6,7.67,1027.54,35.28,2901476_02/01/2015,24.204,57.844,2015-01-02,Indian Ocean
2901471_02/01/2015,1198.2,7.63,1027.55,35.29,2901471_02/01/2015,15.264,53.459,2015-01-02,Indian Ocean
2901465_02/01/2015,105.6,25.37,1024.63,36.86,2901465_02/01/2015,24.595,65.865,2015-01-02,Arabian Sea
2901478_02/01/2015,24.9,24.49,1024.81,36.74,2901478_02/01/2015,22.314,62.446,2015-01-02,Arabian Sea
5904464_02/01/2015,704.0,8.88,1026.84,34.62,5904464_02/01/2015,-24.166,89.255,2015-01-02,Indian Ocean
2902582_02/01/2015,988.0,4.83,1027.3,34.5,2902582_02/01/2015,-27.348,109.91,2015-01-02,Indian Ocean
6901586_02/01/2015,365.0,16.47,1026.73,36.42,6901586_02/01/2015,22.0,61.79,2015-01-02,Arabian Sea
5902373_02/01/2015,1902.0,2.5,1027.65,34.65,5902373_02/01/2015,-44.995,134.841,2015-01-02,Indian Ocean
2902561_02/01/2015,1113.0,6.5,1027.5,35.01,2902561_02/01/2015,1.983,57.316,2015-01-02,Equatorial Region
2902566_02/01/2015,2.0,26.9,1023.11,35.48,2902566_02/01/2015,1.093,55.445,2015-01-02,Equatorial Region
2902097_02/01/2015,287.0,11.85,1026.64,35.02,2902097_02/01/2015,-2.817,91.658,2015-01-02,Equatorial Region
5901697_02/01/2015,1149.9,4.09,1027.27,34.37,5901697_02/01/2015,-37.592,103.59,2015-01-02,Indian Ocean
1901663_02/01/2015,706.0,4.78,1027.15,34.3,1901663_02/01/2015,-44.496,67.876,2015-01-02,Indian Ocean
5902131_02/01/2015,6.5,20.95,1025.0,35.65,5902131_02/01/2015,-35.154,35.723,2015-01-02,Indian Ocean
5904241_02/01/2015,20.0,17.62,1025.79,35.55,5904241_02/01/2015,-36.885,125.234,2015-01-02,Indian Ocean
7900397_02/01/2015,260.0,-1.82,1027.6,34.29,7900397_02/01/2015,-66.133,120.432,2015-01-02,Indian Ocean
5903686_02/01/2015,4.6,17.25,1025.5,35.06,5903686_02/01/2015,-37.271,95.088,2015-01-02,Indian Ocean
2902112_02/01/2015,938.0,6.93,1027.38,34.94,2902112_02/01/2015,-1.203,91.079,2015-01-02,Equatorial Region
2902567_02/01/2015,288.0,11.24,1026.76,35.04,2902567_02/01/2015,0.387,72.963,2015-01-02,Equatorial Region
1901222_02/01/2015,169.4,3.19,1026.99,33.91,1901222_02/01/2015,-45.295,49.497,2015-01-02,Indian Ocean
5902374_02/01/2015,1976.0,2.44,1027.66,34.66,5902374_02/01/2015,-45.258,136.838,2015-01-02,Indian Ocean
5904455_02/01/2015,9.9,27.08,1022.71,35.03,5904455_02/01/2015,-20.983,72.098,2015-01-02,Indian Ocean
3901009_02/01/2015,5.5,18.93,1025.52,35.63,3901009_02/01/2015,-40.038,48.304,2015-01-02,Indian Ocean
3901008_02/01/2015,1866.0,2.74,1027.6,34.62,3901008_02/01/2015,-39.59,70.929,2015-01-02,Indian Ocean
5904456_02/01/2015,449.5,11.98,1026.64,35.07,5904456_02/01/2015,-24.233,71.968,2015-01-02,Indian Ocean
5904450_02/01/2015,179.6,14.16,1026.44,35.37,5904450_02/01/2015,-30.735,107.902,2015-01-02,Indian Ocean
2902638_02/01/2015,260.2,14.91,1026.52,35.68,2902638_02/01/2015,15.488,63.435,2015-01-02,Arabian Sea
5900689_02/01/2015,999.4,5.41,1027.12,34.36,5900689_02/01/2015,-41.212,114.097,2015-01-02,Indian Ocean
1900970_02/01/2015,1596.0,2.59,1027.62,34.62,1900970_02/01/2015,-44.388,89.574,2015-01-02,Indian Ocean
5900897_02/01/2015,339.2,7.35,1026.82,34.3,5900897_02/01/2015,-51.517,129.509,2015-01-02,Indian Ocean
2902146_02/01/2015,1488.2,4.27,1027.59,34.8,2902146_02/01/2015,-3.699,77.524,2015-01-02,Equatorial Region
2902147_02/01/2015,25.4,27.99,1021.83,34.24,2902147_02/01/2015,-3.725,77.893,2015-01-02,Equatorial Region
5903683_02/01/2015,340.5,12.57,1026.6,35.16,5903683_02/01/2015,-28.352,80.465,2015-01-02,Indian Ocean
5904893_03/01/2015,108.0,18.22,1025.82,35.79,5904893_03/01/2015,-28.259,98.152,2015-01-03,Indian Ocean
5904886_03/01/2015,748.0,1.96,1027.74,34.71,5904886_03/01/2015,-62.228,133.764,2015-01-03,Indian Ocean
1901613_03/01/2015,156.0,7.66,1026.76,34.29,1901613_03/01/2015,-50.233,128.18,2015-01-03,Indian Ocean
1901441_03/01/2015,4.1,29.38,1021.93,34.99,1901441_03/01/2015,0.73,91.404,2015-01-03,Equatorial Region
2901261_03/01/2015,950.3,5.33,1027.44,34.75,2901261_03/01/2015,-12.063,63.001,2015-01-03,Indian Ocean
5902349_03/01/2015,930.0,4.51,1027.22,34.36,5902349_03/01/2015,-34.818,112.691,2015-01-03,Indian Ocean
1900980_03/01/2015,200.2,8.51,1026.79,34.48,1900980_03/01/2015,-49.21,119.858,2015-01-03,Indian Ocean
5901679_03/01/2015,1990.0,2.45,1027.72,34.73,5901679_03/01/2015,-15.775,105.68,2015-01-03,Indian Ocean
5903593_03/01/2015,4.0,11.36,1026.54,34.78,5903593_03/01/2015,-43.38,113.914,2015-01-03,Indian Ocean
5900933_03/01/2015,218.8,1.55,1027.14,33.92,5900933_03/01/2015,-51.064,62.51,2015-01-03,Indian Ocean
5901714_03/01/2015,280.1,12.7,1026.57,35.15,5901714_03/01/2015,-29.057,111.187,2015-01-03,Indian Ocean
2902606_03/01/2015,2.0,27.99,1022.91,35.68,2902606_03/01/2015,1.266,68.996,2015-01-03,Equatorial Region
5903317_03/01/2015,441.0,9.82,1026.78,34.74,5903317_03/01/2015,-32.458,110.622,2015-01-03,Indian Ocean
1900979_03/01/2015,854.4,7.17,1026.97,34.46,1900979_03/01/2015,-44.158,100.708,2015-01-03,Indian Ocean
2902149_03/01/2015,45.6,28.47,1022.08,34.79,2902149_03/01/2015,-2.964,82.045,2015-01-03,Equatorial Region
2902148_03/01/2015,1149.5,5.54,1027.47,34.83,2902148_03/01/2015,-3.322,81.434,2015-01-03,Equatorial Region
5904242_03/01/2015,1962.0,2.44,1027.68,34.68,5904242_03/01/2015,-37.679,121.844,2015-01-03,Indian Ocean
2902578_03/01/2015,1438.0,4.72,1027.59,34.86,2902578_03/01/2015,0.691,88.149,2015-01-03,Equatorial Region
1901509_03/01/2015,139.2,13.98,1026.31,35.15,1901509_03/01/2015,-5.923,51.737,2015-01-03,Equatorial Region
1900809_03/01/2015,1836.0,2.57,1027.63,34.63,1900809_03/01/2015,-44.399,115.115,2015-01-03,Indian Ocean
2901850_03/01/2015,34.8,27.66,1023.69,36.57,2901850_03/01/2015,11.128,65.167,2015-01-03,Arabian Sea
5903952_03/01/2015,1216.0,4.52,1027.45,34.65,5903952_03/01/2015,-11.753,103.025,2015-01-03,Indian Ocean
1901134_03/01/2015,1000.1,4.55,1027.2,34.34,1901134_03/01/2015,-42.892,106.455,2015-01-03,Indian Ocean
1901157_03/01/2015,30.4,2.18,1026.97,33.77,1901157_03/01/2015,-60.825,138.405,2015-01-03,Indian Ocean
2902158_03/01/2015,16.0,27.78,1021.57,33.81,2902158_03/01/2015,12.462,88.794,2015-01-03,Bay of Bengal
1900958_03/01/2015,44.5,24.19,1027.47,40.13,1900958_03/01/2015,25.345,35.215,2015-01-03,Indian Ocean
2901321_03/01/2015,2001.2,2.71,1027.71,34.76,2901321_03/01/2015,-2.348,51.038,2015-01-03,Equatorial Region
1901397_03/01/2015,6.3,27.04,1022.86,35.21,1901397_03/01/2015,-23.271,67.329,2015-01-03,Indian Ocean
7900398_03/01/2015,556.0,-1.53,1027.66,34.37,7900398_03/01/2015,-66.436,119.872,2015-01-03,Indian Ocean
2901431_03/01/2015,1200.4,7.48,1027.56,35.26,2901431_03/01/2015,20.557,65.46,2015-01-03,Arabian Sea
2901350_03/01/2015,360.2,3.34,1027.15,34.12,2901350_03/01/2015,-53.693,132.165,2015-01-03,Indian Ocean
1901342_03/01/2015,878.0,7.69,1026.96,34.54,1901342_03/01/2015,-25.32,66.538,2015-01-03,Indian Ocean
2901464_03/01/2015,750.2,10.88,1027.26,35.59,2901464_03/01/2015,21.08,60.091,2015-01-03,Arabian Sea
2901462_03/01/2015,14.3,24.54,1024.79,36.73,2901462_03/01/2015,24.282,59.624,2015-01-03,Indian Ocean
2901466_03/01/2015,3.8,25.57,1023.96,36.06,2901466_03/01/2015,15.645,58.868,2015-01-03,Indian Ocean
2901458_03/01/2015,250.2,15.33,1026.39,35.63,2901458_03/01/2015,13.346,62.123,2015-01-03,Arabian Sea
2901456_03/01/2015,1099.8,6.97,1027.48,35.07,2901456_03/01/2015,4.489,54.415,2015-01-03,Equatorial Region
1901429_03/01/2015,51.0,15.74,1026.12,35.41,1901429_03/01/2015,-34.498,62.105,2015-01-03,Indian Ocean
5904900_03/01/2015,1594.0,2.94,1027.48,34.49,5904900_03/01/2015,-44.424,104.828,2015-01-03,Indian Ocean
5903726_03/01/2015,966.0,7.81,1026.98,34.59,5903726_03/01/2015,-32.094,32.652,2015-01-03,Indian Ocean
2901636_03/01/2015,5.5,26.48,1023.91,36.37,2901636_03/01/2015,12.289,45.7,2015-01-03,Indian Ocean
2901319_03/01/2015,112.0,18.57,1025.28,35.2,2901319_03/01/2015,-5.944,75.282,2015-01-03,Equatorial Region
2902559_03/01/2015,26.0,28.02,1022.39,35.01,2902559_03/01/2015,-0.272,77.905,2015-01-03,Equatorial Region
2901589_03/01/2015,988.0,6.64,1027.41,34.92,2901589_03/01/2015,-1.005,94.127,2015-01-03,Equatorial Region
2901310_03/01/2015,165.0,22.12,1024.47,35.38,2901310_03/01/2015,-17.621,63.041,2015-01-03,Indian Ocean
