ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
1901664_02/01/2014,1012.0,6.957,1027.062988,34.54,1901664_02/01/2014,-35.805,23.782,2014-01-02,Indian Ocean
6900928_02/01/2014,0.0,5.739,1026.657959,33.827,6900928_02/01/2014,-49.984,110.449,2014-01-02,Indian Ocean
6900716_02/01/2014,1388.0,1.831,1027.786987,34.753,6900716_02/01/2014,-53.626,36.016,2014-01-02,Indian Ocean
1901677_02/01/2014,5.0,22.851,1024.360962,35.505,1901677_02/01/2014,-38.847,23.968,2014-01-02,Indian Ocean
6900933_02/01/2014,0.0,11.311,1026.069946,34.166,6900933_02/01/2014,-42.822,34.008,2014-01-02,Indian Ocean
1901663_02/01/2014,750.0,11.041,1026.713013,34.928,1901663_02/01/2014,-36.875,28.608,2014-01-02,Indian Ocean
6900937_02/01/2014,1489.0,3.036,1027.484985,34.503,6900937_02/01/2014,-40.664,47.122,2014-01-02,Indian Ocean
2901447_02/01/2014,43.2,23.277,1025.185059,36.753,2901447_02/01/2014,23.438,60.655,2014-01-02,Arabian Sea
2901416_02/01/2014,1197.3,7.668,1027.543945,35.28,2901416_02/01/2014,23.081,63.688,2014-01-02,Arabian Sea
2901411_02/01/2014,299.7,18.393,1026.485962,36.712,2901411_02/01/2014,25.156,58.304,2014-01-02,Indian Ocean
2901457_02/01/2014,499.8,13.259,1027.024048,35.881,2901457_02/01/2014,23.078,64.517,2014-01-02,Arabian Sea
2901461_02/01/2014,110.0,22.38,1024.557007,35.585,2901461_02/01/2014,8.554,54.906,2014-01-02,Equatorial Region
2901454_02/01/2014,130.4,18.882,1026.016968,36.261,2901454_02/01/2014,23.236,60.913,2014-01-02,Arabian Sea
2901348_02/01/2014,900.5,2.677,1027.562012,34.559,2901348_02/01/2014,-50.604,117.875,2014-01-02,Indian Ocean
2901349_02/01/2014,108.0,1.552,1027.071045,33.835,2901349_02/01/2014,-53.2,74.666,2014-01-02,Indian Ocean
2901347_02/01/2014,650.1,2.449,1027.521973,34.484,2901347_02/01/2014,-47.32,65.586,2014-01-02,Indian Ocean
2901407_02/01/2014,85.0,22.185,1024.427979,35.343,2901407_02/01/2014,-4.753,75.445,2014-01-02,Equatorial Region
2901398_02/01/2014,1099.8,8.155,1027.499023,35.316,2901398_02/01/2014,19.546,65.064,2014-01-02,Arabian Sea
2901592_02/01/2014,1937.0,2.932,1027.720947,34.787,2901592_02/01/2014,9.011,85.686,2014-01-02,Bay of Bengal
2901598_02/01/2014,1.0,28.111,1022.35199,34.989,2901598_02/01/2014,3.425,76.845,2014-01-02,Equatorial Region
2901628_02/01/2014,213.0,13.564,1026.360962,35.107,2901628_02/01/2014,0.988,93.835,2014-01-02,Equatorial Region
2901511_02/01/2014,10.3,27.24,1023.786011,36.517,2901511_02/01/2014,11.448,64.761,2014-01-02,Arabian Sea
2901510_02/01/2014,1400.0,5.48,1027.600952,34.978,2901510_02/01/2014,11.975,66.018,2014-01-02,Arabian Sea
2901512_02/01/2014,624.7,10.198,1022.052979,28.76,2901512_02/01/2014,10.862,66.509,2014-01-02,Arabian Sea
1900854_02/01/2014,1240.0,1.987,1027.764038,34.74,1900854_02/01/2014,-52.774,115.402,2014-01-02,Indian Ocean
2901315_02/01/2014,258.8,14.928,1026.019043,35.039,2901315_02/01/2014,-14.905,80.011,2014-01-02,Indian Ocean
2901324_02/01/2014,1412.0,3.741,1027.56604,34.69,2901324_02/01/2014,-14.782,57.373,2014-01-02,Indian Ocean
2901283_02/01/2014,10.8,25.424,1019.726013,30.376,2901283_02/01/2014,19.658,91.487,2014-01-02,Bay of Bengal
2901307_02/01/2014,700.6,10.23,1027.265991,35.453,2901307_02/01/2014,15.326,67.231,2014-01-02,Arabian Sea
1900411_02/01/2014,286.0,16.234,1026.112061,35.542,1900411_02/01/2014,-29.478,42.632,2014-01-02,Indian Ocean
1901168_02/01/2014,1896.0,2.597,1027.734985,34.767,1901168_02/01/2014,-44.342,23.735,2014-01-02,Indian Ocean
1901307_02/01/2014,1990.1,2.462,1027.71106,34.722,1901307_02/01/2014,-17.234,55.835,2014-01-02,Indian Ocean
1901336_02/01/2014,270.0,16.15,1026.110962,35.516,1901336_02/01/2014,-25.202,38.0,2014-01-02,Indian Ocean
1901166_02/01/2014,1801.7,3.041,1027.692993,34.764,1901166_02/01/2014,-7.417,46.54,2014-01-02,Equatorial Region
1900410_02/01/2014,950.2,5.352,1027.116943,34.348,1900410_02/01/2014,-40.358,95.357,2014-01-02,Indian Ocean
1901337_02/01/2014,206.0,17.315,1025.859985,35.547,1901337_02/01/2014,-25.125,38.163,2014-01-02,Indian Ocean
7900306_02/01/2014,292.0,1.917,1027.706055,34.66,7900306_02/01/2014,-63.398,138.788,2014-01-02,Indian Ocean
1901418_02/01/2014,105.0,5.956,1026.704956,33.92,1901418_02/01/2014,-47.162,61.958,2014-01-02,Indian Ocean
1901397_02/01/2014,1949.5,2.309,1027.706055,34.7,1901397_02/01/2014,-25.176,69.561,2014-01-02,Indian Ocean
1901441_02/01/2014,1900.8,3.094,1027.718994,34.803,1901441_02/01/2014,1.854,91.43,2014-01-02,Equatorial Region
2901854_02/01/2014,1552.0,4.745,1027.64502,34.925,2901854_02/01/2014,9.532,64.831,2014-01-02,Equatorial Region
2901852_02/01/2014,140.0,16.213,1025.89502,35.254,2901852_02/01/2014,5.274,63.659,2014-01-02,Equatorial Region
5904247_02/01/2014,1538.0,3.031,1027.557007,34.593,5904247_02/01/2014,-32.019,101.61,2014-01-02,Indian Ocean
2902067_02/01/2014,1788.0,2.954,1027.687012,34.747,2902067_02/01/2014,-11.333,63.177,2014-01-02,Indian Ocean
1901336_03/01/2014,358.0,14.136,1026.437012,35.36,1901336_03/01/2014,-25.003,37.742,2014-01-03,Indian Ocean
5903855_03/01/2014,1794.0,2.312,1027.712036,34.707,5903855_03/01/2014,-49.612,134.482,2014-01-03,Indian Ocean
1901509_03/01/2014,10.3,28.148,1022.638977,35.387,1901509_03/01/2014,-5.3,53.414,2014-01-03,Equatorial Region
1901470_03/01/2014,2013.0,2.641,1027.734985,34.771,1901470_03/01/2014,-41.792,25.2,2014-01-03,Indian Ocean
2901855_03/01/2014,518.0,11.728,1027.046021,35.52,2901855_03/01/2014,13.278,63.694,2014-01-03,Arabian Sea
1901556_03/01/2014,5.0,10.871,1025.834961,33.762,1901556_03/01/2014,-42.155,48.621,2014-01-03,Indian Ocean
2901853_03/01/2014,1908.0,3.233,1027.718994,34.819,2901853_03/01/2014,6.58,64.442,2014-01-03,Equatorial Region
3900762_03/01/2014,1250.0,4.87,1027.234009,34.425,3900762_03/01/2014,-33.803,42.555,2014-01-03,Indian Ocean
1901116_03/01/2014,999.3,39.116,1011.791016,26.15,1901116_03/01/2014,-44.246,75.434,2014-01-03,Indian Ocean
2902649_03/01/2014,320.0,12.182,1026.729004,35.224,2902649_03/01/2014,9.059,65.768,2014-01-03,Equatorial Region
1901436_03/01/2014,1716.0,2.654,1027.589966,34.592,1901436_03/01/2014,-48.909,123.209,2014-01-03,Indian Ocean
1901337_03/01/2014,514.0,11.779,1026.666992,35.045,1901337_03/01/2014,-25.008,38.024,2014-01-03,Indian Ocean
2902114_03/01/2014,52.7,28.066,1021.192017,33.426,2902114_03/01/2014,14.311,89.497,2014-01-03,Bay of Bengal
1901389_03/01/2014,6.5,23.301,1024.464966,35.813,1901389_03/01/2014,-25.357,87.856,2014-01-03,Indian Ocean
2902574_03/01/2014,363.0,10.494,1026.759033,34.862,2902574_03/01/2014,-9.483,104.604,2014-01-03,Equatorial Region
2902645_03/01/2014,550.2,10.827,1027.004028,35.252,2902645_03/01/2014,8.42,65.085,2014-01-03,Equatorial Region
2902102_03/01/2014,0.0,28.756,1021.942993,34.728,2902102_03/01/2014,-13.524,75.449,2014-01-03,Indian Ocean
1901419_03/01/2014,5.5,23.864,1023.992004,35.408,1901419_03/01/2014,-26.393,58.802,2014-01-03,Indian Ocean
1901323_03/01/2014,1868.0,2.53,1027.667969,34.676,1901323_03/01/2014,-27.677,61.901,2014-01-03,Indian Ocean
2902081_03/01/2014,913.0,7.972,1027.208008,34.91,2902081_03/01/2014,5.463,89.65,2014-01-03,Bay of Bengal
2902073_03/01/2014,1798.4,3.336,1027.69104,34.796,2902073_03/01/2014,-0.182,91.805,2014-01-03,Equatorial Region
1901177_03/01/2014,306.0,2.523,1027.262939,34.169,1901177_03/01/2014,-51.517,49.312,2014-01-03,Indian Ocean
1901166_03/01/2014,749.6,7.155,1027.234009,34.793,1901166_03/01/2014,-7.417,46.54,2014-01-03,Equatorial Region
2902068_03/01/2014,95.0,22.446,1024.025024,34.91,2902068_03/01/2014,-11.698,75.146,2014-01-03,Indian Ocean
5903920_03/01/2014,1886.0,2.595,1027.692993,34.714,5903920_03/01/2014,-21.418,106.099,2014-01-03,Indian Ocean
1901308_03/01/2014,1699.4,3.16,1027.635986,34.707,1901308_03/01/2014,-14.76,51.619,2014-01-03,Indian Ocean
1901161_03/01/2014,700.0,7.172,1027.07605,34.595,1901161_03/01/2014,-14.363,53.348,2014-01-03,Indian Ocean
5903221_03/01/2014,268.0,13.646,1026.171997,34.884,5903221_03/01/2014,-14.019,114.809,2014-01-03,Indian Ocean
2901318_03/01/2014,6.9,29.184,1021.18103,33.902,2901318_03/01/2014,-6.375,88.602,2014-01-03,Equatorial Region
1901132_03/01/2014,1200.6,4.204,1027.260986,34.366,1901132_03/01/2014,-34.663,81.231,2014-01-03,Indian Ocean
2901319_03/01/2014,6.9,28.901,1021.35199,34.005,2901319_03/01/2014,-6.109,82.422,2014-01-03,Equatorial Region
2901313_03/01/2014,947.4,5.804,1027.360962,34.726,2901313_03/01/2014,-12.943,65.011,2014-01-03,Indian Ocean
5903693_03/01/2014,1449.5,3.757,1027.56897,34.695,5903693_03/01/2014,-19.962,75.44,2014-01-03,Indian Ocean
5903696_03/01/2014,68.0,26.367,1022.567017,34.531,5903696_03/01/2014,-12.053,92.096,2014-01-03,Indian Ocean
2901372_03/01/2014,85.2,25.558,1024.43103,36.666,2901372_03/01/2014,17.936,66.911,2014-01-03,Arabian Sea
2901415_03/01/2014,25.2,25.027,1024.185059,36.125,2901415_03/01/2014,18.726,61.768,2014-01-03,Arabian Sea
2901310_03/01/2014,1863.0,2.859,1027.687012,34.736,2901310_03/01/2014,-17.963,76.551,2014-01-03,Indian Ocean
2901302_03/01/2014,1500.4,2.225,1027.746948,34.742,2901302_03/01/2014,-51.741,64.433,2014-01-03,Indian Ocean
5903593_03/01/2014,196.0,10.113,1026.76001,34.779,5903593_03/01/2014,-42.575,107.531,2014-01-03,Indian Ocean
5903586_03/01/2014,890.0,11.278,1027.378052,35.838,5903586_03/01/2014,13.345,49.944,2014-01-03,Indian Ocean
5903439_03/01/2014,1149.9,2.619,1027.555054,34.544,5903439_03/01/2014,-52.794,138.534,2014-01-03,Indian Ocean
5903318_03/01/2014,696.0,7.596,1026.937988,34.496,5903318_03/01/2014,-38.191,127.121,2014-01-03,Indian Ocean
2901625_03/01/2014,1939.0,3.063,1027.715942,34.795,2901625_03/01/2014,0.991,84.397,2014-01-03,Equatorial Region
5903316_03/01/2014,1416.0,3.54,1027.45105,34.52,5903316_03/01/2014,-31.13,84.217,2014-01-03,Indian Ocean
2901459_03/01/2014,110.3,18.056,1025.848999,35.77,2901459_03/01/2014,15.587,56.818,2014-01-03,Indian Ocean
2901455_03/01/2014,999.5,8.817,1027.463989,35.403,2901455_03/01/2014,24.57,57.884,2014-01-03,Indian Ocean
2901465_03/01/2014,225.5,17.084,1026.384033,36.157,2901465_03/01/2014,24.336,60.996,2014-01-03,Arabian Sea
2901462_03/01/2014,549.9,12.511,1027.104004,35.79,2901462_03/01/2014,24.459,57.248,2014-01-03,Indian Ocean
2901509_03/01/2014,25.3,25.802,1024.196045,36.456,2901509_03/01/2014,16.147,64.004,2014-01-03,Arabian Sea
2901432_03/01/2014,35.0,25.962,1024.18103,36.502,2901432_03/01/2014,14.71,65.533,2014-01-03,Arabian Sea
2901418_03/01/2014,1963.0,44.345,1028.032959,51.054,2901418_03/01/2014,24.652,58.662,2014-01-03,Indian Ocean
2901441_03/01/2014,249.8,21.75,1028.491943,40.52,2901441_03/01/2014,17.703,39.488,2014-01-03,Indian Ocean
2901593_03/01/2014,388.0,10.717,1026.852051,35.032,2901593_03/01/2014,8.406,86.235,2014-01-03,Bay of Bengal
5903239_03/01/2014,340.5,9.636,1026.781982,34.703,5903239_03/01/2014,-43.402,119.529,2014-01-03,Indian Ocean
3901014_03/01/2014,15.0,8.492,1026.295044,33.848,3901014_03/01/2014,-45.224,41.297,2014-01-03,Indian Ocean
1901663_03/01/2014,1027.8,7.803,1026.974976,34.582,1901663_03/01/2014,-37.02,28.91,2014-01-03,Indian Ocean
3901016_03/01/2014,441.0,3.12,1027.188965,34.142,3901016_03/01/2014,-46.131,38.714,2014-01-03,Indian Ocean
5901185_03/01/2014,4.4,26.811,1022.603027,34.765,5901185_03/01/2014,-20.48,88.328,2014-01-03,Indian Ocean
5901174_03/01/2014,2000.6,2.524,1027.728027,34.75,5901174_03/01/2014,-14.225,104.347,2014-01-03,Indian Ocean
1901677_03/01/2014,924.0,9.789,1026.828979,34.796,1901677_03/01/2014,-38.66,23.802,2014-01-03,Indian Ocean
1901696_03/01/2014,16.0,23.729,1024.142944,35.554,1901696_03/01/2014,-34.957,26.846,2014-01-03,Indian Ocean
5903820_03/01/2014,381.0,2.436,1027.41394,34.348,5903820_03/01/2014,-56.64,139.174,2014-01-03,Indian Ocean
2901297_03/01/2014,1900.1,2.645,1027.719971,34.753,2901297_03/01/2014,-26.76,40.699,2014-01-03,Indian Ocean
1901664_03/01/2014,576.0,12.4,1026.612061,35.128,1901664_03/01/2014,-35.963,23.372,2014-01-03,Indian Ocean
5901632_03/01/2014,99.2,17.239,1025.963989,35.659,5901632_03/01/2014,-30.878,113.338,2014-01-03,Indian Ocean
5901926_03/01/2014,35.6,27.987,1022.468994,35.09,5901926_03/01/2014,-10.89,62.5,2014-01-03,Indian Ocean
5901700_03/01/2014,1590.7,5.899,1026.854004,34.1,5901700_03/01/2014,-43.236,129.387,2014-01-03,Indian Ocean
5901673_03/01/2014,1800.7,2.634,1027.68396,34.707,5901673_03/01/2014,-24.331,103.593,2014-01-03,Indian Ocean
5901633_03/01/2014,4.5,17.322,1025.82605,35.506,5901633_03/01/2014,-38.43,122.929,2014-01-03,Indian Ocean
5901671_03/01/2014,1898.8,2.604,1027.63501,34.642,5901671_03/01/2014,-36.905,81.638,2014-01-03,Indian Ocean
7900053_03/01/2014,644.0,1.87,1027.737061,34.694,7900053_03/01/2014,-56.158,35.905,2014-01-03,Indian Ocean
