ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
1901116_01/01/2011,650.2,11.618,1026.677002,35.019,1901116_01/01/2011,-33.4,37.872,2011-01-01,Indian Ocean
1901079_01/01/2011,349.3,12.11,1026.633057,35.083,1901079_01/01/2011,-38.415,78.409,2011-01-01,Indian Ocean
5901665_01/01/2011,219.4,16.185,1026.248047,35.705,5901665_01/01/2011,-29.324,109.719,2011-01-01,Indian Ocean
5901670_01/01/2011,1099.1,4.206,1027.331055,34.455,5901670_01/01/2011,-29.805,95.553,2011-01-01,Indian Ocean
5901664_01/01/2011,29.5,21.501,1024.759033,35.527,5901664_01/01/2011,-32.75,112.414,2011-01-01,Indian Ocean
1900874_01/01/2011,739.8,3.658,1027.337036,34.392,1900874_01/01/2011,-42.544,47.273,2011-01-01,Indian Ocean
5901628_01/01/2011,1299.5,4.221,1027.495972,34.664,5901628_01/01/2011,-16.589,104.27,2011-01-01,Indian Ocean
1900923_01/01/2011,36.0,5.021,1026.730957,33.812,1900923_01/01/2011,-50.579,86.168,2011-01-01,Indian Ocean
5901583_01/01/2011,359.0,10.191,1026.793945,34.839,5901583_01/01/2011,-7.86,101.639,2011-01-01,Equatorial Region
5901639_01/01/2011,2000.2,2.421,1027.728027,34.739,5901639_01/01/2011,-13.218,71.658,2011-01-01,Indian Ocean
5901638_01/01/2011,80.3,21.28,1024.840942,35.555,5901638_01/01/2011,-21.306,96.157,2011-01-01,Indian Ocean
2900120_02/01/2011,1320.0,0.95,1027.817993,34.713,2900120_02/01/2011,-62.392,110.698,2011-01-02,Indian Ocean
2901296_02/01/2011,888.0,7.697,1027.314941,34.995,2901296_02/01/2011,1.676,78.016,2011-01-02,Equatorial Region
2900780_02/01/2011,9.0,28.43,1022.909973,35.87,2900780_02/01/2011,4.097,69.284,2011-01-02,Equatorial Region
5903250_02/01/2011,1328.0,1.848,1027.776978,34.742,5903250_02/01/2011,-59.389,127.75,2011-01-02,Indian Ocean
2901092_02/01/2011,378.3,11.016,1026.801025,35.036,2901092_02/01/2011,0.551,90.416,2011-01-02,Equatorial Region
2901129_02/01/2011,14.0,24.324,1024.767944,36.613,2901129_02/01/2011,20.283,59.134,2011-01-02,Indian Ocean
2900782_02/01/2011,2006.0,2.901,1027.739014,34.805,2900782_02/01/2011,5.222,62.444,2011-01-02,Equatorial Region
2901294_02/01/2011,136.0,17.52,1025.504028,35.148,2901294_02/01/2011,-0.261,81.256,2011-01-02,Equatorial Region
2900781_02/01/2011,29.2,27.366,1023.249023,35.859,2900781_02/01/2011,5.372,64.408,2011-01-02,Equatorial Region
1900355_02/01/2011,399.2,10.215,1026.852051,34.919,1900355_02/01/2011,-5.145,68.507,2011-01-02,Equatorial Region
5901550_02/01/2011,4.1,27.402,1022.221008,34.508,5901550_02/01/2011,-12.978,79.314,2011-01-02,Indian Ocean
1901151_02/01/2011,1114.0,5.076,1027.120972,34.312,1901151_02/01/2011,-38.653,29.948,2011-01-02,Indian Ocean
7900306_02/01/2011,1330.0,1.827,1027.776001,34.739,7900306_02/01/2011,-55.733,94.404,2011-01-02,Indian Ocean
1900875_02/01/2011,1600.0,2.492,1027.688965,34.698,1900875_02/01/2011,-45.883,43.98,2011-01-02,Indian Ocean
1900917_02/01/2011,4.8,25.852,1023.458984,35.501,1900917_02/01/2011,-28.188,42.273,2011-01-02,Indian Ocean
1900808_02/01/2011,1056.0,4.64,1027.182983,34.328,1900808_02/01/2011,-39.653,95.082,2011-01-02,Indian Ocean
1900924_02/01/2011,1.0,9.851,1025.975952,33.717,1900924_02/01/2011,-44.915,79.352,2011-01-02,Indian Ocean
1900962_02/01/2011,69.0,3.292,1026.928955,33.836,1900962_02/01/2011,-49.383,27.285,2011-01-02,Indian Ocean
1900964_02/01/2011,15.0,2.412,1027.035034,33.872,1900964_02/01/2011,-50.971,41.009,2011-01-02,Indian Ocean
1900692_02/01/2011,153.0,19.556,1025.272949,35.516,1900692_02/01/2011,-25.171,48.241,2011-01-02,Indian Ocean
1900699_02/01/2011,99.0,15.856,1026.166016,35.5,1900699_02/01/2011,-32.611,69.876,2011-01-02,Indian Ocean
1900573_02/01/2011,1965.5,1.833,1027.655029,34.588,1900573_02/01/2011,-50.533,94.957,2011-01-02,Indian Ocean
1900438_02/01/2011,0.0,23.539,1024.293945,35.68,1900438_02/01/2011,5.686,61.33,2011-01-02,Equatorial Region
1900805_02/01/2011,291.0,2.864,1027.203979,34.132,1900805_02/01/2011,-53.433,123.546,2011-01-02,Indian Ocean
1900786_02/01/2011,1800.0,3.107,1027.56897,34.616,1900786_02/01/2011,-35.771,34.385,2011-01-02,Indian Ocean
7900307_02/01/2011,424.0,1.837,1027.764038,34.725,7900307_02/01/2011,-58.68,76.237,2011-01-02,Indian Ocean
1901117_02/01/2011,340.6,13.339,1026.536987,35.274,1901117_02/01/2011,-28.242,66.77,2011-01-02,Indian Ocean
1900965_02/01/2011,5.5,7.152,1026.535034,33.904,1900965_02/01/2011,-47.697,29.414,2011-01-02,Indian Ocean
5903626_02/01/2011,576.0,8.996,1026.828979,34.63,5903626_02/01/2011,-38.159,138.81,2011-01-02,Indian Ocean
5903306_02/01/2011,99.0,19.468,1025.602051,35.916,5903306_02/01/2011,-28.089,90.73,2011-01-02,Indian Ocean
5903321_02/01/2011,1836.0,2.624,1027.630005,34.638,5903321_02/01/2011,-40.059,121.826,2011-01-02,Indian Ocean
1901171_02/01/2011,438.0,7.144,1026.869995,34.328,1901171_02/01/2011,-49.12,128.751,2011-01-02,Indian Ocean
1901375_02/01/2011,6.8,23.524,1023.999023,35.285,1901375_02/01/2011,-32.463,29.391,2011-01-02,Indian Ocean
6900739_02/01/2011,1499.5,3.019,1027.494019,34.512,6900739_02/01/2011,-42.976,58.894,2011-01-02,Indian Ocean
1901395_02/01/2011,1350.2,3.661,1027.521973,34.624,1901395_02/01/2011,-23.977,88.527,2011-01-02,Indian Ocean
1901400_02/01/2011,6.0,18.826,1025.420044,35.462,1901400_02/01/2011,-37.603,32.951,2011-01-02,Indian Ocean
1901509_02/01/2011,107.2,16.21,1025.803955,35.135,1901509_02/01/2011,-6.896,53.477,2011-01-02,Equatorial Region
1901469_02/01/2011,1788.0,2.291,1027.753052,34.756,1901469_02/01/2011,-47.799,33.956,2011-01-02,Indian Ocean
1901441_02/01/2011,1153.1,5.902,1027.48999,34.905,1901441_02/01/2011,-0.022,75.209,2011-01-02,Equatorial Region
1901414_02/01/2011,360.0,6.697,1026.930054,34.327,1901414_02/01/2011,-49.063,90.396,2011-01-02,Indian Ocean
1901422_02/01/2011,75.0,24.74,1023.491028,35.092,1901422_02/01/2011,-19.314,58.328,2011-01-02,Indian Ocean
1901410_02/01/2011,110.2,13.542,1026.500977,35.281,1901410_02/01/2011,-41.42,72.705,2011-01-02,Indian Ocean
1901439_02/01/2011,1176.0,4.13,1027.238037,34.328,1901439_02/01/2011,-42.109,81.854,2011-01-02,Indian Ocean
1901438_02/01/2011,27.0,6.592,1026.704956,34.024,1901438_02/01/2011,-49.142,104.009,2011-01-02,Indian Ocean
2901373_02/01/2011,600.1,12.096,1027.116943,35.702,2901373_02/01/2011,20.232,63.196,2011-01-02,Arabian Sea
2901377_02/01/2011,110.0,22.467,1025.047974,36.265,2901377_02/01/2011,21.71,63.626,2011-01-02,Arabian Sea
2901366_02/01/2011,274.2,15.97,1026.609985,36.11,2901366_02/01/2011,22.011,65.262,2011-01-02,Arabian Sea
5901629_02/01/2011,39.7,28.726,1021.549011,34.19,5901629_02/01/2011,-15.411,94.407,2011-01-02,Indian Ocean
5901628_02/01/2011,1998.8,2.57,1027.707031,34.729,5901628_02/01/2011,-16.528,104.212,2011-01-02,Indian Ocean
5902265_02/01/2011,146.0,15.767,1026.095947,35.382,5902265_02/01/2011,12.322,68.203,2011-01-02,Arabian Sea
5902251_02/01/2011,260.2,8.877,1026.814941,34.588,5902251_02/01/2011,-48.533,132.913,2011-01-02,Indian Ocean
5901312_02/01/2011,842.0,5.919,1027.244995,34.597,5901312_02/01/2011,-20.244,106.565,2011-01-02,Indian Ocean
5901640_02/01/2011,1990.8,2.433,1027.720947,34.732,5901640_02/01/2011,-15.172,73.196,2011-01-02,Indian Ocean
5901638_02/01/2011,1549.9,3.278,1027.597046,34.672,5901638_02/01/2011,-21.394,96.159,2011-01-02,Indian Ocean
5901639_02/01/2011,139.5,19.629,1025.034058,35.227,5901639_02/01/2011,-13.219,71.671,2011-01-02,Indian Ocean
5901495_02/01/2011,1200.1,1.589,1027.791992,34.736,5901495_02/01/2011,-57.875,56.927,2011-01-02,Indian Ocean
5901497_02/01/2011,5.6,2.35,1026.970947,33.785,5901497_02/01/2011,-55.696,76.658,2011-01-02,Indian Ocean
5901555_02/01/2011,409.3,2.54,1027.36499,34.298,5901555_02/01/2011,-55.203,136.105,2011-01-02,Indian Ocean
5901498_02/01/2011,6.5,3.041,1026.937988,33.818,5901498_02/01/2011,-52.187,60.699,2011-01-02,Indian Ocean
5901611_02/01/2011,2000.8,2.343,1027.692993,34.687,5901611_02/01/2011,-39.077,136.804,2011-01-02,Indian Ocean
5901480_02/01/2011,109.5,12.486,1026.584961,35.115,5901480_02/01/2011,-38.69,78.343,2011-01-02,Indian Ocean
1901373_02/01/2011,2046.4,25.037,998.552002,2.007,1901373_02/01/2011,-28.074,58.0,2011-01-02,Indian Ocean
5901167_02/01/2011,9.6,23.952,1023.838989,35.24,5901167_02/01/2011,-23.124,85.724,2011-01-02,Indian Ocean
5901159_02/01/2011,1971.7,2.581,1027.677002,34.692,5901159_02/01/2011,-36.485,114.338,2011-01-02,Indian Ocean
5901168_02/01/2011,5.0,24.162,1023.661987,35.088,5901168_02/01/2011,-25.093,109.346,2011-01-02,Indian Ocean
5901142_02/01/2011,269.4,12.352,1026.621948,35.129,5901142_02/01/2011,-30.326,88.714,2011-01-02,Indian Ocean
5901696_02/01/2011,1800.2,2.617,1027.630005,34.638,5901696_02/01/2011,-38.791,119.952,2011-01-02,Indian Ocean
5901244_02/01/2011,327.0,16.116,1026.204956,35.628,5901244_02/01/2011,-24.007,71.079,2011-01-02,Indian Ocean
5901250_02/01/2011,5.5,27.176,1022.325989,34.552,5901250_02/01/2011,-16.98,75.373,2011-01-02,Indian Ocean
5901257_02/01/2011,5.5,22.544,1024.381958,35.416,5901257_02/01/2011,-28.162,91.403,2011-01-02,Indian Ocean
5901237_02/01/2011,1836.0,2.562,1027.641968,34.646,5901237_02/01/2011,-36.31,120.46,2011-01-02,Indian Ocean
5900850_02/01/2011,849.6,6.201,1027.062988,34.413,5900850_02/01/2011,-38.169,113.054,2011-01-02,Indian Ocean
5900862_02/01/2011,54.4,27.122,1022.111023,34.243,5900862_02/01/2011,-12.695,111.551,2011-01-02,Indian Ocean
5900927_02/01/2011,59.5,21.29,1024.641968,35.297,5900927_02/01/2011,1.511,58.325,2011-01-02,Equatorial Region
5900878_02/01/2011,319.7,11.104,1026.698975,34.925,5900878_02/01/2011,-35.255,127.184,2011-01-02,Indian Ocean
5901683_02/01/2011,1099.2,4.786,1026.937988,34.04,5901683_02/01/2011,-14.901,95.892,2011-01-02,Indian Ocean
5901682_02/01/2011,69.6,25.397,1022.989014,34.692,5901682_02/01/2011,-9.923,95.055,2011-01-02,Equatorial Region
5900030_02/01/2011,1999.1,2.435,1027.720947,34.732,5900030_02/01/2011,-21.955,96.354,2011-01-02,Indian Ocean
5900038_02/01/2011,379.2,10.867,1026.734985,34.916,5900038_02/01/2011,-29.518,102.86,2011-01-02,Indian Ocean
5900040_02/01/2011,34.4,15.393,1025.927002,35.054,5900040_02/01/2011,-39.381,121.012,2011-01-02,Indian Ocean
2901623_02/01/2011,1090.0,6.118,1027.468994,34.913,2901623_02/01/2011,1.202,94.173,2011-01-02,Equatorial Region
4900486_02/01/2011,2000.3,2.52,1027.68103,34.691,4900486_02/01/2011,-35.613,100.944,2011-01-02,Indian Ocean
5901648_02/01/2011,269.9,3.037,1027.207031,34.155,5901648_02/01/2011,-54.595,117.73,2011-01-02,Indian Ocean
5901641_02/01/2011,750.1,7.211,1027.006958,34.514,5901641_02/01/2011,-21.42,88.786,2011-01-02,Indian Ocean
5901665_02/01/2011,1985.8,2.302,1027.722046,34.719,5901665_02/01/2011,-29.451,109.44,2011-01-02,Indian Ocean
5900338_02/01/2011,424.3,8.911,1026.807983,34.586,5900338_02/01/2011,-43.82,123.712,2011-01-02,Indian Ocean
5903240_02/01/2011,1608.0,2.669,1027.574951,34.574,5903240_02/01/2011,-41.223,138.929,2011-01-02,Indian Ocean
1900354_02/01/2011,749.4,7.32,1027.207031,34.788,1900354_02/01/2011,-10.521,57.106,2011-01-02,Indian Ocean
1901512_03/01/2011,1340.6,4.043,1027.567017,34.73,1901512_03/01/2011,-10.254,54.304,2011-01-03,Indian Ocean
3900263_03/01/2011,449.2,5.743,1027.034058,34.303,3900263_03/01/2011,-44.056,25.402,2011-01-03,Indian Ocean
3900601_03/01/2011,115.0,2.432,1026.97998,33.805,3900601_03/01/2011,-49.992,66.655,2011-01-03,Indian Ocean
1901508_03/01/2011,382.6,10.395,1026.780029,34.867,1901508_03/01/2011,-9.952,52.609,2011-01-03,Equatorial Region
3900602_03/01/2011,60.0,5.408,1025.81897,32.716,3900602_03/01/2011,-48.58,80.089,2011-01-03,Indian Ocean
5903221_03/01/2011,1694.0,2.97,1027.647949,34.699,5903221_03/01/2011,-14.84,116.088,2011-01-03,Indian Ocean
1901448_03/01/2011,256.0,1.029,1027.796997,34.693,1901448_03/01/2011,-63.339,96.951,2011-01-03,Indian Ocean
1901440_03/01/2011,231.0,10.264,1026.654053,34.676,1901440_03/01/2011,-42.632,92.047,2011-01-03,Indian Ocean
5903251_03/01/2011,456.0,2.342,1027.487061,34.43,5903251_03/01/2011,-57.659,125.289,2011-01-03,Indian Ocean
1901118_03/01/2011,1000.2,6.416,1027.071045,34.458,1901118_03/01/2011,-28.031,62.554,2011-01-03,Indian Ocean
5902101_03/01/2011,936.0,2.428,1027.644043,34.635,5902101_03/01/2011,-54.254,125.245,2011-01-03,Indian Ocean
1901081_03/01/2011,599.0,6.36,1027.009033,34.37,1901081_03/01/2011,-44.106,91.381,2011-01-03,Indian Ocean
1901133_03/01/2011,1199.1,4.032,1027.220947,34.294,1901133_03/01/2011,-47.69,132.269,2011-01-03,Indian Ocean
2901624_03/01/2011,1363.0,4.828,1027.584961,34.861,2901624_03/01/2011,8.342,86.018,2011-01-03,Bay of Bengal
5901160_03/01/2011,249.4,14.451,1026.473999,35.495,5901160_03/01/2011,-30.175,100.178,2011-01-03,Indian Ocean
5901697_03/01/2011,340.0,10.269,1026.744019,34.792,5901697_03/01/2011,-38.746,108.21,2011-01-03,Indian Ocean
5901101_03/01/2011,1599.0,2.873,1027.511963,34.518,5901101_03/01/2011,-39.227,92.935,2011-01-03,Indian Ocean
5901169_03/01/2011,4.4,26.4,1022.447998,34.387,5901169_03/01/2011,-19.79,104.434,2011-01-03,Indian Ocean
5901170_03/01/2011,79.6,24.651,1023.026001,34.441,5901170_03/01/2011,-14.138,102.839,2011-01-03,Indian Ocean
5901095_03/01/2011,59.2,17.996,1025.831055,35.727,5901095_03/01/2011,-33.729,132.122,2011-01-03,Indian Ocean
1901384_03/01/2011,1148.9,4.403,1027.43103,34.607,1901384_03/01/2011,-20.117,77.226,2011-01-03,Indian Ocean
2901291_03/01/2011,1978.0,2.758,1027.724976,34.772,2901291_03/01/2011,17.748,89.483,2011-01-03,Bay of Bengal
5901258_03/01/2011,5.5,26.128,1023.52002,35.696,5901258_03/01/2011,-28.517,71.933,2011-01-03,Indian Ocean
5901265_03/01/2011,5.5,11.976,1026.314941,34.64,5901265_03/01/2011,-42.349,129.971,2011-01-03,Indian Ocean
5900852_03/01/2011,699.3,8.557,1026.849976,34.568,5900852_03/01/2011,-38.007,120.4,2011-01-03,Indian Ocean
5900924_03/01/2011,98.7,20.832,1024.753052,35.278,5900924_03/01/2011,-2.946,74.033,2011-01-03,Equatorial Region
7900098_03/01/2011,179.5,1.43,1027.131958,33.9,7900098_03/01/2011,-50.225,71.911,2011-01-03,Indian Ocean
6900740_03/01/2011,1974.7,2.522,1027.688965,34.701,6900740_03/01/2011,-44.106,69.011,2011-01-03,Indian Ocean
5900926_03/01/2011,59.6,18.883,1025.067017,35.02,5900926_03/01/2011,-12.886,82.275,2011-01-03,Indian Ocean
5900925_03/01/2011,999.1,6.139,1027.436035,34.875,5900925_03/01/2011,-8.282,56.16,2011-01-03,Equatorial Region
6900310_03/01/2011,5.0,5.4,1026.682007,33.806,6900310_03/01/2011,-47.356,51.299,2011-01-03,Indian Ocean
5900945_03/01/2011,109.6,24.279,1023.533997,34.966,5900945_03/01/2011,-17.752,57.942,2011-01-03,Indian Ocean
5900946_03/01/2011,239.3,11.296,1026.692993,34.963,5900946_03/01/2011,-8.519,71.5,2011-01-03,Equatorial Region
5900029_03/01/2011,1899.1,2.561,1028.189941,35.332,5900029_03/01/2011,-24.904,95.425,2011-01-03,Indian Ocean
5900026_03/01/2011,1598.9,3.409,1006.088013,7.643,5900026_03/01/2011,-12.065,96.425,2011-01-03,Indian Ocean
1901407_03/01/2011,5.6,11.345,1026.300049,34.469,1901407_03/01/2011,-45.234,86.349,2011-01-03,Indian Ocean
1901423_03/01/2011,642.0,11.008,1026.718994,34.928,1901423_03/01/2011,-29.989,39.847,2011-01-03,Indian Ocean
4900487_03/01/2011,599.7,9.471,1026.761963,34.642,4900487_03/01/2011,-26.638,96.678,2011-01-03,Indian Ocean
4901018_03/01/2011,1020.0,3.71,1027.394043,34.47,4901018_03/01/2011,-42.335,27.689,2011-01-03,Indian Ocean
5901646_03/01/2011,1800.2,2.392,1027.688965,34.687,5901646_03/01/2011,-51.718,139.914,2011-01-03,Indian Ocean
5901268_03/01/2011,936.0,5.144,1027.161011,34.372,5901268_03/01/2011,-34.001,126.3,2011-01-03,Indian Ocean
5901645_03/01/2011,1899.4,2.261,1027.73999,34.737,5901645_03/01/2011,-48.586,95.134,2011-01-03,Indian Ocean
2901260_03/01/2011,600.2,8.82,1027.037964,34.86,2901260_03/01/2011,-5.119,68.704,2011-01-03,Equatorial Region
5900043_03/01/2011,299.1,11.668,1026.625,34.964,5900043_03/01/2011,-7.447,94.58,2011-01-03,Equatorial Region
5900045_03/01/2011,1699.2,2.922,1027.689941,34.747,5900045_03/01/2011,-15.122,74.695,2011-01-03,Indian Ocean
5901489_03/01/2011,39.8,3.456,1026.922974,33.848,5901489_03/01/2011,-51.43,73.272,2011-01-03,Indian Ocean
5901564_03/01/2011,4.5,28.365,1021.640015,34.152,5901564_03/01/2011,-6.966,101.996,2011-01-03,Equatorial Region
2901091_03/01/2011,899.6,7.098,1027.373047,34.959,2901091_03/01/2011,4.128,83.918,2011-01-03,Equatorial Region
1900787_03/01/2011,260.0,13.86,1026.43396,35.28,1900787_03/01/2011,-37.395,49.225,2011-01-03,Indian Ocean
1900809_03/01/2011,27.0,12.392,1026.370972,34.816,1900809_03/01/2011,-41.786,106.13,2011-01-03,Indian Ocean
5901551_03/01/2011,449.3,9.224,1026.869019,34.727,5901551_03/01/2011,-13.602,64.896,2011-01-03,Indian Ocean
1900681_03/01/2011,999.0,6.568,1027.078979,34.494,1900681_03/01/2011,-27.322,56.725,2011-01-03,Indian Ocean
1900677_03/01/2011,159.0,16.558,1026.081055,35.6,1900677_03/01/2011,-33.506,43.439,2011-01-03,Indian Ocean
1900698_03/01/2011,105.0,17.356,1025.873047,35.578,1900698_03/01/2011,-31.228,57.064,2011-01-03,Indian Ocean
5901584_03/01/2011,859.2,6.425,1027.328003,34.785,5901584_03/01/2011,-5.505,93.429,2011-01-03,Equatorial Region
5901620_03/01/2011,89.4,13.013,1026.578003,35.242,5901620_03/01/2011,-40.424,138.412,2011-01-03,Indian Ocean
5902255_03/01/2011,1950.2,2.814,1027.694946,34.741,5902255_03/01/2011,-39.974,20.773,2011-01-03,Indian Ocean
2901152_03/01/2011,4.5,27.036,1022.794006,35.114,2901152_03/01/2011,-1.673,64.004,2011-01-03,Equatorial Region
2901095_03/01/2011,1299.2,5.664,1027.572998,34.972,2901095_03/01/2011,5.841,69.171,2011-01-03,Equatorial Region
1900857_03/01/2011,813.0,3.55,1027.290039,34.32,1900857_03/01/2011,-43.111,33.373,2011-01-03,Indian Ocean
1900859_03/01/2011,0.0,10.593,1026.089966,34.027,1900859_03/01/2011,-42.625,41.194,2011-01-03,Indian Ocean
2900879_03/01/2011,159.3,14.019,1026.406982,35.289,2900879_03/01/2011,5.121,52.741,2011-01-03,Equatorial Region
