ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
56501_16/03/2001,1698.5,2.788,1027.656982,34.69,56501_16/03/2001,-22.95,108.521,2001-03-16,Indian Ocean
53554_16/03/2001,998.1,4.985,1027.375,34.619,53554_16/03/2001,-12.714,108.162,2001-03-16,Indian Ocean
53555_17/03/2001,258.6,12.791,1026.053955,34.508,53555_17/03/2001,-10.983,112.054,2001-03-17,Indian Ocean
53546_18/03/2001,299.3,13.022,1026.227051,34.791,53546_18/03/2001,-13.955,120.171,2001-03-18,Indian Ocean
69008_19/03/2001,99.6,23.23,1027.863037,40.26,69008_19/03/2001,17.93,39.71,2001-03-19,Indian Ocean
56510_19/03/2001,1998.4,2.585,1027.699951,34.721,56510_19/03/2001,-16.67,107.703,2001-03-19,Indian Ocean
56509_19/03/2001,477.6,9.701,1026.80896,34.751,56509_19/03/2001,-21.651,108.036,2001-03-19,Indian Ocean
53547_21/03/2001,99.3,27.219,1022.223022,34.433,53547_21/03/2001,-7.1,103.603,2001-03-21,Equatorial Region
53548_22/03/2001,48.3,23.31,1023.763,34.891,53548_22/03/2001,-14.554,113.727,2001-03-22,Indian Ocean
53553_24/03/2001,439.3,9.567,1026.822021,34.74,53553_24/03/2001,-14.094,108.348,2001-03-24,Indian Ocean
69008_24/03/2001,599.5,21.53,1028.645996,40.64,69008_24/03/2001,18.07,39.67,2001-03-24,Indian Ocean
56508_25/03/2001,798.4,5.981,1027.251953,34.616,56508_25/03/2001,-15.281,118.416,2001-03-25,Indian Ocean
56501_26/03/2001,1098.4,4.481,1027.422974,34.608,56501_26/03/2001,-22.909,108.121,2001-03-26,Indian Ocean
53554_26/03/2001,358.9,10.347,1026.686035,34.735,53554_26/03/2001,-12.721,108.324,2001-03-26,Indian Ocean
53555_27/03/2001,418.5,9.155,1026.77002,34.587,53555_27/03/2001,-10.862,111.901,2001-03-27,Indian Ocean
53546_28/03/2001,1598.0,3.281,1027.595947,34.671,53546_28/03/2001,-13.943,120.202,2001-03-28,Indian Ocean
56509_29/03/2001,5.1,25.026,1023.34198,35.009,56509_29/03/2001,-21.696,107.976,2001-03-29,Indian Ocean
56510_29/03/2001,118.5,21.89,1024.292969,35.056,56510_29/03/2001,-16.78,107.811,2001-03-29,Indian Ocean
69008_29/03/2001,648.9,21.54,1028.651001,40.65,69008_29/03/2001,18.17,39.62,2001-03-29,Indian Ocean
53548_31/03/2001,218.0,13.771,1026.729004,35.638,53548_31/03/2001,-14.868,113.848,2001-03-31,Indian Ocean
53547_31/03/2001,678.0,7.827,1027.157959,34.819,53547_31/03/2001,-7.1,103.309,2001-03-31,Equatorial Region
53553_03/04/2001,179.5,17.637,1025.287964,34.904,53553_03/04/2001,-14.195,108.325,2001-04-03,Indian Ocean
69008_03/04/2001,6.0,28.09,1024.399048,37.7,69008_03/04/2001,18.25,39.6,2001-04-03,Indian Ocean
56508_04/04/2001,1798.3,2.74,1027.68103,34.715,56508_04/04/2001,-15.287,118.328,2001-04-04,Indian Ocean
53554_05/04/2001,1097.7,4.802,1027.392944,34.615,53554_05/04/2001,-12.836,108.426,2001-04-05,Indian Ocean
56501_05/04/2001,2173.6,2.194,1027.733032,34.722,56501_05/04/2001,-22.82,107.926,2001-04-05,Indian Ocean
53555_06/04/2001,118.7,21.359,1023.994019,34.47,53555_06/04/2001,-10.869,112.209,2001-04-06,Indian Ocean
53546_07/04/2001,558.6,7.722,1026.994019,34.591,53546_07/04/2001,-13.881,120.291,2001-04-07,Indian Ocean
56509_08/04/2001,918.5,5.277,1027.328979,34.604,56509_08/04/2001,-21.74,108.1,2001-04-08,Indian Ocean
69008_08/04/2001,50.3,26.65,1025.297974,38.27,69008_08/04/2001,18.27,39.58,2001-04-08,Indian Ocean
56510_08/04/2001,2123.8,2.391,1027.719971,34.726,56510_08/04/2001,-16.852,107.993,2001-04-08,Indian Ocean
53547_10/04/2001,397.7,9.997,1026.838989,34.854,53547_10/04/2001,-7.097,103.071,2001-04-10,Equatorial Region
53548_11/04/2001,198.7,16.674,1026.469971,36.142,53548_11/04/2001,-15.077,114.206,2001-04-11,Indian Ocean
69008_13/04/2001,399.8,21.53,1028.654053,40.65,69008_13/04/2001,18.26,39.53,2001-04-13,Indian Ocean
53553_13/04/2001,179.8,17.46,1025.135986,34.649,53553_13/04/2001,-14.134,108.469,2001-04-13,Indian Ocean
56508_14/04/2001,358.0,10.253,1026.661011,34.682,56508_14/04/2001,-15.558,118.242,2001-04-14,Indian Ocean
56501_15/04/2001,238.1,16.97,1026.077026,35.722,56501_15/04/2001,-22.72,107.75,2001-04-15,Indian Ocean
53554_15/04/2001,738.0,6.678,1027.167969,34.625,53554_15/04/2001,-12.862,108.587,2001-04-15,Indian Ocean
53555_16/04/2001,2142.1,2.28,1027.73999,34.739,53555_16/04/2001,-11.14,112.233,2001-04-16,Indian Ocean
53546_17/04/2001,858.5,6.013,1027.22998,34.594,53546_17/04/2001,-13.893,120.467,2001-04-17,Indian Ocean
69008_18/04/2001,49.3,26.78,1025.338989,38.38,69008_18/04/2001,18.25,39.45,2001-04-18,Indian Ocean
56509_18/04/2001,417.5,11.443,1026.708984,35.018,56509_18/04/2001,-21.81,108.201,2001-04-18,Indian Ocean
56510_18/04/2001,19.1,28.1,1021.872009,34.346,56510_18/04/2001,-16.775,108.08,2001-04-18,Indian Ocean
53547_20/04/2001,498.2,9.218,1026.953003,34.834,53547_20/04/2001,-7.109,103.15,2001-04-20,Equatorial Region
53548_21/04/2001,3.3,28.84,1021.999023,34.839,53548_21/04/2001,-14.84,114.484,2001-04-21,Indian Ocean
69008_23/04/2001,174.1,21.83,1028.484985,40.54,69008_23/04/2001,18.27,39.4,2001-04-23,Indian Ocean
53553_23/04/2001,2053.8,2.508,1027.713013,34.73,53553_23/04/2001,-14.034,108.692,2001-04-23,Indian Ocean
56508_24/04/2001,158.9,19.647,1024.504028,34.539,56508_24/04/2001,-15.508,118.299,2001-04-24,Indian Ocean
56501_25/04/2001,498.6,9.246,1026.831055,34.684,56501_25/04/2001,-22.79,107.73,2001-04-25,Indian Ocean
53554_25/04/2001,2129.5,2.411,1027.725952,34.735,53554_25/04/2001,-12.828,108.74,2001-04-25,Indian Ocean
53555_26/04/2001,338.8,10.564,1026.569946,34.635,53555_26/04/2001,-11.493,112.076,2001-04-26,Indian Ocean
53546_27/04/2001,358.7,10.008,1026.68396,34.658,53546_27/04/2001,-13.824,120.545,2001-04-27,Indian Ocean
56510_28/04/2001,1097.7,4.768,1027.417969,34.642,56510_28/04/2001,-16.628,108.025,2001-04-28,Indian Ocean
69008_28/04/2001,542.0,21.54,1028.666992,40.67,69008_28/04/2001,18.29,39.34,2001-04-28,Indian Ocean
56509_28/04/2001,18.6,25.946,1022.952026,34.867,56509_28/04/2001,-21.74,108.36,2001-04-28,Indian Ocean
53547_30/04/2001,178.8,13.95,1025.876953,34.584,53547_30/04/2001,-7.167,103.041,2001-04-30,Equatorial Region
53548_01/05/2001,198.9,14.451,1026.542969,35.584,53548_01/05/2001,-14.237,114.554,2001-05-01,Indian Ocean
53553_03/05/2001,2053.4,2.482,1027.715942,34.73,53553_03/05/2001,-14.085,108.888,2001-05-03,Indian Ocean
69008_03/05/2001,424.0,21.53,1028.668945,40.67,69008_03/05/2001,18.3,39.28,2001-05-03,Indian Ocean
56508_04/05/2001,2122.9,2.314,1027.732056,34.733,56508_04/05/2001,-15.269,118.473,2001-05-04,Indian Ocean
53554_05/05/2001,1498.6,3.612,1027.569946,34.679,53554_05/05/2001,-12.906,108.884,2001-05-05,Indian Ocean
56501_05/05/2001,2325.8,2.07,1027.744995,34.724,56501_05/05/2001,-23.002,107.65,2001-05-05,Indian Ocean
53555_06/05/2001,618.2,7.489,1027.055054,34.625,53555_06/05/2001,-11.85,111.842,2001-05-06,Indian Ocean
53546_07/05/2001,279.1,12.642,1026.155029,34.601,53546_07/05/2001,-13.834,120.564,2001-05-07,Indian Ocean
56510_08/05/2001,1498.6,3.56,1027.567993,34.67,56510_08/05/2001,-16.486,107.892,2001-05-08,Indian Ocean
56509_08/05/2001,856.9,5.458,1027.282959,34.573,56509_08/05/2001,-21.761,108.49,2001-05-08,Indian Ocean
69008_08/05/2001,74.5,25.92,1026.196045,39.15,69008_08/05/2001,18.26,39.18,2001-05-08,Indian Ocean
53548_10/05/2001,58.2,25.748,1022.835999,34.632,53548_10/05/2001,-13.909,114.581,2001-05-10,Indian Ocean
53547_10/05/2001,29.1,29.648,1020.771973,33.564,53547_10/05/2001,-7.149,102.797,2001-05-10,Equatorial Region
69008_13/05/2001,6.0,30.32,1024.004028,38.18,69008_13/05/2001,18.23,39.15,2001-05-13,Indian Ocean
53553_13/05/2001,379.2,10.731,1026.712036,34.856,53553_13/05/2001,-14.32,109.015,2001-05-13,Indian Ocean
56508_14/05/2001,2123.6,2.312,1027.734009,34.735,56508_14/05/2001,-15.174,118.325,2001-05-14,Indian Ocean
56501_15/05/2001,12.7,23.858,1023.765015,35.105,56501_15/05/2001,-23.231,107.49,2001-05-15,Indian Ocean
53554_15/05/2001,2124.5,2.347,1027.733032,34.737,53554_15/05/2001,-13.017,109.038,2001-05-15,Indian Ocean
53555_16/05/2001,1797.3,2.952,1027.668945,34.724,53555_16/05/2001,-12.019,111.664,2001-05-16,Indian Ocean
53546_17/05/2001,398.7,9.868,1026.707031,34.657,53546_17/05/2001,-13.819,120.588,2001-05-17,Indian Ocean
69008_18/05/2001,398.8,21.55,1028.671021,40.68,69008_18/05/2001,18.21,39.12,2001-05-18,Indian Ocean
56509_18/05/2001,1496.7,3.469,1027.563965,34.653,56509_18/05/2001,-21.817,108.587,2001-05-18,Indian Ocean
56510_18/05/2001,457.4,9.306,1026.844971,34.714,56510_18/05/2001,-16.346,107.753,2001-05-18,Indian Ocean
53547_20/05/2001,1197.3,4.762,1027.484985,34.726,53547_20/05/2001,-7.211,102.705,2001-05-20,Equatorial Region
53548_21/05/2001,48.4,27.76,1022.281982,34.744,53548_21/05/2001,-13.832,114.614,2001-05-21,Indian Ocean
53553_23/05/2001,438.9,9.557,1026.831055,34.749,53553_23/05/2001,-14.547,109.025,2001-05-23,Indian Ocean
69008_23/05/2001,349.4,21.56,1028.661011,40.67,69008_23/05/2001,18.16,39.12,2001-05-23,Indian Ocean
56508_24/05/2001,1398.3,3.766,1027.540039,34.66,56508_24/05/2001,-15.135,118.216,2001-05-24,Indian Ocean
53554_25/05/2001,1797.8,2.924,1027.670044,34.722,53554_25/05/2001,-13.189,108.982,2001-05-25,Indian Ocean
56501_25/05/2001,1797.1,2.705,1027.666992,34.694,56501_25/05/2001,-23.573,107.223,2001-05-25,Indian Ocean
53555_26/05/2001,139.8,20.917,1024.114014,34.47,53555_26/05/2001,-12.063,111.572,2001-05-26,Indian Ocean
53546_27/05/2001,2105.9,2.316,1027.723022,34.722,53546_27/05/2001,-13.72,120.561,2001-05-27,Indian Ocean
56509_28/05/2001,48.8,25.483,1023.11499,34.893,56509_28/05/2001,-21.787,108.688,2001-05-28,Indian Ocean
56510_28/05/2001,1797.4,2.815,1027.670044,34.71,56510_28/05/2001,-16.171,107.617,2001-05-28,Indian Ocean
69008_28/05/2001,9.1,29.76,1024.152954,38.12,69008_28/05/2001,18.14,39.13,2001-05-28,Indian Ocean
53547_30/05/2001,397.5,9.96,1026.831055,34.836,53547_30/05/2001,-7.249,102.807,2001-05-30,Equatorial Region
53548_31/05/2001,738.3,6.398,1027.880981,35.481,53548_31/05/2001,-13.918,114.717,2001-05-31,Indian Ocean
53553_02/06/2001,199.8,17.493,1025.329956,34.913,53553_02/06/2001,-14.754,109.098,2001-06-02,Indian Ocean
69008_02/06/2001,6.0,29.52,1024.347046,38.27,69008_02/06/2001,18.08,39.19,2001-06-02,Indian Ocean
56508_03/06/2001,88.6,24.645,1023.013,34.422,56508_03/06/2001,-15.204,118.224,2001-06-03,Indian Ocean
56501_04/06/2001,458.1,10.154,1026.780029,34.813,56501_04/06/2001,-23.62,107.083,2001-06-04,Indian Ocean
53554_04/06/2001,618.9,7.43,1027.072021,34.636,53554_04/06/2001,-13.199,109.0,2001-06-04,Indian Ocean
53555_05/06/2001,799.0,6.165,1027.235962,34.626,53555_05/06/2001,-12.168,111.499,2001-06-05,Indian Ocean
53546_06/06/2001,919.0,5.191,1027.333984,34.598,53546_06/06/2001,-13.598,120.568,2001-06-06,Indian Ocean
69008_07/06/2001,423.0,21.55,1028.678955,40.69,69008_07/06/2001,17.98,39.21,2001-06-07,Indian Ocean
56509_07/06/2001,417.6,11.586,1026.694946,35.035,56509_07/06/2001,-21.656,108.759,2001-06-07,Indian Ocean
56510_08/06/2001,1397.6,3.865,1027.526978,34.656,56510_08/06/2001,-16.116,107.43,2001-06-08,Indian Ocean
53547_09/06/2001,317.5,10.74,1026.703003,34.846,53547_09/06/2001,-7.288,102.881,2001-06-09,Equatorial Region
53548_10/06/2001,498.5,8.283,1027.626953,35.504,53548_10/06/2001,-14.11,114.874,2001-06-10,Indian Ocean
69008_12/06/2001,124.8,22.53,1028.206055,40.44,69008_12/06/2001,17.92,39.19,2001-06-12,Indian Ocean
53553_12/06/2001,1198.5,4.604,1027.427002,34.63,53553_12/06/2001,-14.85,109.162,2001-06-12,Indian Ocean
56508_13/06/2001,398.7,9.924,1026.708984,34.672,56508_13/06/2001,-15.262,118.203,2001-06-13,Indian Ocean
56501_14/06/2001,998.8,4.697,1027.389038,34.595,56501_14/06/2001,-24.269,106.668,2001-06-14,Indian Ocean
53554_14/06/2001,1998.3,2.536,1027.714966,34.735,53554_14/06/2001,-13.251,108.769,2001-06-14,Indian Ocean
53555_15/06/2001,179.8,20.702,1024.167969,34.465,53555_15/06/2001,-12.206,111.531,2001-06-15,Indian Ocean
53546_16/06/2001,1298.7,3.941,1027.496948,34.629,53546_16/06/2001,-13.547,120.652,2001-06-16,Indian Ocean
69008_17/06/2001,49.3,28.15,1025.005005,38.53,69008_17/06/2001,17.91,39.16,2001-06-17,Indian Ocean
56509_17/06/2001,138.7,20.54,1024.770996,35.199,56509_17/06/2001,-21.478,108.823,2001-06-17,Indian Ocean
56510_17/06/2001,238.2,14.261,1026.166992,35.045,56510_17/06/2001,-16.123,107.319,2001-06-17,Indian Ocean
53548_19/06/2001,1498.1,3.415,1028.321045,35.596,53548_19/06/2001,-14.284,115.138,2001-06-19,Indian Ocean
53547_19/06/2001,89.2,26.922,1022.638,34.858,53547_19/06/2001,-7.243,102.879,2001-06-19,Equatorial Region
69008_22/06/2001,248.6,21.62,1028.635986,40.66,69008_22/06/2001,17.91,39.12,2001-06-22,Indian Ocean
53553_22/06/2001,199.8,17.463,1025.375977,34.963,53553_22/06/2001,-14.84,109.252,2001-06-22,Indian Ocean
56508_23/06/2001,69.4,27.235,1021.846985,33.941,56508_23/06/2001,-15.215,118.237,2001-06-23,Indian Ocean
56501_24/06/2001,418.6,10.594,1026.755981,34.881,56501_24/06/2001,-24.445,106.494,2001-06-24,Indian Ocean
53554_24/06/2001,738.7,6.885,1027.139038,34.625,53554_24/06/2001,-13.226,108.592,2001-06-24,Indian Ocean
53555_25/06/2001,1197.9,4.428,1027.444946,34.628,53555_25/06/2001,-12.118,111.425,2001-06-25,Indian Ocean
53546_26/06/2001,478.6,8.625,1026.890015,34.633,53546_26/06/2001,-13.662,120.779,2001-06-26,Indian Ocean
56509_27/06/2001,737.4,6.615,1027.125977,34.561,56509_27/06/2001,-21.557,108.872,2001-06-27,Indian Ocean
69008_27/06/2001,348.4,21.56,1028.667969,40.68,69008_27/06/2001,17.91,38.99,2001-06-27,Indian Ocean
56510_27/06/2001,1597.9,3.27,1027.609985,34.687,56510_27/06/2001,-16.16,107.32,2001-06-27,Indian Ocean
53547_29/06/2001,258.6,12.308,1026.522949,34.99,53547_29/06/2001,-7.245,102.578,2001-06-29,Equatorial Region
53548_30/06/2001,318.0,11.855,1027.197021,35.746,53548_30/06/2001,-14.299,115.308,2001-06-30,Indian Ocean
53553_02/07/2001,1498.4,3.613,1027.562012,34.668,53553_02/07/2001,-14.653,109.289,2001-07-02,Indian Ocean
69008_02/07/2001,423.0,21.57,1028.672974,40.69,69008_02/07/2001,17.93,38.94,2001-07-02,Indian Ocean
56508_03/07/2001,259.0,14.124,1025.869995,34.623,56508_03/07/2001,-15.205,118.098,2001-07-03,Indian Ocean
53554_04/07/2001,219.8,16.213,1025.365967,34.566,53554_04/07/2001,-13.099,108.381,2001-07-04,Indian Ocean
56501_04/07/2001,1698.7,2.877,1027.64502,34.685,56501_04/07/2001,-24.539,106.243,2001-07-04,Indian Ocean
