ad_observation_id,depth,temperature,density,salinity,ao_observation_id,latitude,longitude,date,region
2900535_03/01/2006,4.5,28.588,1022.125,34.896,2900535_03/01/2006,0.911,88.042,2006-01-03,Equatorial Region
5900856_03/01/2006,79.1,23.406,1023.971985,35.204,5900856_03/01/2006,-20.577,107.728,2006-01-03,Indian Ocean
2900532_03/01/2006,68.9,28.261,1022.398987,35.117,2900532_03/01/2006,0.939,88.18,2006-01-03,Equatorial Region
2900568_03/01/2006,1008.7,6.804,1027.387939,34.926,2900568_03/01/2006,-1.413,72.271,2006-01-03,Equatorial Region
2900557_03/01/2006,239.4,15.601,1026.396973,35.725,2900557_03/01/2006,14.818,60.502,2006-01-03,Arabian Sea
1900043_03/01/2006,8.6,2.513,1027.079956,33.939,1900043_03/01/2006,-60.623,88.366,2006-01-03,Indian Ocean
2900533_03/01/2006,5.3,28.147,1022.440002,35.122,2900533_03/01/2006,-2.474,70.967,2006-01-03,Equatorial Region
1900178_03/01/2006,749.5,7.754,1027.097046,34.728,1900178_03/01/2006,-20.206,39.794,2006-01-03,Indian Ocean
1900336_03/01/2006,465.0,2.706,1027.328003,34.269,1900336_03/01/2006,-46.622,48.816,2006-01-03,Indian Ocean
4900675_03/01/2006,399.0,10.853,1026.827026,35.031,4900675_03/01/2006,17.222,88.798,2006-01-03,Bay of Bengal
2900565_03/01/2006,149.2,15.556,1025.987061,35.179,2900565_03/01/2006,-0.192,62.827,2006-01-03,Equatorial Region
2900538_03/01/2006,169.5,15.612,1025.925049,35.115,2900538_03/01/2006,-2.732,86.102,2006-01-03,Equatorial Region
2900564_03/01/2006,69.1,21.473,1024.572998,35.273,2900564_03/01/2006,-0.176,58.58,2006-01-03,Equatorial Region
1900346_03/01/2006,119.5,7.934,1026.567993,34.088,1900346_03/01/2006,-44.854,73.951,2006-01-03,Indian Ocean
2900351_03/01/2006,4.5,28.37,1021.051025,33.37,2900351_03/01/2006,5.905,86.204,2006-01-03,Bay of Bengal
5900793_03/01/2006,859.4,1.327,1027.80896,34.734,5900793_03/01/2006,-63.541,125.411,2006-01-03,Indian Ocean
1900149_03/01/2006,999.3,2.229,1027.687988,34.669,1900149_03/01/2006,-54.049,117.201,2006-01-03,Indian Ocean
2900566_03/01/2006,1006.3,6.809,1027.412964,34.959,2900566_03/01/2006,-0.068,69.482,2006-01-03,Equatorial Region
2900537_03/01/2006,549.2,9.227,1027.110962,35.037,2900537_03/01/2006,3.69,84.961,2006-01-03,Equatorial Region
2900089_03/01/2006,674.3,11.109,1027.223022,35.599,2900089_03/01/2006,18.128,67.181,2006-01-03,Arabian Sea
2900345_03/01/2006,0.0,28.656,996.062012,0.018,2900345_03/01/2006,6.95,72.93,2006-01-03,Equatorial Region
5900803_03/01/2006,959.4,3.447,1027.329956,34.357,5900803_03/01/2006,-45.726,109.525,2006-01-03,Indian Ocean
5900166_03/01/2006,2991.8,27.326,1002.077026,7.552,5900166_03/01/2006,-17.297,60.526,2006-01-03,Indian Ocean
2900560_03/01/2006,199.5,12.944,1026.614014,35.27,2900560_03/01/2006,5.319,57.286,2006-01-03,Equatorial Region
1900461_03/01/2006,9.4,14.843,1026.095947,35.115,1900461_03/01/2006,-39.997,67.868,2006-01-03,Indian Ocean
2900561_03/01/2006,4.5,26.008,1023.447021,35.549,2900561_03/01/2006,4.291,56.821,2006-01-03,Equatorial Region
2900228_03/01/2006,54.1,27.958,1022.435974,35.034,2900228_03/01/2006,1.769,85.872,2006-01-03,Equatorial Region
2900357_03/01/2006,1007.3,6.332,1027.45105,34.926,2900357_03/01/2006,0.815,96.097,2006-01-03,Equatorial Region
4900511_03/01/2006,1002.1,6.489,1027.438965,34.937,4900511_03/01/2006,2.077,88.034,2006-01-03,Equatorial Region
2900392_03/01/2006,4.4,25.427,1024.064941,36.129,2900392_03/01/2006,12.423,48.132,2006-01-03,Indian Ocean
1900305_03/01/2006,4.3,27.104,1022.765991,35.106,1900305_03/01/2006,-20.753,56.559,2006-01-03,Indian Ocean
2900559_03/01/2006,4.6,26.713,1023.703979,36.185,2900559_03/01/2006,6.789,56.156,2006-01-03,Equatorial Region
4900668_03/01/2006,99.5,27.188,1022.903992,35.324,4900668_03/01/2006,3.053,88.768,2006-01-03,Equatorial Region
4900673_04/01/2006,219.3,14.316,1026.084961,34.954,4900673_04/01/2006,17.909,89.779,2006-01-04,Bay of Bengal
1900420_04/01/2006,475.0,13.472,1026.177979,34.846,1900420_04/01/2006,-39.952,21.04,2006-01-04,Indian Ocean
2900495_04/01/2006,1004.5,5.445,1027.370972,34.683,2900495_04/01/2006,-12.094,71.193,2006-01-04,Indian Ocean
2900538_04/01/2006,5.6,28.454,1022.255005,35.01,2900538_04/01/2006,-2.709,86.059,2006-01-04,Equatorial Region
5900261_04/01/2006,749.7,7.819,1026.927002,34.524,5900261_04/01/2006,-35.183,108.034,2006-01-04,Indian Ocean
2900347_04/01/2006,849.4,8.331,1027.31604,35.117,2900347_04/01/2006,4.096,66.375,2006-01-04,Equatorial Region
2900339_04/01/2006,39.8,25.036,1024.206055,36.156,2900339_04/01/2006,6.916,60.286,2006-01-04,Equatorial Region
5900342_04/01/2006,259.3,2.068,1027.47998,34.393,5900342_04/01/2006,-60.937,133.36,2006-01-04,Indian Ocean
2900493_04/01/2006,999.3,6.683,1027.420044,34.946,2900493_04/01/2006,-0.41,85.827,2006-01-04,Equatorial Region
2900463_04/01/2006,169.3,15.09,1026.063965,35.144,2900463_04/01/2006,-6.609,69.513,2006-01-04,Equatorial Region
1900046_04/01/2006,149.1,9.818,1026.733032,34.679,1900046_04/01/2006,-42.435,122.556,2006-01-04,Indian Ocean
1900050_04/01/2006,649.2,11.062,1026.728027,34.953,1900050_04/01/2006,-27.543,48.885,2006-01-04,Indian Ocean
2900533_04/01/2006,209.6,12.751,1026.463989,35.027,2900533_04/01/2006,-2.44,70.95,2006-01-04,Equatorial Region
2900461_04/01/2006,549.2,8.576,1027.014038,34.781,2900461_04/01/2006,-12.133,76.452,2006-01-04,Indian Ocean
5900260_04/01/2006,0.0,25.789,1022.887024,34.716,5900260_04/01/2006,-16.551,89.908,2006-01-04,Indian Ocean
2900398_04/01/2006,274.4,12.187,1026.724976,35.221,2900398_04/01/2006,9.103,65.183,2006-01-04,Equatorial Region
1900052_04/01/2006,799.5,6.668,1027.255005,34.734,1900052_04/01/2006,-10.068,45.509,2006-01-04,Indian Ocean
5900035_04/01/2006,619.2,7.437,1027.078979,34.646,5900035_04/01/2006,-14.13,109.646,2006-01-04,Indian Ocean
5900517_04/01/2006,174.1,13.558,1026.365967,35.111,5900517_04/01/2006,-1.758,93.628,2006-01-04,Equatorial Region
2900532_04/01/2006,159.4,13.423,1026.391968,35.109,2900532_04/01/2006,0.918,88.192,2006-01-04,Equatorial Region
5900518_04/01/2006,69.3,28.187,1022.330017,34.993,5900518_04/01/2006,-5.495,100.068,2006-01-04,Equatorial Region
4900671_04/01/2006,89.3,22.026,1024.001953,34.723,4900671_04/01/2006,12.094,88.765,2006-01-04,Bay of Bengal
2900096_04/01/2006,448.9,13.239,1027.149048,36.038,2900096_04/01/2006,20.313,61.299,2006-01-04,Arabian Sea
2900556_04/01/2006,139.4,18.216,1025.772949,35.723,2900556_04/01/2006,17.719,57.936,2006-01-04,Indian Ocean
2900095_04/01/2006,172.7,15.484,1026.307007,35.573,2900095_04/01/2006,11.666,62.731,2006-01-04,Arabian Sea
2900569_04/01/2006,5.0,28.136,1022.309998,34.944,2900569_04/01/2006,-5.25,80.988,2006-01-04,Equatorial Region
2900539_04/01/2006,449.4,9.616,1026.900024,34.85,2900539_04/01/2006,-7.56,85.761,2006-01-04,Equatorial Region
1900365_04/01/2006,315.0,15.053,1026.317017,35.461,1900365_04/01/2006,-32.988,38.857,2006-01-04,Indian Ocean
5900993_04/01/2006,639.1,8.318,1026.862061,34.537,5900993_04/01/2006,-44.56,110.664,2006-01-04,Indian Ocean
1900344_04/01/2006,1999.6,1.868,1027.79895,34.771,1900344_04/01/2006,-47.438,55.687,2006-01-04,Indian Ocean
5900859_04/01/2006,259.4,13.146,1026.078003,34.63,5900859_04/01/2006,-10.836,98.263,2006-01-04,Indian Ocean
2900554_04/01/2006,229.1,17.157,1026.395996,36.196,2900554_04/01/2006,21.63,62.937,2006-01-04,Arabian Sea
2900534_04/01/2006,149.1,15.311,1025.93396,35.039,2900534_04/01/2006,2.525,77.616,2006-01-04,Equatorial Region
1900416_04/01/2006,155.0,4.74,1026.790039,33.847,1900416_04/01/2006,-45.037,37.275,2006-01-04,Indian Ocean
2900346_04/01/2006,997.7,7.638,1027.442017,35.145,2900346_04/01/2006,8.364,57.851,2006-01-04,Equatorial Region
2900555_04/01/2006,1449.1,5.676,1027.645996,35.066,2900555_04/01/2006,16.863,63.263,2006-01-04,Arabian Sea
5900857_04/01/2006,4.5,25.669,1023.127991,34.987,5900857_04/01/2006,-17.048,111.396,2006-01-04,Indian Ocean
2900535_04/01/2006,1009.2,6.695,1027.412964,34.939,2900535_04/01/2006,0.911,88.042,2006-01-04,Equatorial Region
2900494_04/01/2006,4.8,27.948,1021.924988,34.35,2900494_04/01/2006,-6.013,87.278,2006-01-04,Equatorial Region
2900351_04/01/2006,299.2,11.871,1026.650024,35.046,2900351_04/01/2006,5.76,86.331,2006-01-04,Bay of Bengal
2900357_04/01/2006,109.5,28.254,1022.236023,34.897,2900357_04/01/2006,0.815,96.097,2006-01-04,Equatorial Region
1900197_04/01/2006,448.9,12.898,1026.592041,35.23,1900197_04/01/2006,-34.948,55.375,2006-01-04,Indian Ocean
1900363_04/01/2006,590.0,13.764,1026.487061,35.323,1900363_04/01/2006,-36.856,40.904,2006-01-04,Indian Ocean
2900537_04/01/2006,9.7,28.731,1020.98999,33.447,2900537_04/01/2006,3.69,84.961,2006-01-04,Equatorial Region
1900362_04/01/2006,75.0,14.694,1026.311035,35.352,1900362_04/01/2006,-36.535,59.72,2006-01-04,Indian Ocean
5900806_04/01/2006,1985.2,2.087,1027.755005,34.738,5900806_04/01/2006,-50.498,120.932,2006-01-04,Indian Ocean
1900364_04/01/2006,75.0,16.057,1026.025024,35.377,1900364_04/01/2006,-41.992,30.378,2006-01-04,Indian Ocean
1900459_04/01/2006,1630.0,3.28,1027.541016,34.602,1900459_04/01/2006,-37.86,44.302,2006-01-04,Indian Ocean
1900343_04/01/2006,1599.3,2.421,1027.692017,34.694,1900343_04/01/2006,-49.482,89.46,2006-01-04,Indian Ocean
1900147_04/01/2006,599.4,7.915,1026.89502,34.501,1900147_04/01/2006,-48.584,138.152,2006-01-04,Indian Ocean
2900496_04/01/2006,749.4,6.657,1027.22998,34.7,2900496_04/01/2006,-11.195,69.104,2006-01-04,Indian Ocean
1900388_04/01/2006,1962.0,2.708,1027.734985,34.779,1900388_04/01/2006,-3.202,56.414,2006-01-04,Equatorial Region
1900045_04/01/2006,749.2,2.809,1027.458008,34.444,1900045_04/01/2006,-49.05,104.326,2006-01-04,Indian Ocean
2900498_04/01/2006,9.6,27.387,1022.453003,34.81,2900498_04/01/2006,-14.676,67.079,2006-01-04,Indian Ocean
2900228_04/01/2006,497.7,9.82,1027.026978,35.056,2900228_04/01/2006,1.769,85.872,2006-01-04,Equatorial Region
1900462_04/01/2006,698.4,10.675,1026.746948,34.888,1900462_04/01/2006,-33.992,44.321,2006-01-04,Indian Ocean
5900858_04/01/2006,1699.3,2.933,1027.672974,34.726,5900858_04/01/2006,-12.173,109.103,2006-01-04,Indian Ocean
2900425_04/01/2006,5.0,27.03,1022.763977,35.071,2900425_04/01/2006,-4.54,56.099,2006-01-04,Equatorial Region
2900497_04/01/2006,328.8,11.876,1026.672974,35.077,2900497_04/01/2006,-13.52,68.067,2006-01-04,Indian Ocean
2900462_04/01/2006,189.1,13.208,1026.378052,35.034,2900462_04/01/2006,-9.917,72.981,2006-01-04,Equatorial Region
2900352_04/01/2006,549.4,9.684,1027.030029,35.031,2900352_04/01/2006,7.175,88.79,2006-01-04,Bay of Bengal
3900092_04/01/2006,350.2,8.448,1026.921997,34.638,3900092_04/01/2006,-43.315,31.591,2006-01-04,Indian Ocean
5900343_05/01/2006,94.5,-1.565,0.0,34.054,5900343_05/01/2006,-62.704,129.613,2006-01-05,Indian Ocean
5901139_05/01/2006,79.0,4.124,1026.927979,33.937,5901139_05/01/2006,-51.162,103.282,2006-01-05,Indian Ocean
2900354_05/01/2006,999.2,5.491,1027.402954,34.73,2900354_05/01/2006,-7.651,98.086,2006-01-05,Equatorial Region
2900565_05/01/2006,269.5,12.103,1026.630981,35.079,2900565_05/01/2006,-0.192,62.827,2006-01-05,Equatorial Region
1900191_05/01/2006,89.6,3.593,1026.880005,33.81,1900191_05/01/2006,-49.596,50.003,2006-01-05,Indian Ocean
5900865_05/01/2006,20.7,29.458,1021.422974,34.347,5900865_05/01/2006,-11.855,115.452,2006-01-05,Indian Ocean
5900994_05/01/2006,389.1,2.646,1027.329956,34.265,5900994_05/01/2006,-49.562,110.647,2006-01-05,Indian Ocean
5900169_05/01/2006,24.5,25.221,1023.515015,35.317,5900169_05/01/2006,-19.178,77.139,2006-01-05,Indian Ocean
2900463_05/01/2006,119.3,17.139,1025.665039,35.238,2900463_05/01/2006,-6.609,69.513,2006-01-05,Equatorial Region
2900562_05/01/2006,298.8,11.833,1026.697998,35.099,2900562_05/01/2006,4.149,55.746,2006-01-05,Equatorial Region
2900493_05/01/2006,599.0,8.952,1027.129028,35.004,2900493_05/01/2006,-0.596,85.783,2006-01-05,Equatorial Region
2900568_05/01/2006,1008.8,6.804,1027.387939,34.926,2900568_05/01/2006,-1.413,72.271,2006-01-05,Equatorial Region
2900560_05/01/2006,498.9,10.215,1027.022949,35.138,2900560_05/01/2006,5.319,57.286,2006-01-05,Equatorial Region
2900353_05/01/2006,59.5,28.335,1022.54303,35.341,2900353_05/01/2006,3.6,90.343,2006-01-05,Equatorial Region
2900348_05/01/2006,109.5,18.18,1025.365967,35.179,2900348_05/01/2006,1.745,70.356,2006-01-05,Equatorial Region
2900554_05/01/2006,549.2,12.438,1027.088989,35.752,2900554_05/01/2006,21.63,62.937,2006-01-05,Arabian Sea
2900564_05/01/2006,4.2,26.934,1022.973022,35.308,2900564_05/01/2006,-0.176,58.58,2006-01-05,Equatorial Region
5900860_05/01/2006,1789.6,3.011,1027.682983,34.748,5900860_05/01/2006,-9.66,101.102,2006-01-05,Equatorial Region
2900341_05/01/2006,898.8,8.099,1027.396973,35.175,2900341_05/01/2006,9.067,60.193,2006-01-05,Equatorial Region
1900632_05/01/2006,648.8,10.289,1027.203979,35.386,1900632_05/01/2006,9.71,55.059,2006-01-05,Equatorial Region
